24;91;1
99;87;1
0;50;1
8;80;1
21;64;1
16;33;1
14;34;1
24;75;1
97;37;1
24;29;1
24;72;1
24;2;1
24;59;1
4;93;1
12;99;1
24;40;1
24;72;1
96;49;1
98;45;1
24;25;1
24;82;1
0;97;1
17;99;1
10;99;1
24;91;1
51;99;1
52;72;1
24;44;1
24;0;1
20;79;1
3;50;1
15;60;1
1;99;1
91;2;1
24;75;1
95;55;1
24;4;1
99;36;1
24;0;1
15;78;1
24;0;1
0;16;1
4;99;1
3;7;1
84;85;1
66;83;1
97;4;1
10;88;1
99;96;1
24;65;1
0;85;1
24;98;1
55;18;1
98;77;1
99;48;1
24;67;1
18;64;1
24;51;1
55;24;1
68;99;1
99;98;1
6;50;1
4;62;1
0;76;1
99;96;1
1;35;1
99;23;1
24;16;1
24;99;1
24;96;1
0;11;1
63;42;1
99;48;1
5;25;1
68;39;1
52;59;1
17;47;1
24;31;1
61;58;1
13;0;1
21;27;1
13;26;1
24;70;1
8;2;1
24;0;1
90;0;1
64;69;1
5;16;1
92;2;1
90;20;1
61;83;1
13;39;1
85;21;1
99;50;1
17;89;1
99;83;1
65;55;1
9;99;1
53;61;1
24;74;1
59;64;1
0;99;1
24;33;1
9;0;1
24;81;1
99;50;1
76;79;1
7;16;1
5;63;1
68;41;1
97;91;1
24;17;1
78;9;3
50;81;3
11;82;3
24;0;3
99;24;3
53;54;3
86;29;3
74;0;3
70;1;3
4;99;3
95;0;3
99;98;3
20;99;3
64;56;3
11;85;3
24;78;3
99;98;3
70;2;3
14;83;3
0;41;3
24;63;3
17;32;3
99;12;3
76;90;3
99;0;3
18;99;3
59;30;3
24;69;3
99;67;3
92;46;3
99;48;3
99;1;3
14;91;3
24;90;3
99;0;3
74;0;3
58;81;3
24;64;3
99;94;3
56;0;3
98;69;3
24;15;3
22;95;3
87;45;3
58;22;3
51;99;3
64;52;3
99;12;3
72;81;3
9;96;3
84;56;3
12;99;3
61;55;3
23;55;3
92;4;3
52;86;3
24;74;3
55;18;3
99;12;3
90;0;3
24;98;3
99;98;3
24;80;3
1;46;3
20;99;3
14;83;3
24;37;3
3;33;3
51;99;3
0;72;3
11;33;3
97;4;3
85;14;3
97;37;3
0;16;2
24;41;2
24;78;2
24;31;2
99;95;2
97;99;2
98;52;2
0;11;2
99;0;2
50;99;2
80;16;2
0;23;2
22;88;2
98;18;2
10;71;2
52;99;2
24;72;2
99;22;2
52;73;2
71;0;2
2;8;2
0;38;2
99;0;2
24;60;2
94;99;2
0;79;2
24;0;2
18;99;2
59;79;2
99;50;2
99;44;2
24;84;2
0;79;2
99;12;2
74;0;2
10;39;2
9;57;2
97;0;2
51;99;2
99;96;2
85;17;2
4;84;2
93;96;2
99;10;2
17;91;2
24;0;2
5;50;2
68;65;2
4;53;2
87;14;2
17;14;2
55;18;2
99;12;2
98;0;2
1;37;2
92;25;2
99;0;2
61;55;2
99;44;2
16;82;2
82;30;2
19;9;2
24;19;2
22;96;2
18;99;2
24;35;2
4;34;2
12;75;2
12;85;2
96;34;2
4;72;2
99;27;2
74;37;2
0;12;2
86;0;2
86;84;2
87;10;2
24;72;2
24;58;2
24;96;2
24;74;2
23;55;2
90;0;2
51;99;2
50;15;2
24;75;2
90;99;2
0;85;2
24;42;2
21;55;2
64;78;2
87;0;4
99;4;4
99;2;4
93;98;4
99;4;4
76;90;4
70;25;4
68;66;4
89;42;4
93;52;4
7;90;4
83;67;4
80;0;4
66;14;4
9;99;4
86;99;4
24;59;4
90;0;4
59;80;4
0;37;4
1;1;4
0;61;4
13;93;4
24;26;4
71;82;4
24;61;4
0;85;4
4;99;4
99;48;4
24;42;4
63;19;4
65;65;4
80;96;4
52;0;4
23;55;4
85;69;4
84;56;4
24;0;4
6;5;4
74;0;4
81;64;4
86;31;4
24;86;4
90;22;4
56;57;4
24;79;4
54;83;4
57;0;4
97;38;4
14;41;4
71;0;4
24;0;4
24;45;4
99;91;4
24;24;4
74;32;4
11;49;4
19;45;4
79;42;4
6;5;4
3;81;4
56;44;4
0;50;4
24;67;4
63;42;4
99;23;4
0;68;4
99;0;4
74;8;4
91;94;4
74;37;4
1;10;4
24;54;4
24;0;4
0;91;4
24;44;4
1;99;4
24;17;4
14;83;4
98;52;4
20;38;4
56;0;4
24;9;4
94;62;4
24;17;4
99;98;4
84;0;4
71;82;4
79;84;4
24;15;4
53;57;4
61;90;4
75;16;4
99;4;4
21;61;4
24;82;4
54;64;4
81;25;4
14;65;4
71;71;4
84;13;4
77;14;4
23;55;4
99;0;4
78;47;4
88;0;4
24;45;4
95;56;4
79;83;4
96;35;4
24;78;4
52;79;4
74;20;4
24;63;4
24;40;4
24;86;4
96;34;4
92;49;4
24;13;4
85;62;4
90;10;4
74;94;4
99;19;4
83;48;4
68;29;4
24;0;4
69;9;4
14;83;4
93;98;4
55;80;4
94;36;4
72;47;4
65;29;4
70;38;4
76;57;4
24;21;4
22;79;4
98;70;4
90;33;4
59;59;4
63;16;4
24;32;4
24;43;4
99;36;4
51;99;4
50;79;4
23;55;4
10;97;4
84;85;4
98;40;4
24;66;4
99;87;4
24;0;4
98;72;4
1;99;4
24;40;4
78;19;4
89;89;4
73;9;4
24;51;4
16;99;4
80;52;4
96;35;4
60;95;4
98;77;4
0;76;4
80;38;4
91;64;4
53;29;4
64;40;4
24;39;4
61;55;4
0;89;4
24;42;4
24;15;4
4;59;4
86;1;4
24;79;4
24;54;4
77;72;4
87;69;4
9;99;4
70;70;4
61;71;4
99;50;4
98;98;4
24;70;4
0;76;4
76;33;4
99;59;4
0;91;4
6;5;4
24;26;4
94;14;4
74;0;4
24;32;4
24;33;4
24;64;4
61;55;4
99;12;4
15;74;4
24;76;4
99;0;4
24;39;4
99;0;4
6;6;4
70;25;4
99;41;4
61;61;4
97;99;4
0;23;4
24;82;4
24;75;4
11;94;4
78;21;4
57;11;4
0;85;4
60;23;4
60;58;4
99;64;4
24;80;4
24;84;4
24;46;4
9;76;4
88;26;4
24;57;4
22;51;4
24;36;4
59;74;4
15;99;4
99;2;4
0;11;4
24;0;4
9;99;4
61;55;4
72;44;4
24;42;4
64;86;4
59;0;4
23;94;4
52;18;4
4;93;4
24;52;4
23;85;4
98;77;4
11;75;4
96;21;4
97;95;4
93;77;4
94;23;4
99;4;4
6;99;4
63;17;4
73;75;4
15;99;4
0;62;4
92;44;4
18;21;4
11;85;4
94;56;4
20;96;4
5;21;4
99;12;4
23;85;4
24;0;4
11;1;4
79;0;4
91;5;4
0;11;4
15;51;4
99;12;4
60;77;4
7;97;4
24;0;4
24;0;4
23;97;4
0;12;4
0;17;4
85;7;4
69;82;4
93;29;4
20;70;4
77;17;4
1;68;4
24;68;4
24;98;4
51;99;4
24;56;4
75;0;4
24;86;4
0;12;4
99;59;4
24;18;4
71;0;4
80;13;4
77;30;4
64;40;4
20;38;4
59;22;4
93;64;4
99;64;4
65;47;4
0;72;4
55;0;4
69;45;4
99;19;4
61;55;4
20;1;4
4;99;4
99;48;4
24;63;4
