24;17;1
93;24;1
5;39;1
14;57;1
0;80;1
24;85;1
1;40;1
24;77;1
12;75;1
24;47;1
24;94;1
50;21;1
6;0;1
58;95;1
63;19;1
24;70;1
24;82;1
5;83;1
99;34;1
23;99;1
87;75;1
99;16;1
18;71;1
24;85;1
1;60;1
95;91;1
24;66;1
80;17;1
56;99;1
72;0;1
81;83;1
16;83;1
23;87;1
11;12;1
24;63;1
4;52;1
66;15;1
0;80;1
4;71;1
24;58;1
88;29;1
0;99;1
24;53;1
64;3;1
1;40;1
24;44;1
69;8;1
98;0;1
58;97;1
75;72;1
0;3;1
23;58;1
89;2;1
99;18;1
80;0;1
1;68;1
19;23;1
55;99;1
59;22;1
24;75;1
55;99;1
78;93;1
59;0;1
24;66;1
99;8;1
14;53;1
56;99;1
18;71;1
99;15;1
3;99;1
1;15;1
73;39;1
99;28;1
12;25;1
24;89;1
24;45;1
96;2;1
20;22;1
74;0;1
4;99;1
21;37;1
10;97;1
76;36;1
4;60;1
55;16;1
1;99;1
9;75;1
9;89;1
68;45;1
65;66;1
24;33;1
24;85;1
60;34;1
14;99;1
96;3;1
75;64;1
0;97;1
24;76;1
2;0;1
2;61;1
3;59;1
54;59;1
61;62;1
84;11;1
75;64;1
88;26;1
90;50;1
24;0;1
5;83;1
73;19;1
68;99;1
24;44;1
65;11;3
24;37;3
15;83;3
60;75;3
99;0;3
74;68;3
79;85;3
24;0;3
24;21;3
8;99;3
72;0;3
17;90;3
8;99;3
75;10;3
0;60;3
23;99;3
72;82;3
19;0;3
99;15;3
4;84;3
59;46;3
84;13;3
0;43;3
23;19;3
99;3;3
99;0;3
0;3;3
24;87;3
24;33;3
24;42;3
24;0;3
63;54;3
15;38;3
99;34;3
54;70;3
2;0;3
62;82;3
56;99;3
93;67;3
80;62;3
98;88;3
99;34;3
99;5;3
5;0;3
0;47;3
24;50;3
52;25;3
1;59;3
67;23;3
24;30;3
14;99;3
2;99;3
17;10;3
56;46;3
23;19;3
24;0;3
24;89;3
74;65;3
81;25;3
16;22;3
0;99;3
24;50;3
59;94;3
62;30;3
97;88;3
24;24;3
86;14;3
54;9;3
78;64;3
0;42;3
24;70;3
5;31;3
71;8;3
0;80;3
24;38;2
99;34;2
24;85;2
95;91;2
24;31;2
84;0;2
81;16;2
18;71;2
74;99;2
53;99;2
93;0;2
0;60;2
0;29;2
62;20;2
56;33;2
57;85;2
79;20;2
73;73;2
17;72;2
80;62;2
99;15;2
74;99;2
24;0;2
99;0;2
12;99;2
63;54;2
24;48;2
5;95;2
4;84;2
99;12;2
94;17;2
24;23;2
24;98;2
0;42;2
24;0;2
71;0;2
14;29;2
24;27;2
2;0;2
56;99;2
82;14;2
8;99;2
98;0;2
56;95;2
55;99;2
24;26;2
14;29;2
69;56;2
74;65;2
4;84;2
0;24;2
98;0;2
78;0;2
67;86;2
76;36;2
77;8;2
71;0;2
51;51;2
99;76;2
24;29;2
62;30;2
24;24;2
22;84;2
23;58;2
74;99;2
0;53;2
89;80;2
23;99;2
24;0;2
54;59;2
15;99;2
2;0;2
58;6;2
24;27;2
24;38;2
74;99;2
14;57;2
64;90;2
55;99;2
24;76;2
55;99;2
79;53;2
90;50;2
56;63;2
24;72;2
0;99;2
0;5;2
24;32;2
52;31;2
16;55;2
68;59;2
61;15;4
23;58;4
53;81;4
21;87;4
74;32;4
98;0;4
70;32;4
24;95;4
91;59;4
16;53;4
5;0;4
93;61;4
84;34;4
76;0;4
