99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
99;87;1
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
0;8;3
18;99;2
18;99;2
18;99;2
18;99;2
18;99;2
18;99;2
18;99;2
18;99;2
18;99;2
18;99;2
18;99;2
18;99;2
