1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
1;0;1
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
63;99;3
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
99;56;2
8;66;4
21;99;4
24;73;4
4;44;4
24;45;4
73;82;4
24;44;4
21;99;4
10;73;4
7;99;4
0;56;4
24;99;4
1;62;4
0;56;4
0;37;4
73;73;4
69;93;4
66;88;4
24;54;4
0;80;4
82;85;4
57;60;4
10;73;4
0;46;4
24;99;4
24;40;4
24;90;4
60;58;4
19;76;4
98;99;4
0;75;4
72;72;4
24;99;4
15;83;4
19;76;4
99;21;4
1;88;4
52;50;4
24;33;4
24;45;4
98;99;4
21;99;4
24;40;4
11;85;4
57;75;4
0;38;4
7;87;4
63;79;4
19;76;4
24;60;4
13;53;4
0;48;4
24;40;4
98;20;4
51;55;4
24;99;4
6;75;4
24;70;4
71;87;4
24;69;4
24;99;4
21;69;4
18;76;4
68;78;4
7;94;4
0;97;4
53;24;4
16;47;4
14;73;4
61;58;4
74;99;4
6;94;4
21;99;4
24;47;4
24;70;4
61;65;4
90;79;4
68;99;4
24;29;4
12;93;4
78;75;4
5;99;4
24;98;4
24;35;4
24;53;4
21;99;4
64;60;4
20;97;4
23;99;4
21;69;4
24;79;4
12;44;4
21;69;4
24;95;4
24;62;4
24;40;4
21;49;4
68;95;4
81;80;4
23;99;4
21;40;4
88;89;4
51;63;4
66;89;4
24;45;4
22;99;4
57;60;4
64;72;4
24;57;4
24;94;4
6;93;4
0;63;4
68;99;4
0;94;4
24;69;4
21;37;4
0;90;4
24;47;4
61;51;4
55;99;4
62;72;4
80;99;4
21;69;4
17;86;4
7;56;4
0;94;4
18;99;4
24;86;4
73;72;4
84;99;4
24;65;4
8;56;4
19;47;4
7;99;4
2;31;4
87;99;4
84;99;4
24;33;4
24;15;4
70;66;4
69;93;4
74;99;4
7;64;4
64;72;4
24;64;4
51;69;4
7;87;4
1;48;4
24;37;4
51;97;4
53;23;4
24;77;4
0;92;4
19;47;4
20;85;4
18;91;4
5;94;4
61;84;4
55;67;4
24;67;4
99;98;4
8;56;4
0;56;4
50;72;4
57;99;4
61;58;4
13;80;4
7;56;4
7;66;4
1;88;4
12;51;4
63;90;4
24;47;4
54;99;4
74;99;4
56;94;4
24;53;4
24;47;4
73;99;4
23;71;4
24;63;4
64;57;4
14;56;4
0;66;4
75;71;4
0;56;4
54;50;4
57;60;4
24;24;4
51;97;4
7;56;4
15;24;4
0;75;4
11;99;4
7;56;4
90;99;4
24;99;4
1;88;4
65;80;4
24;67;4
24;97;4
24;73;4
76;86;4
23;86;4
53;78;4
2;99;4
62;79;4
7;99;4
63;84;4
2;90;4
7;57;4
23;24;4
51;55;4
18;99;4
85;99;4
6;75;4
0;99;4
0;85;4
11;25;4
51;46;4
73;72;4
1;88;4
0;75;4
0;62;4
24;40;4
73;84;4
0;77;4
72;88;4
54;82;4
59;69;4
70;77;4
0;87;4
24;99;4
73;71;4
11;25;4
77;79;4
4;44;4
0;99;4
77;67;4
0;99;4
0;37;4
7;56;4
65;63;4
0;97;4
65;80;4
72;54;4
13;99;4
7;66;4
0;37;4
52;82;4
0;62;4
65;63;4
7;49;4
21;54;4
10;84;4
24;99;4
10;82;4
66;87;4
4;44;4
6;50;4
52;93;4
24;99;4
56;56;4
2;35;4
7;49;4
55;53;4
0;69;4
52;53;4
13;78;4
55;90;4
13;99;4
13;53;4
5;64;4
2;99;4
0;66;4
0;99;4
73;74;4
11;25;4
24;99;4
77;88;4
54;71;4
24;40;4
24;99;4
0;37;4
15;87;4
80;64;4
92;77;4
17;90;4
2;28;4
61;70;4
61;51;4
0;75;4
57;68;4
24;62;4
14;62;4
61;58;4
6;75;4
10;73;4
3;23;4
24;32;4
11;99;4
21;99;4
76;99;4
22;99;4
52;82;4
24;99;4
50;99;4
24;40;4
69;83;4
52;53;4
77;88;4
6;94;4
13;99;4
4;44;4
0;99;4
0;56;4
7;70;4
24;62;4
1;31;4
