COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
97;0;434;4111.28205128205;4306.15384615385;5070.25641025641;4848.71794871795;4509.23076923077;4491.79487179487;4186.15384615385;4170.25641025641;4456.92307692308;4428.20512820513;3872.30769230769;4415.38461538462;4103.07692307692;4280;1699;1681;415.649;415.356964111328;0;0;0;0;
98;0;440;4108.20512820513;4305.12820512821;5069.74358974359;4850.76923076923;4509.74358974359;4490.25641025641;4186.15384615385;4171.79487179487;4457.94871794872;4427.17948717949;3870.25641025641;4414.8717948718;4098.46153846154;4280;1698;1681;415.657;415.356964111328;0;0;0;0;
99;0;443;4106.66666666667;4303.58974358974;5066.15384615385;4844.10256410256;4508.71794871795;4490.25641025641;4185.64102564103;4171.28205128205;4459.48717948718;4427.17948717949;3864.61538461539;4410.76923076923;4094.35897435898;4278.97435897436;1698;1682;415.665;415.356964111328;0;0;0;0;
100;0;461;4105.64102564103;4306.15384615385;5062.5641025641;4841.53846153846;4509.23076923077;4492.82051282051;4183.58974358974;4168.71794871795;4458.46153846154;4427.69230769231;3865.64102564103;4404.61538461538;4094.35897435898;4270.76923076923;1698;1680;415.672;415.356964111328;0;0;0;0;
101;0;434;4105.12820512821;4306.15384615385;5058.46153846154;4845.12820512821;4509.23076923077;4494.35897435897;4185.64102564103;4169.23076923077;4459.48717948718;4426.15384615385;3865.12820512821;4404.10256410256;4095.38461538462;4263.58974358974;1697;1682;415.679;415.356964111328;0;0;0;0;
102;0;440;4105.64102564103;4303.58974358974;5056.41025641026;4843.07692307692;4509.23076923077;4493.84615384615;4188.20512820513;4169.74358974359;4458.46153846154;4425.12820512821;3860.51282051282;4410.25641025641;4095.38461538462;4266.66666666667;1698;1681;415.715;415.356964111328;0;0;0;0;
103;0;443;4104.10256410256;4304.10256410256;5058.46153846154;4836.92307692308;4509.23076923077;4492.82051282051;4187.69230769231;4176.41025641026;4458.97435897436;4427.17948717949;3869.23076923077;4410.76923076923;4093.84615384615;4267.69230769231;1698;1680;415.715;415.356964111328;0;0;0;0;
104;0;461;4100.51282051282;4304.61538461538;5056.92307692308;4838.46153846154;4509.23076923077;4493.33333333333;4192.30769230769;4184.61538461538;4464.10256410256;4431.79487179487;3877.94871794872;4408.71794871795;4094.35897435898;4265.64102564103;1698;1681;415.715;415.356964111328;0;0;0;0;
105;0;434;4096.92307692308;4300;5053.84615384615;4840;4509.23076923077;4494.35897435897;4194.8717948718;4180.51282051282;4465.12820512821;4430.25641025641;3869.74358974359;4410.25641025641;4093.84615384615;4266.15384615385;1698;1682;415.715;415.356964111328;0;0;0;0;
106;0;440;4094.35897435898;4296.92307692308;5053.84615384615;4835.89743589744;4508.71794871795;4492.30769230769;4188.20512820513;4170.25641025641;4459.48717948718;4425.64102564103;3862.05128205128;4409.23076923077;4090.25641025641;4265.12820512821;1700;1681;415.718;415.356964111328;0;0;0;0;
107;0;443;4093.33333333333;4297.94871794872;5055.89743589744;4837.4358974359;4509.23076923077;4490.76923076923;4189.74358974359;4169.74358974359;4456.92307692308;4427.17948717949;3865.12820512821;4409.23076923077;4091.79487179487;4264.61538461538;1698;1680;415.727;415.356964111328;0;0;0;0;
108;0;461;4094.35897435898;4295.89743589744;5057.4358974359;4840;4509.74358974359;4491.79487179487;4193.84615384615;4172.30769230769;4461.02564102564;4431.28205128205;3868.71794871795;4417.4358974359;4095.38461538462;4266.66666666667;1699;1681;415.735;415.356964111328;0;0;0;0;
109;0;434;4094.35897435898;4292.30769230769;5054.8717948718;4835.38461538462;4506.15384615385;4493.84615384615;4194.35897435897;4169.74358974359;4460;4430.25641025641;3866.66666666667;4421.53846153846;4093.33333333333;4263.58974358974;1699;1680;415.743;415.356964111328;0;0;0;0;
110;0;440;4095.89743589744;4292.82051282051;5055.89743589744;4830.25641025641;4504.61538461538;4493.84615384615;4193.84615384615;4174.35897435897;4460;4426.66666666667;3864.61538461539;4420.51282051282;4091.79487179487;4262.05128205128;1699;1681;415.751;415.356964111328;0;0;0;0;
111;0;443;4099.48717948718;4292.82051282051;5058.46153846154;4832.30769230769;4506.66666666667;4492.30769230769;4190.76923076923;4183.58974358974;4467.17948717949;4428.71794871795;3869.23076923077;4425.12820512821;4096.92307692308;4268.20512820513;1699;1679;415.757;415.356964111328;0;0;0;0;
112;0;461;4100;4290.25641025641;5058.46153846154;4832.30769230769;4506.15384615385;4493.84615384615;4192.30769230769;4186.15384615385;4473.33333333333;4435.38461538462;3878.97435897436;4431.28205128205;4098.46153846154;4269.23076923077;1698;1680;415.766;415.356964111328;0;0;0;0;
113;0;434;4100;4296.41025641026;5055.38461538462;4832.82051282051;4505.64102564103;4496.41025641026;4198.46153846154;4188.20512820513;4476.92307692308;4436.41025641026;3878.97435897436;4430.25641025641;4093.33333333333;4270.76923076923;1700;1680;415.773;415.356964111328;0;0;0;0;
114;0;440;4104.10256410256;4310.25641025641;5059.48717948718;4837.4358974359;4507.69230769231;4493.33333333333;4191.79487179487;4188.20512820513;4473.33333333333;4430.76923076923;3867.69230769231;4426.66666666667;4090.76923076923;4276.41025641026;1699;1680;415.782;415.356964111328;0;0;0;0;
115;0;443;4112.30769230769;4323.07692307692;5066.66666666667;4842.5641025641;4508.71794871795;4489.23076923077;4179.48717948718;4176.92307692308;4462.5641025641;4427.69230769231;3862.05128205128;4424.61538461538;4089.74358974359;4276.92307692308;1700;1680;415.789;415.356964111328;0;0;0;0;
116;0;461;4120.51282051282;4333.84615384615;5065.64102564103;4847.69230769231;4507.69230769231;4489.74358974359;4182.5641025641;4166.15384615385;4456.41025641026;4427.69230769231;3864.61538461539;4425.64102564103;4089.74358974359;4278.46153846154;1699;1680;415.797;415.356964111328;0;0;0;0;
117;0;434;4123.07692307692;4333.33333333333;5067.17948717949;4846.66666666667;4505.64102564103;4492.30769230769;4187.69230769231;4169.23076923077;4458.46153846154;4425.64102564103;3864.61538461539;4426.15384615385;4092.82051282051;4281.53846153846;1700;1681;415.804;415.356964111328;0;0;0;0;
118;0;440;4119.48717948718;4325.12820512821;5071.28205128205;4843.58974358974;4505.12820512821;4490.76923076923;4183.07692307692;4173.84615384615;4458.97435897436;4427.17948717949;3866.66666666667;4425.12820512821;4089.74358974359;4281.02564102564;1698;1681;415.813;415.356964111328;0;0;0;0;
119;0;443;4124.10256410256;4327.17948717949;5074.35897435897;4847.17948717949;4508.20512820513;4490.76923076923;4188.20512820513;4175.89743589744;4457.4358974359;4432.30769230769;3875.38461538462;4432.82051282051;4092.30769230769;4286.66666666667;1700;1682;415.821;415.356964111328;0;0;0;0;
120;0;461;4135.89743589744;4336.41025641026;5080.51282051282;4853.84615384615;4510.76923076923;4494.35897435897;4197.4358974359;4181.53846153846;4461.02564102564;4433.84615384615;3882.05128205128;4445.64102564103;4105.12820512821;4298.46153846154;1699;1681;415.829;415.356964111328;0;0;0;0;
121;0;434;4139.48717948718;4335.38461538462;5086.15384615385;4853.84615384615;4509.23076923077;4494.8717948718;4195.89743589744;4184.61538461538;4462.5641025641;4433.33333333333;3880;4448.20512820513;4106.15384615385;4300;1698;1682;415.836;415.356964111328;0;0;0;0;
122;0;440;4135.89743589744;4330.25641025641;5084.10256410256;4846.66666666667;4507.69230769231;4492.30769230769;4186.15384615385;4181.02564102564;4461.02564102564;4433.33333333333;3878.46153846154;4443.07692307692;4094.35897435898;4293.33333333333;1699;1681;415.843;415.356964111328;0;0;0;0;
123;0;443;4128.71794871795;4325.64102564103;5076.41025641026;4845.12820512821;4505.64102564103;4490.25641025641;4185.12820512821;4183.07692307692;4460;4428.71794871795;3878.46153846154;4438.46153846154;4088.71794871795;4285.64102564103;1698;1682;415.852;415.356964111328;0;0;0;0;
124;0;461;4123.07692307692;4319.48717948718;5073.84615384615;4845.64102564103;4503.07692307692;4490.25641025641;4188.20512820513;4183.58974358974;4458.97435897436;4425.64102564103;3871.79487179487;4433.33333333333;4089.23076923077;4278.46153846154;1698;1681;415.86;415.356964111328;0;0;0;0;
125;0;434;4123.07692307692;4321.02564102564;5072.82051282051;4842.5641025641;4503.58974358974;4490.76923076923;4184.10256410256;4175.38461538462;4458.46153846154;4426.15384615385;3863.58974358974;4427.69230769231;4088.71794871795;4280;1698;1681;415.867;415.356964111328;0;0;0;0;
126;0;440;4125.12820512821;4323.07692307692;5071.28205128205;4841.53846153846;4505.12820512821;4490.25641025641;4185.12820512821;4174.35897435897;4456.92307692308;4426.66666666667;3868.71794871795;4430.25641025641;4088.71794871795;4283.07692307692;1699;1681;415.875;415.356964111328;0;0;0;0;
127;0;443;4128.71794871795;4323.07692307692;5077.4358974359;4846.66666666667;4506.66666666667;4495.38461538462;4193.84615384615;4186.15384615385;4458.97435897436;4427.17948717949;3877.94871794872;4439.48717948718;4089.74358974359;4283.07692307692;1698;1681;415.883;415.356964111328;0;0;0;0;
