COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
121;0;438;4124.61538461538;4297.4358974359;5046.66666666667;4837.94871794872;4509.74358974359;4505.64102564103;4211.79487179487;4182.05128205128;4472.82051282051;4414.35897435897;3879.48717948718;4335.89743589744;4100.51282051282;4276.92307692308;1698;1682;629.699;629.564453125;0;0;0;0;
122;0;440;4120.51282051282;4295.89743589744;5045.64102564103;4838.46153846154;4509.74358974359;4507.17948717949;4210.76923076923;4183.07692307692;4471.79487179487;4413.33333333333;3876.41025641026;4332.82051282051;4093.33333333333;4271.79487179487;1698;1681;629.7;629.564453125;0;0;0;0;
123;0;439;4113.33333333333;4294.35897435897;5044.10256410256;4834.35897435897;4509.23076923077;4506.15384615385;4206.66666666667;4179.48717948718;4465.64102564103;4410.25641025641;3879.48717948718;4329.74358974359;4091.79487179487;4267.69230769231;1699;1681;629.703;629.564453125;0;0;0;0;
124;0;463;4108.71794871795;4292.30769230769;5041.02564102564;4831.28205128205;4506.66666666667;4498.46153846154;4205.12820512821;4172.30769230769;4458.97435897436;4395.89743589744;3871.28205128205;4326.15384615385;4091.28205128205;4263.58974358974;1699;1681;629.711;629.564453125;0;0;0;0;
125;0;438;4107.17948717949;4285.12820512821;5040;4832.82051282051;4505.12820512821;4492.30769230769;4201.53846153846;4170.25641025641;4459.48717948718;4392.30769230769;3862.5641025641;4324.10256410256;4089.74358974359;4264.10256410256;1700;1681;629.719;629.564453125;0;0;0;0;
126;0;440;4106.66666666667;4283.07692307692;5041.02564102564;4835.38461538462;4505.64102564103;4493.84615384615;4197.94871794872;4173.84615384615;4461.53846153846;4400;3872.30769230769;4326.15384615385;4090.76923076923;4270.76923076923;1701;1680;629.726;629.564453125;0;0;0;0;
127;0;439;4104.61538461538;4287.69230769231;5038.97435897436;4835.89743589744;4504.61538461538;4492.30769230769;4198.46153846154;4172.30769230769;4458.97435897436;4396.92307692308;3881.02564102564;4329.23076923077;4091.79487179487;4275.89743589744;1700;1680;629.734;629.564453125;0;0;0;0;
128;0;463;4106.15384615385;4291.79487179487;5039.48717948718;4835.38461538462;4504.61538461538;4491.79487179487;4198.97435897436;4169.23076923077;4457.94871794872;4393.33333333333;3878.46153846154;4333.33333333333;4095.38461538462;4277.4358974359;1701;1680;629.742;629.564453125;0;0;0;0;
0;0;444;4110.25641025641;4293.33333333333;5044.10256410256;4837.94871794872;4506.66666666667;4494.35897435897;4200.51282051282;4169.74358974359;4460.51282051282;4402.5641025641;3878.97435897436;4338.97435897436;4100;4278.97435897436;1700;1679;629.75;629.564453125;0;0;0;0;
1;0;381;4110.76923076923;4293.33333333333;5042.5641025641;4838.46153846154;4507.69230769231;4493.33333333333;4198.46153846154;4170.76923076923;4460.51282051282;4406.15384615385;3881.02564102564;4344.61538461538;4101.53846153846;4280.51282051282;1700;1681;629.758;629.564453125;0;0;0;0;
