COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
31;0;0;4103.07692307692;4318.46153846154;5055.89743589744;4840;4522.05128205128;4478.46153846154;4188.71794871795;4186.15384615385;4463.07692307692;4408.20512820513;3862.05128205128;4116.92307692308;4038.97435897436;4301.53846153846;1698;1681;501.883;501.806243896484;0;0;0;0;
32;0;0;4105.64102564103;4313.33333333333;5056.92307692308;4837.4358974359;4520;4477.4358974359;4187.69230769231;4187.69230769231;4470.76923076923;4412.30769230769;3860.51282051282;4121.53846153846;4041.02564102564;4302.05128205128;1698;1681;501.891;501.806243896484;0;0;0;0;
33;0;0;4096.92307692308;4308.71794871795;5056.41025641026;4838.46153846154;4510.76923076923;4475.38461538462;4184.61538461538;4184.61538461538;4465.64102564103;4410.76923076923;3854.35897435898;4118.46153846154;4037.94871794872;4295.89743589744;1698;1681;501.899;501.806243896484;0;0;0;0;
34;0;0;4097.94871794872;4312.30769230769;5057.4358974359;4844.10256410256;4505.64102564103;4474.35897435897;4187.17948717949;4184.10256410256;4458.46153846154;4404.10256410256;3857.4358974359;4119.48717948718;4040;4300;1699;1680;501.906;501.806243896484;0;0;0;0;
35;0;0;4106.66666666667;4317.94871794872;5057.94871794872;4844.10256410256;4508.20512820513;4474.35897435897;4189.23076923077;4180;4455.89743589744;4397.94871794872;3863.58974358974;4121.02564102564;4045.12820512821;4303.58974358974;1697;1681;501.914;501.806243896484;0;0;0;0;
36;0;0;4106.66666666667;4319.48717948718;5055.89743589744;4844.10256410256;4510.76923076923;4473.84615384615;4186.15384615385;4171.79487179487;4453.84615384615;4392.30769230769;3861.02564102564;4120.51282051282;4044.61538461539;4300.51282051282;1698;1682;501.922;501.806243896484;0;0;0;0;
37;0;0;4105.12820512821;4318.46153846154;5054.8717948718;4847.17948717949;4508.71794871795;4472.30769230769;4183.58974358974;4173.84615384615;4455.89743589744;4387.69230769231;3858.97435897436;4121.02564102564;4043.58974358974;4301.02564102564;1699;1680;501.93;501.806243896484;0;0;0;0;
38;0;0;4107.69230769231;4318.46153846154;5056.92307692308;4846.15384615385;4508.71794871795;4471.28205128205;4183.58974358974;4184.10256410256;4459.48717948718;4385.12820512821;3860.51282051282;4123.07692307692;4045.12820512821;4304.10256410256;1698;1681;501.938;501.806243896484;0;0;0;0;
39;0;0;4108.71794871795;4321.53846153846;5058.97435897436;4845.12820512821;4514.8717948718;4472.82051282051;4184.61538461538;4187.17948717949;4460.51282051282;4384.61538461538;3861.53846153846;4125.12820512821;4047.69230769231;4306.15384615385;1700;1680;501.946;501.806243896484;0;0;0;0;
40;0;0;4108.71794871795;4326.15384615385;5057.4358974359;4846.15384615385;4520;4474.35897435897;4185.12820512821;4185.12820512821;4467.17948717949;4390.76923076923;3863.58974358974;4126.66666666667;4050.25641025641;4306.15384615385;1699;1681;501.953;501.806243896484;0;0;0;0;
41;0;0;4106.15384615385;4326.15384615385;5054.8717948718;4845.12820512821;4520.51282051282;4474.35897435897;4184.10256410256;4193.33333333333;4475.38461538462;4396.92307692308;3865.12820512821;4125.64102564103;4054.35897435898;4300.51282051282;1700;1681;501.961;501.806243896484;0;0;0;0;
42;0;0;4104.61538461538;4323.58974358974;5055.38461538462;4845.64102564103;4518.46153846154;4476.41025641026;4185.64102564103;4200;4475.89743589744;4396.92307692308;3864.10256410256;4124.61538461538;4057.4358974359;4295.89743589744;1700;1681;501.969;501.806243896484;0;0;0;0;
43;0;0;4105.12820512821;4320;5055.89743589744;4847.69230769231;4517.4358974359;4475.89743589744;4185.64102564103;4190.76923076923;4475.38461538462;4396.92307692308;3863.07692307692;4123.07692307692;4053.33333333333;4296.92307692308;1700;1682;501.977;501.806243896484;0;0;0;0;
44;0;0;4105.12820512821;4320;5051.79487179487;4845.12820512821;4518.46153846154;4475.38461538462;4181.53846153846;4184.10256410256;4473.84615384615;4398.46153846154;3863.58974358974;4121.53846153846;4052.30769230769;4295.89743589744;1700;1681;501.985;501.806243896484;0;0;0;0;
45;0;0;4106.15384615385;4325.12820512821;5055.89743589744;4847.69230769231;4522.05128205128;4480;4190.25641025641;4189.74358974359;4473.33333333333;4401.53846153846;3868.20512820513;4128.20512820513;4058.97435897436;4297.94871794872;1700;1682;501.992;501.806243896484;0;0;0;0;
46;0;0;4106.15384615385;4327.17948717949;5067.17948717949;4852.30769230769;4523.07692307692;4483.07692307692;4198.97435897436;4191.79487179487;4476.92307692308;4399.48717948718;3874.35897435898;4136.41025641026;4062.05128205128;4304.61538461538;1699;1682;502;501.806243896484;0;0;0;0;
47;0;0;4110.25641025641;4326.15384615385;5069.23076923077;4850.25641025641;4521.02564102564;4478.46153846154;4190.25641025641;4184.10256410256;4474.35897435897;4392.30769230769;3877.4358974359;4137.4358974359;4062.5641025641;4306.66666666667;1699;1683;502.008;501.931335449219;0;0;0;0;
48;0;0;4120;4328.20512820513;5068.20512820513;4852.30769230769;4522.5641025641;4475.38461538462;4188.20512820513;4183.07692307692;4464.10256410256;4386.15384615385;3878.46153846154;4136.41025641026;4067.69230769231;4310.25641025641;1698;1683;502.016;501.931335449219;0;0;0;0;
49;0;0;4123.07692307692;4328.20512820513;5070.76923076923;4852.82051282051;4522.5641025641;4476.41025641026;4193.84615384615;4184.10256410256;4459.48717948718;4378.97435897436;3877.94871794872;4138.46153846154;4069.23076923077;4312.82051282051;1698;1683;502.024;501.931335449219;0;0;0;0;
50;0;0;4118.97435897436;4326.15384615385;5071.79487179487;4851.79487179487;4520;4475.89743589744;4190.25641025641;4184.10256410256;4465.12820512821;4369.23076923077;3875.38461538462;4137.4358974359;4064.61538461539;4311.28205128205;1698;1684;502.032;501.931335449219;0;0;0;0;
51;0;0;4121.02564102564;4327.69230769231;5070.76923076923;4851.28205128205;4520.51282051282;4475.38461538462;4191.28205128205;4193.33333333333;4473.33333333333;4366.66666666667;3872.82051282051;4135.38461538462;4061.02564102564;4311.79487179487;1698;1683;502.039;501.931335449219;0;0;0;0;
52;0;0;4118.46153846154;4326.66666666667;5070.25641025641;4848.20512820513;4521.02564102564;4474.35897435897;4201.02564102564;4202.5641025641;4475.89743589744;4365.12820512821;3873.84615384615;4135.89743589744;4061.53846153846;4310.76923076923;1697;1683;502.047;501.931335449219;0;0;0;0;
53;0;0;4109.74358974359;4323.58974358974;5068.20512820513;4847.17948717949;4518.97435897436;4477.94871794872;4202.05128205128;4199.48717948718;4477.94871794872;4364.10256410256;3878.97435897436;4136.41025641026;4066.66666666667;4306.15384615385;1698;1682;502.055;501.931335449219;0;0;0;0;
54;0;0;4109.23076923077;4326.15384615385;5065.64102564103;4851.28205128205;4520;4488.20512820513;4198.97435897436;4198.46153846154;4481.02564102564;4366.15384615385;3883.58974358974;4138.46153846154;4070.25641025641;4308.20512820513;1698;1681;502.063;501.931335449219;0;0;0;0;
55;0;0;4111.28205128205;4327.17948717949;5068.20512820513;4850.76923076923;4517.94871794872;4488.71794871795;4202.05128205128;4201.02564102564;4480;4361.02564102564;3880.51282051282;4139.48717948718;4067.69230769231;4310.76923076923;1699;1681;502.071;501.931335449219;0;0;0;0;
56;0;0;4107.69230769231;4318.46153846154;5066.15384615385;4845.64102564103;4510.25641025641;4478.97435897436;4200;4191.79487179487;4475.89743589744;4351.28205128205;3876.92307692308;4137.94871794872;4063.58974358974;4302.05128205128;1700;1680;502.078;501.931335449219;0;0;0;0;
57;0;0;4105.12820512821;4312.30769230769;5057.94871794872;4846.15384615385;4506.66666666667;4475.89743589744;4189.23076923077;4183.58974358974;4472.30769230769;4348.20512820513;3878.46153846154;4135.89743589744;4061.02564102564;4298.46153846154;1698;1681;502.086;501.931335449219;0;0;0;0;
58;0;0;4104.61538461538;4316.41025641026;5057.94871794872;4850.25641025641;4508.20512820513;4477.94871794872;4185.12820512821;4187.17948717949;4472.30769230769;4345.64102564103;3875.38461538462;4134.8717948718;4059.48717948718;4306.15384615385;1701;1680;502.094;501.931335449219;0;0;0;0;
59;0;0;4105.12820512821;4322.5641025641;5068.20512820513;4850.25641025641;4514.35897435897;4476.41025641026;4189.74358974359;4188.71794871795;4472.82051282051;4344.61538461538;3872.30769230769;4135.38461538462;4060;4309.23076923077;1699;1680;502.102;501.931335449219;0;0;0;0;
60;0;0;4108.20512820513;4324.10256410256;5073.84615384615;4849.74358974359;4520.51282051282;4476.41025641026;4190.25641025641;4185.12820512821;4473.33333333333;4350.76923076923;3876.41025641026;4137.94871794872;4065.12820512821;4308.20512820513;1700;1680;502.11;501.931335449219;0;0;0;0;
