COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
27;0;0;4095.89743589744;4293.33333333333;5054.8717948718;4835.89743589744;4521.02564102564;4491.79487179487;4186.66666666667;4177.4358974359;4473.84615384615;4411.28205128205;3871.79487179487;4336.41025641026;4095.38461538462;4275.89743589744;1698;1681;602.725;602.541259765625;0;0;0;0;
28;0;0;4089.74358974359;4286.15384615385;5051.79487179487;4831.79487179487;4518.97435897436;4494.35897435897;4187.69230769231;4183.58974358974;4472.82051282051;4410.76923076923;3870.25641025641;4334.8717948718;4092.30769230769;4271.79487179487;1698;1680;602.733;602.541259765625;0;0;0;0;
29;0;0;4093.84615384615;4290.25641025641;5052.82051282051;4825.12820512821;4516.41025641026;4494.8717948718;4187.69230769231;4183.07692307692;4475.38461538462;4412.82051282051;3877.94871794872;4337.4358974359;4092.30769230769;4275.38461538462;1698;1680;602.741;602.541259765625;0;0;0;0;
30;0;0;4102.5641025641;4292.82051282051;5056.41025641026;4829.23076923077;4519.48717948718;4494.35897435897;4186.66666666667;4174.35897435897;4473.33333333333;4411.79487179487;3877.4358974359;4340;4094.8717948718;4277.94871794872;1698;1681;602.748;602.541259765625;0;0;0;0;
31;0;0;4104.10256410256;4292.30769230769;5058.97435897436;4838.46153846154;4523.07692307692;4493.33333333333;4188.20512820513;4169.74358974359;4472.30769230769;4410.76923076923;3875.89743589744;4342.05128205128;4097.94871794872;4278.97435897436;1699;1680;602.757;602.541259765625;0;0;0;0;
32;0;0;4098.97435897436;4293.84615384615;5057.94871794872;4836.92307692308;4521.53846153846;4493.84615384615;4188.20512820513;4169.74358974359;4471.79487179487;4413.84615384615;3880.51282051282;4341.53846153846;4097.4358974359;4278.97435897436;1698;1681;602.764;602.541259765625;0;0;0;0;
33;0;0;4093.33333333333;4288.71794871795;5055.38461538462;4830.25641025641;4519.48717948718;4494.8717948718;4187.17948717949;4169.74358974359;4470.25641025641;4413.84615384615;3881.02564102564;4335.89743589744;4093.84615384615;4275.38461538462;1700;1680;602.772;602.541259765625;0;0;0;0;
34;0;0;4091.28205128205;4284.10256410256;5052.82051282051;4828.71794871795;4520;4492.82051282051;4187.69230769231;4171.79487179487;4472.82051282051;4413.84615384615;3879.48717948718;4332.82051282051;4092.82051282051;4273.33333333333;1698;1680;602.779;602.541259765625;0;0;0;0;
35;0;0;4091.79487179487;4287.17948717949;5052.82051282051;4827.69230769231;4520;4491.79487179487;4183.58974358974;4171.28205128205;4473.84615384615;4420;3878.46153846154;4333.33333333333;4095.89743589744;4274.35897435897;1699;1681;602.787;602.541259765625;0;0;0;0;
36;0;0;4094.35897435898;4287.69230769231;5053.84615384615;4824.61538461539;4518.46153846154;4493.33333333333;4186.15384615385;4170.76923076923;4473.33333333333;4423.58974358974;3880.51282051282;4335.38461538462;4100.51282051282;4276.41025641026;1698;1680;602.795;602.541259765625;0;0;0;0;
37;0;0;4096.92307692308;4288.20512820513;5054.8717948718;4827.17948717949;4518.97435897436;4493.84615384615;4193.33333333333;4178.97435897436;4475.38461538462;4423.07692307692;3882.5641025641;4340.51282051282;4103.58974358974;4278.46153846154;1699;1681;602.803;602.541259765625;0;0;0;0;
38;0;0;4096.92307692308;4290.76923076923;5053.84615384615;4832.30769230769;4521.53846153846;4492.82051282051;4191.79487179487;4186.66666666667;4476.41025641026;4425.12820512821;3881.02564102564;4341.02564102564;4103.07692307692;4278.97435897436;1699;1681;602.811;602.541259765625;0;0;0;0;
39;0;0;4098.46153846154;4287.69230769231;5052.30769230769;4831.28205128205;4524.61538461538;4498.97435897436;4191.79487179487;4185.64102564103;4475.38461538462;4427.69230769231;3880.51282051282;4338.97435897436;4101.02564102564;4276.92307692308;1700;1680;602.819;602.541259765625;0;0;0;0;
40;0;0;4100.51282051282;4285.12820512821;5052.82051282051;4829.23076923077;4525.64102564103;4504.10256410256;4193.84615384615;4183.58974358974;4476.92307692308;4424.61538461538;3880;4340;4099.48717948718;4274.8717948718;1699;1680;602.826;602.541259765625;0;0;0;0;
41;0;0;4101.02564102564;4291.79487179487;5054.8717948718;4834.35897435897;4525.64102564103;4506.66666666667;4196.41025641026;4185.64102564103;4478.46153846154;4425.12820512821;3878.46153846154;4341.02564102564;4102.5641025641;4276.92307692308;1699;1680;602.834;602.541259765625;0;0;0;0;
42;0;0;4098.97435897436;4296.92307692308;5054.8717948718;4837.4358974359;4525.64102564103;4507.17948717949;4197.94871794872;4183.07692307692;4478.46153846154;4428.20512820513;3881.53846153846;4341.02564102564;4109.23076923077;4279.48717948718;1699;1679;602.841;602.541259765625;0;0;0;0;
43;0;0;4097.94871794872;4294.8717948718;5051.28205128205;4832.30769230769;4524.61538461538;4499.48717948718;4191.28205128205;4172.82051282051;4477.4358974359;4425.64102564103;3882.05128205128;4340;4109.23076923077;4277.4358974359;1699;1680;602.849;602.541259765625;0;0;0;0;
44;0;0;4100.51282051282;4293.33333333333;5051.28205128205;4833.84615384615;4522.5641025641;4494.35897435897;4187.17948717949;4165.64102564103;4473.33333333333;4424.10256410256;3876.41025641026;4336.41025641026;4105.12820512821;4276.41025641026;1700;1680;602.857;602.541259765625;0;0;0;0;
45;0;0;4107.17948717949;4298.97435897436;5055.38461538462;4841.02564102564;4523.58974358974;4501.53846153846;4197.4358974359;4174.8717948718;4476.41025641026;4427.17948717949;3883.07692307692;4340;4110.25641025641;4280.51282051282;1698;1680;602.865;602.541259765625;0;0;0;0;
46;0;0;4113.33333333333;4303.58974358974;5057.4358974359;4843.07692307692;4526.66666666667;4507.69230769231;4205.12820512821;4182.5641025641;4485.64102564103;4429.74358974359;3895.89743589744;4347.69230769231;4118.97435897436;4283.07692307692;1700;1680;602.873;602.541259765625;0;0;0;0;
47;0;0;4109.23076923077;4298.46153846154;5055.89743589744;4837.4358974359;4525.64102564103;4505.12820512821;4196.41025641026;4174.35897435897;4483.07692307692;4429.74358974359;3889.23076923077;4346.15384615385;4114.35897435897;4280.51282051282;1699;1680;602.881;602.541259765625;0;0;0;0;
48;0;0;4103.07692307692;4291.28205128205;5050.25641025641;4833.33333333333;4520.51282051282;4498.97435897436;4190.76923076923;4168.20512820513;4473.84615384615;4426.66666666667;3876.41025641026;4340;4103.58974358974;4276.41025641026;1700;1681;602.888;602.541259765625;0;0;0;0;
49;0;0;4106.66666666667;4290.25641025641;5045.64102564103;4834.8717948718;4518.46153846154;4491.79487179487;4189.23076923077;4171.79487179487;4474.35897435897;4418.46153846154;3877.4358974359;4336.41025641026;4102.5641025641;4275.89743589744;1700;1680;602.896;602.541259765625;0;0;0;0;
50;0;0;4109.74358974359;4292.82051282051;5046.66666666667;4835.89743589744;4521.53846153846;4495.89743589744;4185.64102564103;4171.79487179487;4475.38461538462;4415.89743589744;3881.53846153846;4333.84615384615;4107.17948717949;4278.97435897436;1701;1682;602.904;602.541259765625;0;0;0;0;
51;0;0;4110.76923076923;4295.89743589744;5051.79487179487;4836.92307692308;4523.58974358974;4506.15384615385;4188.20512820513;4167.69230769231;4473.84615384615;4424.61538461538;3880.51282051282;4334.8717948718;4108.71794871795;4280;1700;1681;602.913;602.541259765625;0;0;0;0;
52;0;0;4115.89743589744;4300;5053.84615384615;4841.02564102564;4523.07692307692;4504.10256410256;4191.28205128205;4167.69230769231;4474.8717948718;4427.69230769231;3881.02564102564;4339.48717948718;4110.76923076923;4280.51282051282;1700;1681;602.92;602.541259765625;0;0;0;0;
53;0;0;4120.51282051282;4302.5641025641;5054.8717948718;4844.10256410256;4523.58974358974;4501.02564102564;4188.71794871795;4170.25641025641;4475.89743589744;4424.10256410256;3887.17948717949;4341.53846153846;4115.89743589744;4285.64102564103;1700;1680;602.927;602.541259765625;0;0;0;0;
54;0;0;4118.46153846154;4302.05128205128;5056.41025641026;4843.07692307692;4525.12820512821;4504.10256410256;4190.76923076923;4170.76923076923;4474.8717948718;4426.15384615385;3892.30769230769;4341.02564102564;4115.38461538462;4287.69230769231;1699;1682;602.935;602.541259765625;0;0;0;0;
55;0;0;4115.38461538462;4303.07692307692;5055.89743589744;4839.48717948718;4523.07692307692;4504.10256410256;4195.89743589744;4171.28205128205;4477.94871794872;4429.74358974359;3893.84615384615;4342.05128205128;4112.30769230769;4283.07692307692;1700;1681;602.943;602.541259765625;0;0;0;0;
56;0;0;4113.33333333333;4303.07692307692;5055.38461538462;4838.46153846154;4521.53846153846;4502.05128205128;4195.38461538462;4172.82051282051;4477.94871794872;4426.66666666667;3891.79487179487;4342.05128205128;4111.79487179487;4280.51282051282;1697;1681;602.951;602.541259765625;0;0;0;0;
57;0;0;4113.84615384615;4299.48717948718;5054.35897435897;4837.94871794872;4524.10256410256;4503.07692307692;4194.8717948718;4177.94871794872;4475.38461538462;4424.61538461538;3886.15384615385;4337.4358974359;4109.74358974359;4282.05128205128;1698;1681;602.959;602.541259765625;0;0;0;0;
58;0;0;4117.4358974359;4298.46153846154;5050.76923076923;4837.94871794872;4524.10256410256;4506.15384615385;4201.53846153846;4182.5641025641;4482.5641025641;4427.69230769231;3886.15384615385;4334.35897435897;4109.74358974359;4283.07692307692;1697;1680;602.967;602.541259765625;0;0;0;0;
59;0;0;4120.51282051282;4298.97435897436;5050.76923076923;4837.94871794872;4521.53846153846;4507.69230769231;4202.05128205128;4185.12820512821;4486.15384615385;4427.17948717949;3893.33333333333;4338.97435897436;4112.30769230769;4283.07692307692;1696;1682;602.974;602.541259765625;0;0;0;0;
60;0;0;4121.02564102564;4300;5054.35897435897;4842.05128205128;4522.05128205128;4505.64102564103;4198.97435897436;4184.61538461538;4481.02564102564;4424.61538461538;3896.92307692308;4342.05128205128;4113.84615384615;4287.69230769231;1697;1682;602.982;602.541259765625;0;0;0;0;
61;0;0;4123.07692307692;4304.61538461538;5054.8717948718;4846.15384615385;4522.05128205128;4503.58974358974;4200.51282051282;4185.12820512821;4484.10256410256;4423.58974358974;3893.84615384615;4341.02564102564;4116.41025641026;4293.33333333333;1696;1683;602.99;602.541259765625;0;0;0;0;
62;0;0;4125.12820512821;4310.76923076923;5055.38461538462;4845.12820512821;4520.51282051282;4504.10256410256;4201.53846153846;4186.66666666667;4491.28205128205;4423.58974358974;3894.8717948718;4342.5641025641;4121.53846153846;4295.38461538462;1697;1683;602.998;602.541259765625;0;0;0;0;
63;0;0;4124.61538461538;4310.25641025641;5057.94871794872;4847.17948717949;4520.51282051282;4504.61538461538;4199.48717948718;4186.66666666667;4489.74358974359;4421.53846153846;3897.94871794872;4343.07692307692;4121.02564102564;4294.8717948718;1697;1683;603.007;602.541259765625;0;0;0;0;
64;0;444;4122.5641025641;4308.71794871795;5057.4358974359;4845.64102564103;4521.02564102564;4504.61538461538;4200;4185.64102564103;4482.5641025641;4415.38461538462;3895.38461538462;4340.51282051282;4118.97435897436;4294.8717948718;1698;1682;603.015;602.541259765625;0;0;0;0;
65;0;381;4122.5641025641;4311.79487179487;5054.8717948718;4843.07692307692;4522.05128205128;4504.10256410256;4199.48717948718;4186.15384615385;4484.10256410256;4415.89743589744;3893.33333333333;4344.10256410256;4122.5641025641;4295.38461538462;1698;1683;603.022;602.541259765625;0;0;0;0;
66;0;474;4124.61538461538;4312.30769230769;5058.46153846154;4845.64102564103;4523.07692307692;4504.10256410256;4193.33333333333;4186.15384615385;4488.71794871795;4424.10256410256;3895.38461538462;4352.30769230769;4124.10256410256;4297.94871794872;1699;1681;603.029;602.541259765625;0;0;0;0;
67;0;484;4121.53846153846;4305.64102564103;5056.92307692308;4846.15384615385;4521.02564102564;4506.15384615385;4186.66666666667;4184.61538461538;4484.10256410256;4423.07692307692;3896.92307692308;4352.30769230769;4120.51282051282;4295.89743589744;1698;1681;603.037;602.541259765625;0;0;0;0;
68;0;477;4111.28205128205;4301.53846153846;5045.12820512821;4843.58974358974;4519.48717948718;4501.53846153846;4185.64102564103;4181.02564102564;4474.35897435897;4413.84615384615;3890.76923076923;4343.58974358974;4113.84615384615;4286.15384615385;1700;1681;603.045;602.541259765625;0;0;0;0;
69;0;477;4104.61538461538;4302.05128205128;5042.05128205128;4844.61538461539;4521.53846153846;4498.46153846154;4186.15384615385;4176.92307692308;4473.84615384615;4411.79487179487;3886.66666666667;4339.48717948718;4109.74358974359;4283.58974358974;1700;1679;603.054;602.541259765625;0;0;0;0;
70;0;486;4106.66666666667;4299.48717948718;5049.23076923077;4844.61538461539;4522.5641025641;4504.61538461538;4186.15384615385;4178.97435897436;4477.94871794872;4415.38461538462;3892.82051282051;4341.53846153846;4114.35897435897;4286.66666666667;1699;1682;603.061;602.541259765625;0;0;0;0;
71;0;423;4106.66666666667;4295.38461538462;5047.17948717949;4839.48717948718;4521.02564102564;4505.64102564103;4187.17948717949;4185.12820512821;4475.89743589744;4414.35897435897;3893.84615384615;4340.51282051282;4121.02564102564;4283.07692307692;1700;1680;603.069;602.541259765625;0;0;0;0;
72;0;416;4098.97435897436;4292.30769230769;5037.94871794872;4839.48717948718;4518.97435897436;4494.35897435897;4185.12820512821;4182.05128205128;4475.38461538462;4413.33333333333;3884.61538461539;4335.89743589744;4115.38461538462;4277.94871794872;1700;1681;603.077;602.541259765625;0;0;0;0;
73;0;430;4095.89743589744;4289.74358974359;5035.89743589744;4837.94871794872;4517.94871794872;4489.23076923077;4183.07692307692;4171.28205128205;4475.38461538462;4413.33333333333;3878.97435897436;4334.35897435897;4110.25641025641;4277.94871794872;1700;1680;603.084;602.541259765625;0;0;0;0;
74;0;440;4101.53846153846;4289.23076923077;5037.4358974359;4835.38461538462;4518.46153846154;4494.35897435897;4185.64102564103;4167.17948717949;4471.79487179487;4409.23076923077;3881.02564102564;4336.92307692308;4115.89743589744;4281.53846153846;1700;1680;603.093;602.541259765625;0;0;0;0;
75;0;439;4106.66666666667;4294.8717948718;5040;4841.53846153846;4522.05128205128;4497.4358974359;4186.15384615385;4170.25641025641;4471.28205128205;4404.61538461538;3883.07692307692;4341.53846153846;4118.97435897436;4284.10256410256;1700;1680;603.101;603.041687011719;0;0;0;0;
76;0;463;4102.5641025641;4295.38461538462;5041.53846153846;4843.58974358974;4521.02564102564;4495.38461538462;4186.15384615385;4170.76923076923;4473.84615384615;4407.69230769231;3881.02564102564;4342.05128205128;4113.84615384615;4283.07692307692;1700;1680;603.108;603.041687011719;0;0;0;0;
77;0;438;4097.4358974359;4286.15384615385;5037.94871794872;4840.51282051282;4509.23076923077;4490.76923076923;4184.61538461538;4169.23076923077;4469.23076923077;4406.66666666667;3877.4358974359;4335.89743589744;4107.69230769231;4279.48717948718;1700;1680;603.115;603.041687011719;0;0;0;0;
78;0;440;4098.97435897436;4282.05128205128;5037.94871794872;4837.4358974359;4508.20512820513;4490.76923076923;4184.10256410256;4169.23076923077;4463.58974358974;4400;3874.8717948718;4330.76923076923;4105.64102564103;4278.97435897436;1699;1681;603.123;603.041687011719;0;0;0;0;
79;0;439;4104.10256410256;4285.12820512821;5041.02564102564;4837.94871794872;4517.4358974359;4493.33333333333;4184.61538461538;4169.74358974359;4468.71794871795;4402.05128205128;3878.46153846154;4335.38461538462;4109.23076923077;4280;1699;1680;603.131;603.041687011719;0;0;0;0;
80;0;463;4105.64102564103;4287.17948717949;5040.51282051282;4838.97435897436;4512.82051282051;4492.82051282051;4185.64102564103;4174.35897435897;4476.41025641026;4409.23076923077;3882.5641025641;4342.05128205128;4110.76923076923;4282.05128205128;1698;1681;603.139;603.041687011719;0;0;0;0;
81;0;438;4105.64102564103;4288.71794871795;5038.97435897436;4837.94871794872;4507.17948717949;4490.76923076923;4183.58974358974;4180.51282051282;4476.41025641026;4410.76923076923;3881.02564102564;4339.48717948718;4110.25641025641;4282.05128205128;1698;1680;603.147;603.041687011719;0;0;0;0;
82;0;440;4104.61538461538;4291.28205128205;5037.94871794872;4834.8717948718;4516.92307692308;4489.74358974359;4182.05128205128;4182.05128205128;4472.82051282051;4409.23076923077;3884.61538461539;4338.46153846154;4116.41025641026;4282.05128205128;1698;1681;603.154;603.041687011719;0;0;0;0;
