COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;GYROX;GYROY;TIMESTAMP;ES_TIMESTAMP;FUNC_ID;FUNC_VALUE;MARKER;SYNC_SIGNAL
116;0;450;4186.15384615385;4513.84615384615;5097.94871794872;4860;4547.69230769231;4506.15384615385;4232.30769230769;4216.41025641026;4553.84615384615;4444.10256410256;3883.58974358974;4394.8717948718;4145.12820512821;4342.5641025641;1697;1682;471.979;471.428588867188;0;0;0;0;
117;0;399;4187.17948717949;4518.97435897436;5093.84615384615;4860;4540.51282051282;4498.46153846154;4228.20512820513;4217.94871794872;4552.30769230769;4436.92307692308;3883.07692307692;4397.94871794872;4138.97435897436;4344.61538461538;1697;1680;471.987;471.428588867188;0;0;0;0;
118;0;459;4190.76923076923;4525.12820512821;5091.79487179487;4867.17948717949;4543.58974358974;4490.76923076923;4229.23076923077;4221.53846153846;4553.33333333333;4433.84615384615;3879.48717948718;4400.51282051282;4140;4345.64102564103;1697;1681;471.995;471.428588867188;0;0;0;0;
119;0;440;4201.02564102564;4536.41025641026;5102.05128205128;4873.84615384615;4550.76923076923;4496.92307692308;4229.74358974359;4215.89743589744;4542.5641025641;4432.82051282051;3877.4358974359;4407.17948717949;4144.61538461538;4350.76923076923;1696;1680;472.003;471.428588867188;0;0;0;0;
120;0;450;4208.71794871795;4545.64102564103;5106.66666666667;4868.71794871795;4545.12820512821;4509.74358974359;4221.53846153846;4215.38461538462;4529.74358974359;4430.76923076923;3880.51282051282;4412.30769230769;4144.10256410256;4355.89743589744;1696;1681;472.011;471.428588867188;0;0;0;0;
121;0;399;4210.76923076923;4554.8717948718;5101.02564102564;4866.66666666667;4539.48717948718;4510.76923076923;4217.4358974359;4216.41025641026;4527.17948717949;4428.20512820513;3886.66666666667;4411.28205128205;4142.5641025641;4357.4358974359;1697;1680;472.018;471.428588867188;0;0;0;0;
122;0;459;4220;4568.20512820513;5101.53846153846;4874.8717948718;4550.25641025641;4505.64102564103;4217.4358974359;4213.33333333333;4534.35897435897;4432.30769230769;3887.69230769231;4413.33333333333;4150.25641025641;4363.58974358974;1697;1681;472.027;471.428588867188;0;0;0;0;
123;0;440;4231.28205128205;4584.61538461538;5111.28205128205;4881.02564102564;4555.89743589744;4509.74358974359;4218.97435897436;4222.05128205128;4548.20512820513;4442.05128205128;3891.79487179487;4418.46153846154;4157.4358974359;4374.35897435897;1697;1680;472.034;471.428588867188;0;0;0;0;
124;0;450;4234.8717948718;4593.33333333333;5115.38461538462;4882.5641025641;4553.84615384615;4508.71794871795;4221.02564102564;4230.76923076923;4553.33333333333;4442.5641025641;3893.84615384615;4417.94871794872;4154.35897435897;4378.46153846154;1696;1681;472.042;471.428588867188;0;0;0;0;
125;0;399;4231.79487179487;4589.74358974359;5109.74358974359;4881.53846153846;4555.38461538462;4499.48717948718;4222.05128205128;4223.58974358974;4544.61538461538;4434.8717948718;3888.20512820513;4414.8717948718;4147.69230769231;4374.8717948718;1698;1681;472.05;471.428588867188;0;0;0;0;
126;0;459;4231.79487179487;4593.33333333333;5105.12820512821;4877.94871794872;4555.89743589744;4501.53846153846;4223.58974358974;4220.51282051282;4544.61538461538;4431.79487179487;3884.61538461539;4411.28205128205;4145.12820512821;4371.79487179487;1697;1680;472.059;471.428588867188;0;0;0;0;
127;0;440;4233.84615384615;4603.07692307692;5107.17948717949;4877.94871794872;4556.92307692308;4502.05128205128;4223.07692307692;4228.71794871795;4551.79487179487;4431.79487179487;3884.10256410256;4408.20512820513;4148.71794871795;4371.79487179487;1697;1681;472.066;471.428588867188;0;0;0;0;
128;0;450;4228.20512820513;4596.41025641026;5105.64102564103;4877.94871794872;4555.38461538462;4493.84615384615;4220;4225.12820512821;4547.17948717949;4429.23076923077;3882.05128205128;4406.66666666667;4144.10256410256;4367.17948717949;1698;1680;472.074;471.428588867188;0;0;0;0;
0;0;423;4226.15384615385;4585.64102564103;5102.05128205128;4873.33333333333;4552.82051282051;4496.92307692308;4221.02564102564;4213.84615384615;4538.46153846154;4428.20512820513;3877.4358974359;4404.61538461538;4135.89743589744;4361.53846153846;1697;1681;472.082;471.428588867188;0;0;0;0;
1;0;433;4230.25641025641;4595.38461538462;5102.05128205128;4873.84615384615;4553.33333333333;4509.74358974359;4224.10256410256;4213.33333333333;4538.46153846154;4426.15384615385;3876.92307692308;4401.53846153846;4137.4358974359;4361.02564102564;1698;1680;472.09;471.428588867188;0;0;0;0;
2;0;463;4233.84615384615;4606.15384615385;5102.05128205128;4878.97435897436;4554.35897435897;4509.74358974359;4218.97435897436;4215.38461538462;4544.10256410256;4422.5641025641;3883.07692307692;4402.05128205128;4141.02564102564;4365.12820512821;1698;1681;472.098;471.428588867188;0;0;0;0;
3;0;479;4231.28205128205;4605.12820512821;5101.02564102564;4880;4552.82051282051;4504.61538461538;4214.35897435897;4212.30769230769;4547.17948717949;4420;3886.15384615385;4403.58974358974;4141.02564102564;4366.66666666667;1698;1680;472.106;471.428588867188;0;0;0;0;
4;0;471;4225.12820512821;4601.02564102564;5101.53846153846;4878.46153846154;4552.82051282051;4511.79487179487;4217.94871794872;4212.30769230769;4546.66666666667;4418.97435897436;3883.07692307692;4402.05128205128;4138.46153846154;4363.07692307692;1697;1681;472.113;471.428588867188;0;0;0;0;
5;0;472;4226.66666666667;4598.46153846154;5104.10256410256;4882.05128205128;4553.84615384615;4517.94871794872;4217.4358974359;4214.35897435897;4550.25641025641;4422.5641025641;3883.07692307692;4402.5641025641;4141.02564102564;4363.58974358974;1698;1680;472.121;471.428588867188;0;0;0;0;
6;0;486;4233.33333333333;4600.51282051282;5106.15384615385;4886.66666666667;4552.82051282051;4511.28205128205;4214.35897435897;4215.89743589744;4561.02564102564;4428.20512820513;3889.74358974359;4408.71794871795;4152.82051282051;4369.74358974359;1697;1681;472.129;471.428588867188;0;0;0;0;
7;0;427;4234.35897435897;4607.69230769231;5109.74358974359;4888.20512820513;4560;4503.58974358974;4218.97435897436;4222.5641025641;4566.15384615385;4433.33333333333;3892.30769230769;4412.82051282051;4160;4373.33333333333;1698;1681;472.137;471.428588867188;0;0;0;0;
8;0;399;4231.28205128205;4609.74358974359;5112.30769230769;4889.23076923077;4566.66666666667;4515.89743589744;4228.71794871795;4232.30769230769;4570.76923076923;4441.02564102564;3895.38461538462;4412.30769230769;4157.94871794872;4371.28205128205;1697;1680;472.145;471.428588867188;0;0;0;0;
9;0;422;4232.30769230769;4603.07692307692;5112.30769230769;4884.61538461539;4561.53846153846;4544.61538461538;4231.79487179487;4235.89743589744;4576.41025641026;4442.05128205128;3899.48717948718;4411.28205128205;4155.89743589744;4367.69230769231;1697;1681;472.152;471.428588867188;0;0;0;0;
10;0;459;4231.28205128205;4598.97435897436;5109.74358974359;4876.92307692308;4553.84615384615;4560.51282051282;4229.23076923077;4235.89743589744;4573.33333333333;4433.33333333333;3894.8717948718;4412.30769230769;4154.35897435897;4365.12820512821;1697;1680;472.16;471.428588867188;0;0;0;0;
11;0;440;4225.12820512821;4604.61538461538;5106.15384615385;4876.92307692308;4553.84615384615;4549.74358974359;4232.30769230769;4236.92307692308;4571.79487179487;4428.71794871795;3886.66666666667;4415.38461538462;4150.25641025641;4364.10256410256;1696;1680;472.168;471.929016113281;0;0;0;0;
12;0;450;4219.48717948718;4606.15384615385;5110.76923076923;4878.46153846154;4554.35897435897;4542.05128205128;4235.38461538462;4235.89743589744;4573.84615384615;4429.74358974359;3889.74358974359;4420.51282051282;4147.17948717949;4362.05128205128;1697;1680;472.176;471.929016113281;0;0;0;0;
13;0;399;4215.89743589744;4597.4358974359;5115.38461538462;4874.35897435897;4550.25641025641;4558.97435897436;4232.30769230769;4231.28205128205;4570.76923076923;4429.23076923077;3890.76923076923;4421.53846153846;4143.58974358974;4358.97435897436;1697;1681;472.184;471.929016113281;0;0;0;0;
14;0;459;4214.8717948718;4591.79487179487;5111.79487179487;4874.35897435897;4551.28205128205;4569.23076923077;4232.82051282051;4232.30769230769;4570.25641025641;4428.20512820513;3884.61538461539;4419.48717948718;4138.97435897436;4361.02564102564;1697;1681;472.192;471.929016113281;0;0;0;0;
15;0;440;4214.8717948718;4593.84615384615;5111.79487179487;4876.92307692308;4553.33333333333;4543.07692307692;4233.33333333333;4233.33333333333;4571.28205128205;4430.25641025641;3883.07692307692;4421.02564102564;4137.94871794872;4362.05128205128;1696;1682;472.199;471.929016113281;0;0;0;0;
16;0;0;4217.4358974359;4591.79487179487;5119.48717948718;4877.94871794872;4554.8717948718;4514.8717948718;4227.17948717949;4223.58974358974;4566.15384615385;4429.74358974359;3886.66666666667;4421.53846153846;4137.94871794872;4360;1697;1681;472.207;471.929016113281;0;0;0;0;
17;0;0;4217.4358974359;4584.61538461538;5121.02564102564;4878.97435897436;4554.8717948718;4516.41025641026;4228.20512820513;4221.53846153846;4562.05128205128;4428.71794871795;3886.66666666667;4421.02564102564;4136.41025641026;4358.97435897436;1695;1681;472.215;471.929016113281;0;0;0;0;
