COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;GYROX;GYROY;TIMESTAMP;ES_TIMESTAMP;FUNC_ID;FUNC_VALUE;MARKER;SYNC_SIGNAL
74;0;459;4161.02564102564;4376.92307692308;5096.41025641026;4872.30769230769;4565.12820512821;4575.38461538462;4247.17948717949;4259.48717948718;4534.8717948718;4457.94871794872;3897.4358974359;4442.5641025641;4164.61538461538;4349.74358974359;1698;1681;429.281;429.009307861328;0;0;0;0;
75;0;439;4159.48717948718;4375.38461538462;5092.82051282051;4869.74358974359;4562.5641025641;4569.23076923077;4246.15384615385;4251.79487179487;4529.74358974359;4457.94871794872;3895.89743589744;4438.46153846154;4161.53846153846;4346.66666666667;1697;1683;429.289;429.009307861328;0;0;0;0;
76;0;450;4163.07692307692;4377.4358974359;5096.92307692308;4872.82051282051;4567.17948717949;4574.35897435897;4247.17948717949;4257.4358974359;4529.23076923077;4455.89743589744;3893.33333333333;4436.92307692308;4168.20512820513;4346.66666666667;1698;1681;429.297;429.009307861328;0;0;0;0;
77;0;399;4161.02564102564;4382.05128205128;5097.4358974359;4873.33333333333;4572.30769230769;4571.79487179487;4250.25641025641;4258.97435897436;4530.25641025641;4454.35897435897;3888.20512820513;4434.35897435897;4163.58974358974;4346.66666666667;1697;1681;429.304;429.009307861328;0;0;0;0;
78;0;459;4156.92307692308;4383.07692307692;5097.94871794872;4872.82051282051;4571.28205128205;4563.58974358974;4249.23076923077;4251.28205128205;4527.17948717949;4456.41025641026;3887.69230769231;4433.33333333333;4156.92307692308;4345.64102564103;1698;1681;429.313;429.009307861328;0;0;0;0;
79;0;439;4162.5641025641;4380;5101.53846153846;4876.92307692308;4567.69230769231;4570.25641025641;4248.20512820513;4247.69230769231;4522.5641025641;4453.84615384615;3888.20512820513;4433.33333333333;4161.02564102564;4344.61538461538;1698;1680;429.32;429.009307861328;0;0;0;0;
80;0;450;4170.25641025641;4381.02564102564;5104.61538461539;4877.4358974359;4568.71794871795;4589.23076923077;4251.28205128205;4250.76923076923;4524.10256410256;4449.74358974359;3886.15384615385;4436.92307692308;4164.10256410256;4346.66666666667;1698;1681;429.328;429.009307861328;0;0;0;0;
81;0;399;4169.74358974359;4389.23076923077;5107.69230769231;4880.51282051282;4573.33333333333;4596.92307692308;4251.28205128205;4254.35897435897;4530.76923076923;4454.8717948718;3888.20512820513;4442.05128205128;4170.76923076923;4351.28205128205;1699;1681;429.336;429.009307861328;0;0;0;0;
82;0;459;4172.30769230769;4396.41025641026;5109.23076923077;4891.79487179487;4576.41025641026;4591.28205128205;4245.64102564103;4256.41025641026;4537.4358974359;4464.61538461538;3899.48717948718;4445.64102564103;4184.10256410256;4356.92307692308;1698;1681;429.343;429.009307861328;0;0;0;0;
83;0;439;4173.84615384615;4392.82051282051;5106.66666666667;4888.71794871795;4572.82051282051;4589.74358974359;4244.61538461538;4251.79487179487;4540;4463.58974358974;3901.02564102564;4446.15384615385;4188.20512820513;4358.46153846154;1698;1681;429.351;429.009307861328;0;0;0;0;
84;0;450;4166.15384615385;4386.15384615385;5098.97435897436;4874.35897435897;4569.74358974359;4581.53846153846;4248.20512820513;4245.64102564103;4533.84615384615;4458.46153846154;3894.35897435898;4440;4178.97435897436;4353.33333333333;1698;1682;429.359;429.009307861328;0;0;0;0;
85;0;399;4164.10256410256;4381.53846153846;5095.89743589744;4872.82051282051;4573.33333333333;4558.46153846154;4247.17948717949;4248.20512820513;4530.76923076923;4460.51282051282;3896.41025641026;4434.35897435897;4174.8717948718;4349.23076923077;1698;1682;429.367;429.009307861328;0;0;0;0;
