COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;GYROX;GYROY;TIMESTAMP;ES_TIMESTAMP;FUNC_ID;FUNC_VALUE;MARKER;SYNC_SIGNAL
13;0;399;4119.48717948718;4350.76923076923;5085.12820512821;4851.28205128205;4553.84615384615;4524.61538461538;4232.30769230769;4267.17948717949;4510.76923076923;4460;3906.66666666667;4412.30769230769;4137.94871794872;4311.28205128205;1696;1680;721.354;720.752197265625;0;0;0;0;
14;0;457;4113.33333333333;4350.76923076923;5077.94871794872;4845.12820512821;4555.89743589744;4521.53846153846;4234.35897435897;4266.15384615385;4509.74358974359;4457.4358974359;3902.05128205128;4410.25641025641;4132.82051282051;4308.71794871795;1696;1679;721.362;720.752197265625;0;0;0;0;
15;0;439;4114.35897435897;4352.30769230769;5080;4851.28205128205;4567.69230769231;4523.58974358974;4245.12820512821;4259.48717948718;4507.17948717949;4452.82051282051;3905.64102564103;4413.84615384615;4131.79487179487;4309.74358974359;1697;1680;721.369;720.752197265625;0;0;0;0;
16;0;0;4118.46153846154;4352.82051282051;5088.71794871795;4854.35897435897;4570.76923076923;4526.15384615385;4243.58974358974;4256.92307692308;4506.66666666667;4447.17948717949;3904.61538461539;4418.97435897436;4129.23076923077;4307.17948717949;1697;1680;721.377;720.752197265625;0;0;0;0;
17;0;0;4118.97435897436;4351.79487179487;5087.69230769231;4851.79487179487;4567.69230769231;4521.02564102564;4231.79487179487;4260;4506.15384615385;4443.58974358974;3895.38461538462;4415.38461538462;4121.02564102564;4303.58974358974;1697;1681;721.385;720.752197265625;0;0;0;0;
18;0;0;4117.4358974359;4352.30769230769;5085.64102564103;4855.89743589744;4565.64102564103;4521.02564102564;4230.25641025641;4257.4358974359;4506.66666666667;4449.74358974359;3894.35897435898;4415.38461538462;4121.02564102564;4308.20512820513;1698;1680;721.393;720.752197265625;0;0;0;0;
19;0;0;4111.28205128205;4351.79487179487;5087.17948717949;4855.89743589744;4566.66666666667;4537.4358974359;4237.4358974359;4248.71794871795;4506.66666666667;4451.79487179487;3900;4419.48717948718;4126.15384615385;4312.82051282051;1698;1681;721.401;720.752197265625;0;0;0;0;
20;0;0;4104.61538461538;4348.71794871795;5085.12820512821;4845.12820512821;4569.23076923077;4545.64102564103;4240;4250.25641025641;4505.64102564103;4446.15384615385;3899.48717948718;4415.89743589744;4124.10256410256;4307.69230769231;1698;1680;721.408;720.752197265625;0;0;0;0;
21;0;0;4108.20512820513;4348.71794871795;5084.61538461539;4845.64102564103;4569.74358974359;4520.51282051282;4236.92307692308;4252.30769230769;4507.17948717949;4450.76923076923;3899.48717948718;4416.41025641026;4122.05128205128;4302.5641025641;1697;1682;721.416;720.877319335938;0;0;0;0;
22;0;0;4110.25641025641;4349.23076923077;5086.15384615385;4850.76923076923;4566.15384615385;4500.51282051282;4233.33333333333;4247.69230769231;4507.69230769231;4460.51282051282;3904.10256410256;4422.05128205128;4122.05128205128;4304.10256410256;1698;1680;721.424;720.877319335938;0;0;0;0;
23;0;0;4106.15384615385;4349.23076923077;5085.12820512821;4846.15384615385;4566.15384615385;4518.46153846154;4234.35897435897;4253.84615384615;4506.66666666667;4459.48717948718;3908.20512820513;4420;4120.51282051282;4308.71794871795;1697;1681;721.432;720.877319335938;0;0;0;0;
