COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;GYROX;GYROY;TIMESTAMP;ES_TIMESTAMP;FUNC_ID;FUNC_VALUE;MARKER;SYNC_SIGNAL
118;0;457;4121.53846153846;4368.20512820513;5074.8717948718;4847.17948717949;4554.35897435897;4538.97435897436;4244.61538461538;4237.94871794872;4495.38461538462;4449.23076923077;3858.46153846154;4408.20512820513;4128.20512820513;4297.94871794872;1696;1680;409.448;408.851348876953;0;0;0;0;
119;0;439;4116.41025641026;4368.20512820513;5070.25641025641;4846.15384615385;4553.84615384615;4547.17948717949;4241.53846153846;4234.35897435897;4492.82051282051;4447.17948717949;3851.79487179487;4402.5641025641;4118.97435897436;4293.33333333333;1697;1681;409.455;408.851348876953;0;0;0;0;
120;0;450;4118.46153846154;4365.64102564103;5070.25641025641;4844.61538461539;4553.84615384615;4553.84615384615;4245.64102564103;4237.94871794872;4496.92307692308;4444.61538461538;3850.76923076923;4402.05128205128;4118.97435897436;4293.33333333333;1697;1680;409.463;408.851348876953;0;0;0;0;
121;0;399;4124.61538461538;4370.76923076923;5074.8717948718;4852.30769230769;4556.41025641026;4552.30769230769;4249.74358974359;4241.02564102564;4500.51282051282;4448.20512820513;3854.8717948718;4406.15384615385;4122.05128205128;4296.92307692308;1697;1683;409.471;408.851348876953;0;0;0;0;
122;0;457;4123.58974358974;4374.8717948718;5075.38461538462;4860.51282051282;4561.53846153846;4552.30769230769;4249.23076923077;4245.12820512821;4501.02564102564;4454.35897435897;3859.48717948718;4403.58974358974;4122.05128205128;4297.94871794872;1698;1681;409.478;408.851348876953;0;0;0;0;
123;0;439;4120.51282051282;4367.17948717949;5071.28205128205;4851.79487179487;4559.48717948718;4561.02564102564;4250.76923076923;4246.66666666667;4498.97435897436;4453.33333333333;3858.97435897436;4400.51282051282;4120;4296.92307692308;1697;1682;409.486;408.851348876953;0;0;0;0;
124;0;450;4118.97435897436;4361.53846153846;5067.17948717949;4843.07692307692;4555.89743589744;4565.12820512821;4250.25641025641;4240.51282051282;4497.4358974359;4448.20512820513;3850.76923076923;4400.51282051282;4118.97435897436;4295.89743589744;1697;1681;409.494;408.851348876953;0;0;0;0;
125;0;399;4120.51282051282;4364.61538461538;5068.71794871795;4849.23076923077;4560.51282051282;4569.23076923077;4248.20512820513;4243.07692307692;4497.94871794872;4448.71794871795;3846.15384615385;4402.5641025641;4117.4358974359;4296.41025641026;1697;1682;409.502;408.851348876953;0;0;0;0;
126;0;457;4121.53846153846;4364.10256410256;5072.82051282051;4851.79487179487;4563.07692307692;4573.84615384615;4248.20512820513;4251.28205128205;4497.94871794872;4449.23076923077;3850.76923076923;4404.61538461538;4113.33333333333;4296.41025641026;1698;1681;409.51;408.851348876953;0;0;0;0;
127;0;439;4124.10256410256;4366.66666666667;5070.76923076923;4850.25641025641;4558.46153846154;4558.97435897436;4247.69230769231;4247.17948717949;4495.38461538462;4446.66666666667;3854.35897435898;4405.64102564103;4114.35897435897;4298.97435897436;1697;1682;409.517;408.851348876953;0;0;0;0;
128;0;450;4133.33333333333;4376.92307692308;5071.28205128205;4857.94871794872;4557.94871794872;4538.97435897436;4249.23076923077;4245.64102564103;4497.4358974359;4449.23076923077;3861.53846153846;4410.25641025641;4124.61538461538;4303.58974358974;1698;1681;409.525;408.851348876953;0;0;0;0;
0;0;423;4141.02564102564;4383.07692307692;5081.02564102564;4861.53846153846;4565.12820512821;4535.38461538462;4252.30769230769;4248.20512820513;4500.51282051282;4452.82051282051;3865.64102564103;4416.92307692308;4130.25641025641;4308.71794871795;1697;1682;409.545;408.851348876953;0;0;0;0;
1;0;433;4135.38461538462;4378.46153846154;5082.05128205128;4855.38461538462;4563.07692307692;4533.33333333333;4250.76923076923;4246.66666666667;4495.89743589744;4447.17948717949;3858.97435897436;4412.82051282051;4123.58974358974;4304.61538461538;1697;1682;409.548;408.851348876953;0;0;0;0;
2;0;463;4126.15384615385;4369.74358974359;5072.82051282051;4849.74358974359;4557.4358974359;4534.35897435897;4248.20512820513;4246.15384615385;4491.28205128205;4444.10256410256;3849.23076923077;4406.66666666667;4115.89743589744;4297.4358974359;1697;1682;409.549;408.851348876953;0;0;0;0;
3;0;479;4126.66666666667;4370.25641025641;5069.23076923077;4845.12820512821;4556.41025641026;4549.23076923077;4249.74358974359;4248.20512820513;4491.28205128205;4446.15384615385;3845.64102564103;4408.20512820513;4117.4358974359;4295.38461538462;1696;1683;409.557;408.851348876953;0;0;0;0;
4;0;471;4125.64102564103;4377.4358974359;5071.79487179487;4843.58974358974;4556.92307692308;4554.35897435897;4251.28205128205;4249.74358974359;4494.8717948718;4448.20512820513;3848.71794871795;4406.66666666667;4117.4358974359;4294.35897435897;1698;1681;409.564;408.851348876953;0;0;0;0;
5;0;472;4126.15384615385;4377.94871794872;5070.25641025641;4845.12820512821;4561.53846153846;4545.12820512821;4249.23076923077;4247.69230769231;4494.8717948718;4445.64102564103;3849.23076923077;4405.64102564103;4112.82051282051;4293.84615384615;1696;1683;409.573;408.851348876953;0;0;0;0;
6;0;486;4129.74358974359;4374.35897435897;5068.71794871795;4844.61538461539;4562.5641025641;4551.28205128205;4247.17948717949;4246.15384615385;4489.74358974359;4440.51282051282;3845.12820512821;4407.69230769231;4110.76923076923;4293.84615384615;1697;1682;409.58;408.851348876953;0;0;0;0;
7;0;423;4127.17948717949;4376.92307692308;5071.28205128205;4845.12820512821;4561.02564102564;4562.5641025641;4247.69230769231;4248.20512820513;4492.30769230769;4444.10256410256;3847.17948717949;4406.66666666667;4113.84615384615;4294.35897435897;1697;1682;409.588;408.851348876953;0;0;0;0;
8;0;398;4125.12820512821;4377.4358974359;5071.28205128205;4849.74358974359;4562.05128205128;4563.58974358974;4249.23076923077;4248.71794871795;4496.92307692308;4447.17948717949;3855.38461538462;4405.12820512821;4117.94871794872;4292.82051282051;1697;1682;409.596;408.851348876953;0;0;0;0;
9;0;422;4128.71794871795;4376.92307692308;5069.23076923077;4857.94871794872;4569.23076923077;4564.10256410256;4250.25641025641;4246.66666666667;4495.89743589744;4444.10256410256;3856.92307692308;4409.23076923077;4118.97435897436;4295.89743589744;1697;1681;409.604;409.351776123047;0;0;0;0;
10;0;457;4132.82051282051;4387.17948717949;5075.89743589744;4863.07692307692;4570.76923076923;4564.10256410256;4249.74358974359;4250.25641025641;4497.94871794872;4449.23076923077;3858.97435897436;4414.35897435897;4126.66666666667;4305.64102564103;1698;1681;409.611;409.351776123047;0;0;0;0;
11;0;439;4132.82051282051;4393.84615384615;5080;4862.05128205128;4566.66666666667;4551.79487179487;4248.20512820513;4253.33333333333;4501.02564102564;4456.92307692308;3863.07692307692;4415.38461538462;4134.35897435897;4307.17948717949;1697;1681;409.619;409.351776123047;0;0;0;0;
12;0;450;4133.84615384615;4387.69230769231;5076.92307692308;4861.53846153846;4567.17948717949;4541.53846153846;4247.17948717949;4249.74358974359;4496.41025641026;4449.23076923077;3856.92307692308;4415.38461538462;4127.17948717949;4301.53846153846;1697;1682;409.628;409.351776123047;0;0;0;0;
13;0;399;4135.38461538462;4382.5641025641;5080;4862.5641025641;4570.25641025641;4547.17948717949;4247.69230769231;4252.30769230769;4496.41025641026;4448.20512820513;3852.82051282051;4414.35897435897;4116.92307692308;4301.53846153846;1698;1681;409.635;409.351776123047;0;0;0;0;
14;0;457;4132.82051282051;4383.58974358974;5083.58974358974;4863.07692307692;4569.74358974359;4547.17948717949;4247.17948717949;4254.8717948718;4502.05128205128;4455.38461538462;3856.92307692308;4414.8717948718;4118.97435897436;4303.07692307692;1697;1682;409.644;409.351776123047;0;0;0;0;
15;0;439;4132.30769230769;4382.5641025641;5080.51282051282;4862.05128205128;4565.64102564103;4540;4247.17948717949;4250.25641025641;4494.35897435897;4448.71794871795;3860.51282051282;4418.46153846154;4126.15384615385;4302.5641025641;1698;1681;409.65;409.351776123047;0;0;0;0;
16;0;0;4133.84615384615;4383.07692307692;5080.51282051282;4858.46153846154;4565.64102564103;4545.64102564103;4248.71794871795;4251.28205128205;4491.28205128205;4445.12820512821;3862.05128205128;4420;4126.66666666667;4305.12820512821;1697;1683;409.658;409.351776123047;0;0;0;0;
17;0;0;4139.48717948718;4389.23076923077;5086.15384615385;4860;4569.23076923077;4557.94871794872;4250.76923076923;4256.92307692308;4507.17948717949;4458.46153846154;3866.66666666667;4424.61538461538;4129.23076923077;4312.30769230769;1699;1683;409.666;409.351776123047;0;0;0;0;
18;0;0;4147.17948717949;4393.33333333333;5091.79487179487;4869.23076923077;4571.79487179487;4558.97435897436;4250.76923076923;4259.48717948718;4512.82051282051;4463.58974358974;3874.8717948718;4430.25641025641;4134.8717948718;4318.97435897436;1698;1682;409.674;409.351776123047;0;0;0;0;
19;0;0;4149.74358974359;4391.79487179487;5094.8717948718;4870.25641025641;4569.74358974359;4551.28205128205;4250.76923076923;4261.53846153846;4503.58974358974;4457.94871794872;3876.92307692308;4430.76923076923;4137.4358974359;4322.5641025641;1698;1682;409.682;409.351776123047;0;0;0;0;
20;0;0;4145.12820512821;4387.69230769231;5092.30769230769;4862.05128205128;4564.61538461538;4546.66666666667;4251.28205128205;4259.48717948718;4507.17948717949;4460.51282051282;3875.38461538462;4429.23076923077;4137.94871794872;4318.46153846154;1698;1682;409.69;409.351776123047;0;0;0;0;
21;0;0;4139.48717948718;4383.07692307692;5085.12820512821;4860;4559.48717948718;4548.71794871795;4250.25641025641;4248.71794871795;4505.64102564103;4460;3873.33333333333;4425.12820512821;4132.82051282051;4311.28205128205;1699;1681;409.697;409.351776123047;0;0;0;0;
