COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
104;0;461;4121.02564102564;4295.89743589744;5045.64102564103;4843.07692307692;4509.74358974359;4496.41025641026;4196.41025641026;4201.53846153846;4478.46153846154;4426.66666666667;3895.38461538462;4405.12820512821;4112.30769230769;4295.38461538462;1698;1683;412.677;412.377838134766;0;0;0;0;
105;0;434;4108.71794871795;4293.84615384615;5036.41025641026;4840.51282051282;4507.69230769231;4490.76923076923;4195.38461538462;4200.51282051282;4476.92307692308;4425.12820512821;3894.35897435898;4404.61538461538;4107.69230769231;4289.23076923077;1698;1682;412.685;412.377838134766;0;0;0;0;
106;0;440;4110.76923076923;4294.8717948718;5038.46153846154;4835.38461538462;4506.15384615385;4488.71794871795;4189.74358974359;4196.92307692308;4473.84615384615;4428.20512820513;3895.38461538462;4403.58974358974;4108.71794871795;4291.79487179487;1698;1683;412.693;412.377838134766;0;0;0;0;
107;0;443;4118.46153846154;4295.89743589744;5042.5641025641;4838.97435897436;4507.69230769231;4491.79487179487;4190.76923076923;4196.92307692308;4473.84615384615;4430.76923076923;3898.46153846154;4404.10256410256;4117.4358974359;4295.89743589744;1698;1681;412.708;412.377838134766;0;0;0;0;
108;0;461;4110.25641025641;4293.84615384615;5037.4358974359;4839.48717948718;4506.66666666667;4489.74358974359;4196.92307692308;4198.97435897436;4475.38461538462;4429.23076923077;3897.94871794872;4401.02564102564;4114.8717948718;4287.69230769231;1697;1683;412.709;412.377838134766;0;0;0;0;
109;0;434;4104.10256410256;4290.76923076923;5031.79487179487;4833.84615384615;4505.12820512821;4487.69230769231;4195.38461538462;4197.94871794872;4474.35897435897;4425.64102564103;3895.38461538462;4397.94871794872;4105.64102564103;4282.5641025641;1699;1682;412.716;412.377838134766;0;0;0;0;
110;0;440;4110.76923076923;4291.28205128205;5035.89743589744;4836.41025641026;4507.17948717949;4490.76923076923;4194.8717948718;4199.48717948718;4473.84615384615;4427.69230769231;3896.41025641026;4397.94871794872;4107.69230769231;4285.64102564103;1697;1681;412.724;412.377838134766;0;0;0;0;
111;0;443;4111.28205128205;4294.8717948718;5038.97435897436;4842.5641025641;4510.25641025641;4493.84615384615;4202.05128205128;4201.53846153846;4475.38461538462;4424.10256410256;3892.82051282051;4397.94871794872;4108.20512820513;4284.61538461538;1699;1681;412.732;412.377838134766;0;0;0;0;
112;0;461;4105.12820512821;4294.35897435897;5032.30769230769;4841.02564102564;4510.25641025641;4493.84615384615;4201.53846153846;4191.79487179487;4468.71794871795;4411.79487179487;3883.07692307692;4393.84615384615;4093.33333333333;4276.92307692308;1699;1680;412.74;412.377838134766;0;0;0;0;
113;0;434;4104.61538461538;4286.15384615385;5029.23076923077;4841.02564102564;4508.71794871795;4495.38461538462;4199.48717948718;4191.28205128205;4464.10256410256;4405.12820512821;3875.38461538462;4387.17948717949;4081.53846153846;4270.25641025641;1699;1681;412.748;412.377838134766;0;0;0;0;
114;0;440;4104.10256410256;4283.58974358974;5034.35897435897;4845.12820512821;4507.17948717949;4496.41025641026;4205.12820512821;4202.5641025641;4470.76923076923;4409.74358974359;3874.35897435898;4387.69230769231;4082.5641025641;4269.74358974359;1700;1680;412.756;412.377838134766;0;0;0;0;
115;0;443;4106.66666666667;4292.82051282051;5037.94871794872;4843.58974358974;4508.20512820513;4493.84615384615;4201.53846153846;4193.84615384615;4470.76923076923;4418.97435897436;3882.05128205128;4394.35897435897;4093.33333333333;4275.38461538462;1699;1679;412.763;412.377838134766;0;0;0;0;
116;0;461;4117.94871794872;4303.07692307692;5040.51282051282;4844.61538461539;4509.23076923077;4492.82051282051;4198.97435897436;4184.10256410256;4468.71794871795;4427.69230769231;3893.84615384615;4402.05128205128;4105.12820512821;4288.71794871795;1700;1680;412.771;412.377838134766;0;0;0;0;
117;0;434;4122.5641025641;4302.5641025641;5044.10256410256;4847.69230769231;4508.20512820513;4494.8717948718;4204.10256410256;4196.92307692308;4476.92307692308;4431.28205128205;3898.97435897436;4405.12820512821;4108.71794871795;4294.8717948718;1700;1680;412.779;412.377838134766;0;0;0;0;
118;0;440;4114.8717948718;4297.94871794872;5040;4844.10256410256;4506.66666666667;4494.35897435897;4203.07692307692;4202.5641025641;4477.4358974359;4428.71794871795;3895.38461538462;4401.53846153846;4104.10256410256;4287.69230769231;1700;1680;412.787;412.377838134766;0;0;0;0;
119;0;443;4115.89743589744;4298.97435897436;5040;4844.61538461539;4507.17948717949;4491.79487179487;4198.46153846154;4195.38461538462;4473.84615384615;4428.71794871795;3893.84615384615;4397.4358974359;4102.5641025641;4287.17948717949;1700;1680;412.795;412.377838134766;0;0;0;0;
120;0;461;4124.61538461538;4301.53846153846;5051.28205128205;4853.33333333333;4508.71794871795;4493.33333333333;4199.48717948718;4200.51282051282;4485.12820512821;4431.79487179487;3896.41025641026;4400.51282051282;4105.12820512821;4296.41025641026;1701;1680;412.803;412.377838134766;0;0;0;0;
121;0;434;4126.15384615385;4305.12820512821;5055.38461538462;4855.89743589744;4509.23076923077;4493.33333333333;4200.51282051282;4206.66666666667;4494.35897435897;4434.35897435897;3896.92307692308;4405.12820512821;4107.17948717949;4298.46153846154;1699;1681;412.81;412.377838134766;0;0;0;0;
122;0;440;4125.64102564103;4308.20512820513;5050.25641025641;4852.82051282051;4508.20512820513;4491.28205128205;4199.48717948718;4204.61538461538;4489.23076923077;4434.35897435897;3897.94871794872;4405.12820512821;4108.20512820513;4295.38461538462;1701;1682;412.818;412.377838134766;0;0;0;0;
