COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
117;0;439;4123.58974358974;4315.89743589744;5041.02564102564;4860;4513.33333333333;4490.76923076923;4184.61538461538;4170.25641025641;4458.97435897436;4406.66666666667;3880;4103.58974358974;4108.71794871795;4283.07692307692;1697;1683;423.875;423.371643066406;0;0;0;0;
118;0;440;4122.05128205128;4310.76923076923;5040.51282051282;4854.35897435897;4507.69230769231;4494.35897435897;4186.15384615385;4180;4461.53846153846;4409.74358974359;3875.38461538462;4104.10256410256;4104.10256410256;4280.51282051282;1698;1681;423.883;423.371643066406;0;0;0;0;
119;0;443;4119.48717948718;4308.71794871795;5039.48717948718;4851.79487179487;4509.23076923077;4494.8717948718;4193.33333333333;4185.12820512821;4463.07692307692;4411.79487179487;3876.92307692308;4106.15384615385;4103.58974358974;4277.94871794872;1697;1682;423.891;423.371643066406;0;0;0;0;
120;0;461;4122.05128205128;4312.30769230769;5035.89743589744;4855.38461538462;4509.23076923077;4491.79487179487;4195.38461538462;4183.58974358974;4463.58974358974;4412.30769230769;3877.94871794872;4105.64102564103;4107.69230769231;4280;1698;1681;423.899;423.371643066406;0;0;0;0;
121;0;439;4120.51282051282;4311.79487179487;5033.84615384615;4851.28205128205;4509.74358974359;4493.84615384615;4192.30769230769;4181.02564102564;4463.58974358974;4409.23076923077;3869.23076923077;4100.51282051282;4106.15384615385;4276.92307692308;1698;1681;423.906;423.371643066406;0;0;0;0;
122;0;440;4114.35897435897;4304.10256410256;5031.79487179487;4841.02564102564;4508.71794871795;4492.30769230769;4190.76923076923;4177.94871794872;4459.48717948718;4404.61538461538;3863.07692307692;4096.92307692308;4097.94871794872;4268.20512820513;1697;1681;423.914;423.371643066406;0;0;0;0;
123;0;443;4111.28205128205;4302.05128205128;5029.74358974359;4844.61538461539;4505.64102564103;4490.76923076923;4192.30769230769;4172.30769230769;4457.94871794872;4403.07692307692;3863.58974358974;4097.94871794872;4093.33333333333;4262.5641025641;1698;1682;423.922;423.371643066406;0;0;0;0;
124;0;461;4111.28205128205;4308.20512820513;5032.30769230769;4852.82051282051;4514.35897435897;4499.48717948718;4193.33333333333;4172.30769230769;4458.46153846154;4404.61538461538;3865.64102564103;4103.07692307692;4098.97435897436;4264.61538461538;1700;1681;423.93;423.371643066406;0;0;0;0;
125;0;439;4115.89743589744;4310.76923076923;5036.41025641026;4850.25641025641;4523.58974358974;4505.12820512821;4194.35897435897;4173.33333333333;4457.4358974359;4405.12820512821;3866.66666666667;4106.66666666667;4104.61538461538;4271.28205128205;1698;1681;423.938;423.8720703125;0;0;0;0;
126;0;440;4121.53846153846;4309.74358974359;5037.4358974359;4848.71794871795;4514.8717948718;4495.89743589744;4197.4358974359;4169.74358974359;4455.38461538462;4399.48717948718;3864.10256410256;4105.12820512821;4101.53846153846;4274.35897435897;1698;1682;423.946;423.8720703125;0;0;0;0;
