COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
83;0;435;4104.10256410256;4301.02564102564;5074.35897435897;4836.92307692308;4510.76923076923;4505.12820512821;4196.92307692308;4183.58974358974;4447.69230769231;4403.58974358974;3876.41025641026;4414.35897435897;4082.05128205128;4310.76923076923;1698;1682;526.499;525.967651367188;0;0;0;0;
84;0;463;4105.12820512821;4302.5641025641;5078.46153846154;4836.92307692308;4509.23076923077;4507.17948717949;4201.53846153846;4188.20512820513;4453.33333333333;4411.28205128205;3880;4416.92307692308;4086.15384615385;4316.92307692308;1699;1681;526.507;525.967651367188;0;0;0;0;
85;0;438;4106.66666666667;4304.10256410256;5081.02564102564;4842.5641025641;4510.76923076923;4508.20512820513;4201.53846153846;4191.28205128205;4464.10256410256;4415.38461538462;3880;4414.8717948718;4090.25641025641;4319.48717948718;1698;1681;526.515;525.967651367188;0;0;0;0;
86;0;439;4108.71794871795;4309.74358974359;5081.53846153846;4847.17948717949;4518.46153846154;4507.69230769231;4194.8717948718;4185.64102564103;4461.02564102564;4416.41025641026;3879.48717948718;4410.76923076923;4091.28205128205;4319.48717948718;1698;1681;526.523;525.967651367188;0;0;0;0;
87;0;435;4110.76923076923;4312.82051282051;5082.05128205128;4845.64102564103;4522.05128205128;4506.66666666667;4194.8717948718;4182.05128205128;4454.35897435897;4417.4358974359;3881.53846153846;4410.76923076923;4091.79487179487;4318.97435897436;1698;1681;526.531;526.468078613281;0;0;0;0;
88;0;463;4110.25641025641;4310.25641025641;5083.07692307692;4844.61538461539;4518.97435897436;4504.61538461538;4191.28205128205;4183.58974358974;4454.35897435897;4415.89743589744;3880;4412.30769230769;4090.25641025641;4315.89743589744;1699;1680;526.538;526.468078613281;0;0;0;0;
89;0;438;4109.74358974359;4310.25641025641;5082.5641025641;4846.15384615385;4516.41025641026;4503.58974358974;4186.15384615385;4184.61538461538;4455.38461538462;4413.33333333333;3875.89743589744;4410.25641025641;4088.71794871795;4315.89743589744;1698;1681;526.546;526.468078613281;0;0;0;0;
90;0;439;4111.79487179487;4311.28205128205;5084.10256410256;4844.61538461539;4520.51282051282;4503.58974358974;4190.25641025641;4184.61538461538;4458.46153846154;4417.94871794872;3881.53846153846;4409.23076923077;4090.25641025641;4320;1699;1682;526.554;526.468078613281;0;0;0;0;
91;0;435;4113.84615384615;4308.20512820513;5088.20512820513;4843.07692307692;4518.97435897436;4503.07692307692;4191.28205128205;4187.69230769231;4458.46153846154;4422.5641025641;3891.79487179487;4410.76923076923;4094.35897435898;4322.5641025641;1700;1680;526.562;526.468078613281;0;0;0;0;
92;0;463;4115.38461538462;4306.66666666667;5086.66666666667;4846.66666666667;4509.74358974359;4503.58974358974;4189.74358974359;4186.15384615385;4456.41025641026;4420.51282051282;3894.35897435898;4411.28205128205;4094.8717948718;4324.61538461538;1699;1682;526.57;526.468078613281;0;0;0;0;
93;0;438;4114.8717948718;4306.66666666667;5085.64102564103;4848.20512820513;4512.30769230769;4505.64102564103;4195.89743589744;4182.5641025641;4456.92307692308;4420.51282051282;3891.79487179487;4411.28205128205;4094.8717948718;4326.15384615385;1700;1681;526.577;526.468078613281;0;0;0;0;
94;0;439;4113.33333333333;4306.66666666667;5086.15384615385;4845.64102564103;4521.53846153846;4505.12820512821;4198.97435897436;4183.58974358974;4457.94871794872;4425.12820512821;3891.79487179487;4410.25641025641;4097.4358974359;4325.12820512821;1699;1681;526.585;526.468078613281;0;0;0;0;
