COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
4;0;478;4088.71794871795;4319.48717948718;5066.66666666667;4831.79487179487;4504.61538461538;4491.79487179487;4191.28205128205;4196.41025641026;4455.38461538462;4380;3880;4296.41025641026;4067.69230769231;4281.53846153846;1700;1681;508.734;508.436950683594;0;0;0;0;
5;0;476;4083.58974358974;4315.89743589744;5064.10256410256;4830.76923076923;4504.10256410256;4489.74358974359;4190.76923076923;4197.94871794872;4457.4358974359;4377.94871794872;3877.94871794872;4294.35897435897;4065.12820512821;4279.48717948718;1699;1680;508.742;508.436950683594;0;0;0;0;
6;0;486;4083.58974358974;4311.28205128205;5062.05128205128;4833.33333333333;4498.46153846154;4489.74358974359;4195.38461538462;4203.58974358974;4460.51282051282;4374.35897435897;3876.92307692308;4295.38461538462;4065.12820512821;4280.51282051282;1699;1681;508.75;508.436950683594;0;0;0;0;
7;0;423;4085.12820512821;4310.76923076923;5057.4358974359;4828.71794871795;4499.48717948718;4489.74358974359;4188.20512820513;4191.28205128205;4453.33333333333;4371.79487179487;3875.38461538462;4295.89743589744;4066.15384615385;4278.97435897436;1699;1679;508.756;508.436950683594;0;0;0;0;
8;0;416;4082.5641025641;4311.79487179487;5053.84615384615;4824.61538461539;4500;4487.69230769231;4180.51282051282;4174.35897435897;4442.05128205128;4369.23076923077;3874.8717948718;4293.84615384615;4063.58974358974;4277.94871794872;1698;1681;508.765;508.436950683594;0;0;0;0;
9;0;428;4081.53846153846;4310.25641025641;5055.38461538462;4828.71794871795;4494.35897435897;4485.64102564103;4186.66666666667;4177.94871794872;4438.97435897436;4365.64102564103;3874.35897435898;4294.35897435897;4058.97435897436;4277.4358974359;1699;1681;508.773;508.436950683594;0;0;0;0;
10;0;442;4084.61538461539;4308.20512820513;5056.41025641026;4828.20512820513;4492.30769230769;4487.69230769231;4192.30769230769;4187.17948717949;4442.5641025641;4361.02564102564;3869.74358974359;4295.89743589744;4054.8717948718;4276.92307692308;1697;1680;508.781;508.436950683594;0;0;0;0;
11;0;436;4087.17948717949;4309.74358974359;5057.94871794872;4825.12820512821;4495.38461538462;4488.20512820513;4188.71794871795;4184.10256410256;4441.02564102564;4358.97435897436;3863.58974358974;4298.46153846154;4053.84615384615;4276.41025641026;1698;1680;508.789;508.436950683594;0;0;0;0;
12;0;463;4088.71794871795;4307.17948717949;5057.94871794872;4826.15384615385;4494.8717948718;4486.66666666667;4184.61538461538;4181.02564102564;4437.4358974359;4361.53846153846;3862.5641025641;4300;4056.41025641026;4276.41025641026;1697;1680;508.797;508.436950683594;0;0;0;0;
13;0;439;4089.74358974359;4303.07692307692;5056.41025641026;4827.17948717949;4491.28205128205;4486.66666666667;4186.15384615385;4186.66666666667;4442.5641025641;4366.15384615385;3869.74358974359;4302.5641025641;4060;4279.48717948718;1698;1681;508.804;508.436950683594;0;0;0;0;
14;0;442;4090.76923076923;4305.64102564103;5056.92307692308;4829.23076923077;4496.92307692308;4488.71794871795;4189.23076923077;4190.25641025641;4447.17948717949;4369.74358974359;3878.46153846154;4307.69230769231;4063.07692307692;4282.05128205128;1698;1681;508.812;508.436950683594;0;0;0;0;
15;0;436;4089.23076923077;4306.15384615385;5057.94871794872;4832.30769230769;4506.15384615385;4490.76923076923;4187.69230769231;4187.69230769231;4444.61538461538;4374.35897435897;3881.02564102564;4311.28205128205;4065.64102564103;4281.02564102564;1699;1681;508.819;508.436950683594;0;0;0;0;
16;0;0;4088.20512820513;4305.64102564103;5062.05128205128;4830.76923076923;4504.10256410256;4490.76923076923;4184.61538461538;4188.71794871795;4446.66666666667;4379.48717948718;3882.05128205128;4313.84615384615;4070.76923076923;4280.51282051282;1699;1679;508.827;508.436950683594;0;0;0;0;
17;0;0;4092.30769230769;4309.23076923077;5070.76923076923;4833.33333333333;4502.5641025641;4489.74358974359;4192.30769230769;4198.46153846154;4457.4358974359;4383.07692307692;3886.66666666667;4320;4074.35897435898;4285.12820512821;1700;1680;508.835;508.436950683594;0;0;0;0;
18;0;0;4094.35897435898;4312.30769230769;5072.30769230769;4835.89743589744;4507.69230769231;4490.76923076923;4199.48717948718;4203.58974358974;4460.51282051282;4384.61538461538;3886.15384615385;4321.53846153846;4072.82051282051;4286.15384615385;1701;1679;508.843;508.436950683594;0;0;0;0;
19;0;0;4091.28205128205;4310.25641025641;5063.07692307692;4833.33333333333;4507.69230769231;4492.82051282051;4191.79487179487;4192.82051282051;4453.33333333333;4381.53846153846;3879.48717948718;4313.84615384615;4066.15384615385;4281.53846153846;1700;1681;508.851;508.436950683594;0;0;0;0;
20;0;0;4088.71794871795;4307.17948717949;5060;4834.35897435897;4505.12820512821;4494.8717948718;4191.79487179487;4184.61538461538;4445.64102564103;4376.92307692308;3880;4310.76923076923;4062.05128205128;4279.48717948718;1701;1679;508.858;508.436950683594;0;0;0;0;
21;0;0;4090.25641025641;4307.17948717949;5061.02564102564;4836.41025641026;4506.66666666667;4492.82051282051;4200;4186.66666666667;4445.12820512821;4377.94871794872;3881.53846153846;4312.30769230769;4062.5641025641;4277.94871794872;1699;1680;508.866;508.436950683594;0;0;0;0;
22;0;0;4091.28205128205;4309.23076923077;5062.05128205128;4831.79487179487;4506.66666666667;4490.25641025641;4194.35897435897;4189.23076923077;4451.28205128205;4382.5641025641;3877.94871794872;4311.28205128205;4067.17948717949;4277.94871794872;1700;1681;508.874;508.436950683594;0;0;0;0;
23;0;0;4090.25641025641;4310.76923076923;5064.61538461539;4831.79487179487;4507.17948717949;4491.28205128205;4187.69230769231;4186.66666666667;4450.76923076923;4383.07692307692;3877.94871794872;4311.79487179487;4069.23076923077;4281.02564102564;1699;1681;508.882;508.436950683594;0;0;0;0;
24;0;0;4090.25641025641;4308.71794871795;5063.07692307692;4834.8717948718;4509.23076923077;4491.79487179487;4191.28205128205;4184.61538461538;4444.10256410256;4381.02564102564;3882.05128205128;4312.30769230769;4068.20512820513;4283.07692307692;1699;1681;508.889;508.436950683594;0;0;0;0;
25;0;0;4090.25641025641;4308.20512820513;5056.92307692308;4830.25641025641;4507.69230769231;4489.23076923077;4187.69230769231;4185.64102564103;4444.10256410256;4380.51282051282;3879.48717948718;4310.76923076923;4067.17948717949;4279.48717948718;1699;1681;508.897;508.436950683594;0;0;0;0;
26;0;0;4088.71794871795;4309.74358974359;5055.38461538462;4827.17948717949;4504.61538461538;4488.20512820513;4183.07692307692;4185.12820512821;4445.64102564103;4376.92307692308;3867.69230769231;4308.20512820513;4063.07692307692;4274.35897435897;1699;1682;508.905;508.436950683594;0;0;0;0;
27;0;0;4088.20512820513;4309.23076923077;5055.38461538462;4830.25641025641;4505.64102564103;4489.23076923077;4187.17948717949;4183.58974358974;4443.07692307692;4373.84615384615;3861.53846153846;4306.15384615385;4059.48717948718;4273.84615384615;1698;1681;508.913;508.436950683594;0;0;0;0;
28;0;0;4090.25641025641;4309.23076923077;5053.33333333333;4832.30769230769;4506.66666666667;4489.74358974359;4185.64102564103;4182.5641025641;4443.07692307692;4377.4358974359;3870.25641025641;4308.71794871795;4064.61538461539;4277.4358974359;1698;1682;508.921;508.436950683594;0;0;0;0;
29;0;0;4091.79487179487;4310.25641025641;5054.8717948718;4833.33333333333;4505.12820512821;4488.71794871795;4183.58974358974;4183.58974358974;4446.15384615385;4379.48717948718;3878.97435897436;4313.33333333333;4069.23076923077;4279.48717948718;1698;1682;508.928;508.436950683594;0;0;0;0;
30;0;0;4093.33333333333;4310.76923076923;5057.94871794872;4830.76923076923;4503.58974358974;4488.20512820513;4185.64102564103;4184.61538461538;4446.15384615385;4377.4358974359;3877.4358974359;4314.35897435897;4065.64102564103;4277.4358974359;1698;1681;508.936;508.436950683594;0;0;0;0;
31;0;0;4094.35897435898;4309.23076923077;5058.46153846154;4826.66666666667;4503.07692307692;4487.69230769231;4183.58974358974;4185.12820512821;4446.15384615385;4380;3875.38461538462;4313.33333333333;4065.12820512821;4276.92307692308;1698;1681;508.944;508.436950683594;0;0;0;0;
32;0;0;4092.30769230769;4306.66666666667;5056.41025641026;4824.61538461539;4503.07692307692;4488.71794871795;4181.53846153846;4185.64102564103;4444.10256410256;4383.58974358974;3876.41025641026;4312.30769230769;4071.79487179487;4277.94871794872;1699;1681;508.952;508.436950683594;0;0;0;0;
33;0;0;4090.25641025641;4306.15384615385;5054.8717948718;4825.12820512821;4504.10256410256;4490.25641025641;4184.10256410256;4185.64102564103;4443.58974358974;4379.48717948718;3875.89743589744;4311.28205128205;4071.79487179487;4277.4358974359;1699;1680;508.96;508.436950683594;0;0;0;0;
34;0;0;4090.25641025641;4311.28205128205;5056.41025641026;4829.23076923077;4506.15384615385;4491.79487179487;4186.15384615385;4186.15384615385;4445.12820512821;4377.4358974359;3875.38461538462;4311.28205128205;4066.15384615385;4277.4358974359;1700;1680;508.968;508.436950683594;0;0;0;0;
35;0;0;4088.20512820513;4312.82051282051;5055.38461538462;4831.28205128205;4504.61538461538;4490.25641025641;4184.61538461538;4186.66666666667;4443.58974358974;4378.46153846154;3875.38461538462;4309.74358974359;4067.17948717949;4276.92307692308;1699;1679;508.976;508.436950683594;0;0;0;0;
36;0;0;4092.30769230769;4311.28205128205;5054.8717948718;4827.17948717949;4502.5641025641;4489.23076923077;4185.12820512821;4186.15384615385;4448.20512820513;4385.64102564103;3875.38461538462;4310.25641025641;4073.84615384615;4276.92307692308;1700;1681;508.983;508.436950683594;0;0;0;0;
37;0;0;4102.05128205128;4316.92307692308;5057.94871794872;4828.71794871795;4505.12820512821;4490.76923076923;4188.20512820513;4193.33333333333;4457.94871794872;4392.30769230769;3884.61538461539;4316.92307692308;4080;4280.51282051282;1700;1680;508.991;508.436950683594;0;0;0;0;
38;0;0;4100.51282051282;4322.05128205128;5059.48717948718;4837.94871794872;4508.20512820513;4490.76923076923;4188.20512820513;4195.89743589744;4460;4391.79487179487;3889.23076923077;4319.48717948718;4083.07692307692;4283.07692307692;1699;1681;508.999;508.436950683594;0;0;0;0;
39;0;0;4094.8717948718;4321.02564102564;5056.92307692308;4837.4358974359;4506.66666666667;4489.23076923077;4185.12820512821;4187.69230769231;4455.38461538462;4390.25641025641;3881.02564102564;4319.48717948718;4083.58974358974;4280.51282051282;1701;1681;509.007;508.436950683594;0;0;0;0;
40;0;0;4101.02564102564;4322.5641025641;5060.51282051282;4833.33333333333;4507.17948717949;4489.23076923077;4185.12820512821;4182.05128205128;4455.89743589744;4394.8717948718;3882.5641025641;4324.10256410256;4085.64102564103;4283.07692307692;1699;1681;509.014;508.937377929688;0;0;0;0;
41;0;0;4107.69230769231;4328.20512820513;5069.23076923077;4840.51282051282;4508.20512820513;4490.76923076923;4186.66666666667;4184.10256410256;4459.48717948718;4398.97435897436;3894.8717948718;4331.79487179487;4092.30769230769;4292.82051282051;1700;1682;509.023;508.937377929688;0;0;0;0;
42;0;0;4107.69230769231;4331.79487179487;5073.84615384615;4847.69230769231;4508.71794871795;4492.30769230769;4187.17948717949;4192.30769230769;4460.51282051282;4400;3897.94871794872;4336.92307692308;4096.92307692308;4298.46153846154;1699;1682;509.031;508.937377929688;0;0;0;0;
43;0;0;4110.76923076923;4331.28205128205;5075.38461538462;4844.10256410256;4510.25641025641;4493.33333333333;4193.84615384615;4196.41025641026;4461.02564102564;4401.53846153846;3893.84615384615;4338.97435897436;4094.35897435898;4296.92307692308;1699;1682;509.038;508.937377929688;0;0;0;0;
44;0;0;4113.33333333333;4329.23076923077;5075.38461538462;4842.05128205128;4510.25641025641;4494.8717948718;4200;4189.23076923077;4459.48717948718;4399.48717948718;3894.8717948718;4338.46153846154;4091.79487179487;4295.89743589744;1699;1682;509.046;508.937377929688;0;0;0;0;
45;0;0;4110.25641025641;4328.20512820513;5072.82051282051;4847.17948717949;4507.69230769231;4494.8717948718;4198.97435897436;4186.66666666667;4458.46153846154;4395.38461538462;3894.8717948718;4333.84615384615;4091.79487179487;4297.94871794872;1699;1682;509.054;508.937377929688;0;0;0;0;
46;0;0;4107.17948717949;4326.66666666667;5070.76923076923;4844.61538461539;4508.20512820513;4493.84615384615;4198.97435897436;4197.94871794872;4458.97435897436;4391.79487179487;3888.20512820513;4328.71794871795;4088.71794871795;4292.82051282051;1699;1682;509.061;508.937377929688;0;0;0;0;
47;0;0;4106.66666666667;4321.53846153846;5067.69230769231;4833.84615384615;4509.74358974359;4491.79487179487;4196.92307692308;4201.53846153846;4458.46153846154;4388.20512820513;3881.02564102564;4324.61538461538;4085.64102564103;4283.07692307692;1698;1682;509.069;508.937377929688;0;0;0;0;
48;0;0;4106.66666666667;4320;5066.66666666667;4834.35897435897;4507.17948717949;4493.33333333333;4192.82051282051;4197.4358974359;4456.92307692308;4389.74358974359;3878.46153846154;4324.10256410256;4086.15384615385;4280;1699;1681;509.077;508.937377929688;0;0;0;0;
49;0;0;4106.15384615385;4325.64102564103;5067.69230769231;4842.05128205128;4511.79487179487;4500;4195.38461538462;4200;4458.46153846154;4396.41025641026;3887.17948717949;4329.74358974359;4090.25641025641;4282.05128205128;1697;1682;509.085;508.937377929688;0;0;0;0;
50;0;0;4105.64102564103;4326.66666666667;5065.64102564103;4838.97435897436;4518.97435897436;4500.51282051282;4202.5641025641;4203.58974358974;4462.5641025641;4398.46153846154;3894.8717948718;4335.38461538462;4091.79487179487;4281.53846153846;1698;1681;509.093;508.937377929688;0;0;0;0;
51;0;0;4104.10256410256;4321.53846153846;5060.51282051282;4835.38461538462;4514.8717948718;4493.84615384615;4201.53846153846;4201.53846153846;4458.46153846154;4392.82051282051;3888.20512820513;4329.23076923077;4088.20512820513;4280;1697;1681;509.1;508.937377929688;0;0;0;0;
52;0;0;4098.46153846154;4315.89743589744;5056.92307692308;4834.8717948718;4507.69230769231;4490.76923076923;4189.23076923077;4191.28205128205;4449.74358974359;4388.20512820513;3876.92307692308;4319.48717948718;4080.51282051282;4280;1698;1681;509.109;508.937377929688;0;0;0;0;
53;0;0;4093.33333333333;4315.89743589744;5056.41025641026;4834.35897435897;4506.66666666667;4491.79487179487;4186.15384615385;4181.53846153846;4445.12820512821;4384.10256410256;3875.38461538462;4320;4076.41025641026;4277.94871794872;1698;1680;509.116;508.937377929688;0;0;0;0;
54;0;0;4096.41025641026;4320.51282051282;5055.89743589744;4835.38461538462;4511.79487179487;4491.79487179487;4192.30769230769;4182.5641025641;4445.64102564103;4384.61538461538;3878.97435897436;4325.64102564103;4081.53846153846;4278.46153846154;1698;1681;509.125;508.937377929688;0;0;0;0;
55;0;0;4105.12820512821;4325.64102564103;5058.46153846154;4837.94871794872;4520.51282051282;4493.84615384615;4192.30769230769;4185.12820512821;4446.15384615385;4391.79487179487;3878.46153846154;4327.17948717949;4088.71794871795;4281.53846153846;1699;1681;509.132;508.937377929688;0;0;0;0;
56;0;0;4108.20512820513;4326.15384615385;5063.07692307692;4838.97435897436;4521.53846153846;4494.35897435897;4190.76923076923;4182.5641025641;4443.58974358974;4390.76923076923;3877.94871794872;4326.15384615385;4090.25641025641;4281.53846153846;1699;1680;509.14;508.937377929688;0;0;0;0;
57;0;0;4107.17948717949;4326.15384615385;5061.53846153846;4839.48717948718;4510.76923076923;4490.76923076923;4190.25641025641;4182.05128205128;4443.58974358974;4387.69230769231;3880;4327.17948717949;4089.23076923077;4280.51282051282;1699;1680;509.147;508.937377929688;0;0;0;0;
58;0;0;4108.20512820513;4325.64102564103;5057.4358974359;4839.48717948718;4506.66666666667;4490.76923076923;4192.30769230769;4186.66666666667;4449.74358974359;4393.84615384615;3880.51282051282;4327.17948717949;4090.76923076923;4282.5641025641;1699;1681;509.155;508.937377929688;0;0;0;0;
59;0;0;4108.20512820513;4318.46153846154;5057.94871794872;4838.97435897436;4509.74358974359;4490.25641025641;4194.8717948718;4190.25641025641;4451.79487179487;4395.89743589744;3879.48717948718;4327.17948717949;4088.20512820513;4281.53846153846;1700;1679;509.163;508.937377929688;0;0;0;0;
60;0;0;4102.5641025641;4309.23076923077;5055.38461538462;4836.41025641026;4505.64102564103;4489.23076923077;4192.30769230769;4188.20512820513;4445.64102564103;4384.10256410256;3876.92307692308;4327.69230769231;4082.5641025641;4276.41025641026;1699;1681;509.171;508.937377929688;0;0;0;0;
61;0;0;4094.35897435898;4307.69230769231;5049.74358974359;4827.69230769231;4502.05128205128;4489.23076923077;4189.23076923077;4183.07692307692;4441.53846153846;4378.46153846154;3871.79487179487;4327.17948717949;4078.97435897436;4274.35897435897;1701;1681;509.18;508.937377929688;0;0;0;0;
62;0;0;4089.74358974359;4309.23076923077;5052.30769230769;4826.66666666667;4505.12820512821;4489.23076923077;4192.82051282051;4181.02564102564;4441.53846153846;4381.02564102564;3870.25641025641;4326.15384615385;4078.97435897436;4275.89743589744;1699;1680;509.187;508.937377929688;0;0;0;0;
63;0;0;4093.84615384615;4308.71794871795;5056.92307692308;4830.76923076923;4508.20512820513;4490.76923076923;4198.46153846154;4182.5641025641;4442.05128205128;4381.53846153846;3875.38461538462;4327.17948717949;4078.97435897436;4276.92307692308;1700;1681;509.194;508.937377929688;0;0;0;0;
64;0;446;4101.02564102564;4311.79487179487;5055.89743589744;4827.17948717949;4507.17948717949;4492.82051282051;4195.38461538462;4181.53846153846;4444.61538461538;4382.5641025641;3878.46153846154;4324.61538461538;4080.51282051282;4278.97435897436;1699;1680;509.202;508.937377929688;0;0;0;0;
65;0;381;4100;4316.92307692308;5054.35897435897;4827.17948717949;4507.69230769231;4492.30769230769;4189.74358974359;4181.02564102564;4446.15384615385;4385.64102564103;3875.89743589744;4318.46153846154;4082.5641025641;4278.46153846154;1699;1681;509.21;508.937377929688;0;0;0;0;
66;0;472;4095.89743589744;4316.41025641026;5056.41025641026;4834.8717948718;4510.25641025641;4491.79487179487;4192.30769230769;4185.64102564103;4446.66666666667;4387.69230769231;3876.41025641026;4317.94871794872;4082.05128205128;4277.4358974359;1700;1680;509.218;508.937377929688;0;0;0;0;
