COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
25;0;0;4106.15384615385;4315.38461538462;5069.74358974359;4841.53846153846;4518.46153846154;4496.92307692308;4203.07692307692;4196.92307692308;4480;4417.4358974359;3897.94871794872;4374.8717948718;4106.66666666667;4295.89743589744;1700;1680;302.109;301.759338378906;0;0;0;0;
26;0;0;4101.02564102564;4314.8717948718;5061.02564102564;4841.02564102564;4512.82051282051;4493.84615384615;4201.02564102564;4190.25641025641;4476.41025641026;4413.84615384615;3895.89743589744;4373.33333333333;4096.41025641026;4288.71794871795;1698;1681;302.116;301.759338378906;0;0;0;0;
27;0;0;4093.33333333333;4308.71794871795;5058.46153846154;4836.41025641026;4505.12820512821;4491.28205128205;4197.4358974359;4186.15384615385;4473.33333333333;4403.58974358974;3884.61538461539;4367.69230769231;4088.71794871795;4280;1700;1680;302.124;301.759338378906;0;0;0;0;
28;0;0;4093.33333333333;4306.66666666667;5058.46153846154;4833.84615384615;4506.15384615385;4491.79487179487;4199.48717948718;4189.74358974359;4471.79487179487;4401.02564102564;3878.46153846154;4364.10256410256;4089.23076923077;4280;1699;1680;302.132;301.759338378906;0;0;0;0;
29;0;0;4092.82051282051;4309.23076923077;5056.41025641026;4834.35897435897;4507.17948717949;4490.25641025641;4197.4358974359;4187.17948717949;4466.66666666667;4406.15384615385;3882.05128205128;4363.58974358974;4088.20512820513;4282.05128205128;1700;1680;302.14;301.759338378906;0;0;0;0;
30;0;0;4090.25641025641;4305.64102564103;5056.41025641026;4832.82051282051;4503.07692307692;4487.17948717949;4188.20512820513;4182.05128205128;4461.53846153846;4403.07692307692;3881.02564102564;4362.05128205128;4082.5641025641;4278.46153846154;1699;1681;302.148;301.759338378906;0;0;0;0;
31;0;0;4091.28205128205;4300.51282051282;5057.4358974359;4828.71794871795;4501.53846153846;4487.17948717949;4188.71794871795;4182.05128205128;4461.02564102564;4395.89743589744;3876.92307692308;4363.58974358974;4081.53846153846;4275.89743589744;1700;1680;302.155;301.759338378906;0;0;0;0;
32;0;0;4093.33333333333;4305.64102564103;5058.46153846154;4830.25641025641;4503.58974358974;4488.71794871795;4198.46153846154;4184.10256410256;4463.07692307692;4397.4358974359;3876.41025641026;4365.12820512821;4083.07692307692;4277.94871794872;1699;1681;302.163;301.759338378906;0;0;0;0;
33;0;0;4092.82051282051;4311.28205128205;5064.61538461539;4836.92307692308;4508.20512820513;4491.79487179487;4201.02564102564;4186.15384615385;4463.07692307692;4401.02564102564;3876.92307692308;4361.02564102564;4080.51282051282;4275.89743589744;1700;1681;302.171;301.759338378906;0;0;0;0;
34;0;0;4092.82051282051;4308.20512820513;5069.74358974359;4838.97435897436;4510.76923076923;4492.82051282051;4200;4185.64102564103;4462.5641025641;4399.48717948718;3877.94871794872;4356.41025641026;4076.92307692308;4269.74358974359;1699;1680;302.179;301.759338378906;0;0;0;0;
35;0;0;4093.84615384615;4307.69230769231;5063.07692307692;4836.92307692308;4507.69230769231;4493.33333333333;4202.05128205128;4183.58974358974;4458.97435897436;4395.38461538462;3872.82051282051;4352.30769230769;4073.84615384615;4264.10256410256;1699;1682;302.187;301.759338378906;0;0;0;0;
36;0;0;4092.30769230769;4310.25641025641;5054.35897435897;4835.89743589744;4511.28205128205;4494.8717948718;4202.05128205128;4184.10256410256;4457.94871794872;4394.35897435897;3863.58974358974;4347.69230769231;4074.35897435898;4264.61538461538;1700;1680;302.195;301.759338378906;0;0;0;0;
37;0;0;4093.33333333333;4310.76923076923;5056.92307692308;4836.92307692308;4520.51282051282;4494.8717948718;4199.48717948718;4185.64102564103;4461.02564102564;4399.48717948718;3868.20512820513;4348.71794871795;4083.07692307692;4268.71794871795;1699;1681;302.202;301.759338378906;0;0;0;0;
38;0;0;4095.38461538462;4311.79487179487;5061.02564102564;4839.48717948718;4522.05128205128;4497.4358974359;4200;4185.12820512821;4463.58974358974;4403.58974358974;3877.94871794872;4351.79487179487;4087.17948717949;4269.23076923077;1700;1680;302.21;301.759338378906;0;0;0;0;
39;0;0;4096.41025641026;4315.89743589744;5055.38461538462;4843.07692307692;4520;4502.05128205128;4200;4183.58974358974;4459.48717948718;4402.05128205128;3876.92307692308;4349.23076923077;4080.51282051282;4266.66666666667;1698;1681;302.218;301.759338378906;0;0;0;0;
40;0;0;4101.53846153846;4321.53846153846;5056.41025641026;4847.17948717949;4523.07692307692;4504.61538461538;4200.51282051282;4183.58974358974;4462.05128205128;4406.15384615385;3875.89743589744;4352.30769230769;4082.05128205128;4272.82051282051;1700;1681;302.226;301.759338378906;0;0;0;0;
41;0;0;4107.69230769231;4327.17948717949;5070.25641025641;4850.25641025641;4526.15384615385;4507.69230769231;4204.10256410256;4185.64102564103;4471.79487179487;4414.8717948718;3880.51282051282;4359.48717948718;4093.33333333333;4282.5641025641;1699;1680;302.234;301.759338378906;0;0;0;0;
42;0;0;4107.69230769231;4328.20512820513;5069.74358974359;4851.28205128205;4524.10256410256;4506.15384615385;4204.10256410256;4187.69230769231;4470.25641025641;4415.89743589744;3881.53846153846;4357.94871794872;4093.33333333333;4283.07692307692;1699;1681;302.241;301.759338378906;0;0;0;0;
43;0;0;4101.02564102564;4320.51282051282;5057.94871794872;4848.20512820513;4520;4496.41025641026;4200;4181.53846153846;4457.4358974359;4407.69230769231;3877.94871794872;4350.25641025641;4083.07692307692;4275.89743589744;1699;1680;302.249;301.759338378906;0;0;0;0;
