COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
37;0;0;4088.71794871795;4323.58974358974;5056.41025641026;4838.97435897436;4522.5641025641;4505.12820512821;4187.17948717949;4184.61538461538;4488.71794871795;4414.8717948718;3877.4358974359;4367.17948717949;4105.12820512821;4263.58974358974;1699;1681;160.981;160.661514282227;0;0;0;0;
38;0;0;4087.17948717949;4323.07692307692;5055.89743589744;4839.48717948718;4524.61538461538;4509.23076923077;4190.76923076923;4185.12820512821;4488.71794871795;4414.8717948718;3876.41025641026;4364.61538461538;4104.10256410256;4262.05128205128;1699;1682;160.988;160.661514282227;0;0;0;0;
39;0;0;4088.20512820513;4324.10256410256;5054.35897435897;4840.51282051282;4522.5641025641;4508.20512820513;4189.74358974359;4185.12820512821;4489.23076923077;4415.38461538462;3876.92307692308;4366.66666666667;4104.61538461538;4263.58974358974;1700;1680;160.996;160.661514282227;0;0;0;0;
40;0;0;4088.20512820513;4324.61538461538;5053.84615384615;4837.4358974359;4518.97435897436;4504.10256410256;4183.07692307692;4183.58974358974;4486.66666666667;4415.89743589744;3879.48717948718;4366.15384615385;4106.66666666667;4264.10256410256;1700;1681;161.004;160.661514282227;0;0;0;0;
41;0;0;4089.23076923077;4326.66666666667;5055.89743589744;4839.48717948718;4521.53846153846;4503.58974358974;4182.5641025641;4181.53846153846;4484.10256410256;4423.07692307692;3882.5641025641;4365.64102564103;4109.23076923077;4264.10256410256;1701;1680;161.012;160.661514282227;0;0;0;0;
42;0;0;4089.74358974359;4327.17948717949;5056.92307692308;4843.07692307692;4521.53846153846;4505.12820512821;4186.66666666667;4183.58974358974;4488.20512820513;4426.66666666667;3883.07692307692;4367.69230769231;4109.74358974359;4266.66666666667;1700;1681;161.02;160.661514282227;0;0;0;0;
43;0;0;4089.23076923077;4327.69230769231;5054.8717948718;4841.02564102564;4518.97435897436;4505.12820512821;4186.66666666667;4186.66666666667;4490.76923076923;4421.53846153846;3881.53846153846;4367.69230769231;4107.69230769231;4266.66666666667;1701;1681;161.027;160.661514282227;0;0;0;0;
44;0;0;4089.74358974359;4329.74358974359;5055.38461538462;4842.05128205128;4519.48717948718;4505.64102564103;4188.71794871795;4183.58974358974;4488.71794871795;4420.51282051282;3880.51282051282;4366.66666666667;4108.20512820513;4266.15384615385;1701;1681;161.035;160.661514282227;0;0;0;0;
45;0;0;4088.20512820513;4327.17948717949;5055.38461538462;4845.12820512821;4523.07692307692;4506.66666666667;4193.33333333333;4183.07692307692;4489.74358974359;4426.66666666667;3882.05128205128;4365.64102564103;4111.28205128205;4265.64102564103;1701;1680;161.043;160.661514282227;0;0;0;0;
46;0;0;4088.20512820513;4325.64102564103;5055.89743589744;4843.07692307692;4523.58974358974;4506.66666666667;4198.46153846154;4190.76923076923;4494.35897435897;4430.25641025641;3882.05128205128;4366.15384615385;4110.76923076923;4263.07692307692;1701;1681;161.051;160.661514282227;0;0;0;0;
47;0;0;4092.30769230769;4329.74358974359;5057.4358974359;4844.61538461539;4522.05128205128;4506.15384615385;4197.4358974359;4192.82051282051;4493.33333333333;4427.69230769231;3882.05128205128;4367.69230769231;4107.69230769231;4264.61538461538;1701;1680;161.059;160.661514282227;0;0;0;0;
48;0;0;4092.30769230769;4331.79487179487;5057.94871794872;4845.12820512821;4523.58974358974;4506.15384615385;4188.20512820513;4185.64102564103;4488.71794871795;4426.15384615385;3881.02564102564;4367.17948717949;4107.17948717949;4266.66666666667;1701;1681;161.067;160.661514282227;0;0;0;0;
