82;38;1
95;84;1
22;86;1
73;44;1
79;40;1
96;82;1
99;63;1
91;79;1
82;38;1
82;38;1
83;39;1
21;56;1
13;47;1
13;0;1
90;86;1
92;78;1
96;82;1
76;61;1
96;88;1
80;39;1
93;77;1
21;57;1
24;55;1
92;79;1
55;40;1
80;41;1
82;38;1
92;78;1
82;39;1
52;71;1
21;56;1
21;57;1
78;41;1
24;36;1
83;39;1
93;77;1
94;83;1
98;82;1
95;76;1
50;77;1
2;46;1
82;39;1
91;79;1
21;56;1
83;39;1
80;38;1
17;95;1
11;67;1
83;39;1
82;38;1
18;96;1
83;39;1
99;78;1
91;80;1
90;78;1
2;46;1
20;96;1
21;56;1
56;40;3
94;77;3
80;40;3
73;67;3
83;67;3
82;39;3
9;99;3
88;39;3
0;19;3
16;27;3
93;75;3
51;39;3
83;39;3
77;61;3
55;69;3
83;39;3
80;39;3
17;95;3
52;44;3
82;39;3
93;77;3
6;77;3
16;81;3
16;97;3
72;45;3
9;94;3
17;95;3
65;49;3
81;38;3
17;95;3
95;87;3
3;99;3
13;93;3
73;45;3
97;79;3
6;0;3
96;95;3
4;29;3
82;38;3
20;96;3
2;48;3
80;40;3
8;3;3
82;38;3
88;86;3
24;57;3
83;39;3
82;43;3
2;83;3
82;38;3
51;90;3
70;85;3
57;92;3
86;96;3
84;94;3
4;29;3
88;79;3
77;61;3
83;39;3
83;39;3
13;0;3
94;82;3
81;42;3
10;97;3
18;6;3
92;77;3
10;96;3
11;97;3
81;40;3
17;97;3
82;38;3
95;76;3
0;14;2
18;6;2
58;72;2
8;57;2
92;79;2
4;27;2
97;79;2
91;79;2
83;39;2
9;58;2
24;50;2
94;75;2
99;78;2
2;88;2
77;61;2
71;54;2
53;71;2
15;54;2
80;38;2
98;80;2
83;39;2
53;78;2
9;78;2
4;29;2
20;77;2
95;78;2
80;38;2
72;99;2
52;89;2
83;39;2
51;89;2
94;83;2
92;79;2
92;78;2
79;40;2
4;46;2
96;82;2
84;81;2
99;83;2
10;68;2
0;19;2
13;47;2
12;78;2
91;79;2
52;89;2
83;39;2
91;79;2
21;56;2
81;40;2
91;44;2
94;83;2
93;77;2
97;91;2
82;38;2
0;59;2
82;40;2
95;85;2
97;80;2
91;83;2
72;99;2
76;73;2
83;39;2
54;88;4
2;46;4
91;85;4
82;38;4
8;0;4
99;76;4
82;38;4
20;60;4
82;38;4
81;37;4
83;39;4
63;48;4
82;38;4
94;82;4
82;39;4
14;41;4
83;39;4
0;98;4
83;39;4
21;56;4
98;77;4
3;89;4
4;27;4
83;39;4
78;38;4
93;77;4
21;56;4
94;81;4
21;56;4
73;44;4
82;38;4
0;19;4
99;77;4
8;0;4
96;79;4
8;83;4
97;80;4
93;83;4
10;97;4
5;2;4
95;84;4
3;44;4
51;89;4
92;79;4
11;97;4
4;29;4
93;77;4
0;85;4
52;71;4
69;87;4
14;41;4
83;39;4
9;65;4
21;56;4
81;39;4
4;29;4
12;62;4
80;83;4
91;79;4
77;61;4
21;56;4
7;98;4
92;82;4
91;81;4
94;83;4
83;39;4
93;77;4
82;38;4
6;88;4
92;79;4
91;79;4
13;47;4
76;68;4
83;39;4
3;87;4
83;39;4
0;84;4
53;89;4
83;39;4
94;86;4
2;50;4
0;14;4
10;64;4
71;42;4
82;38;4
90;80;4
91;79;4
4;29;4
77;99;4
8;80;4
82;39;4
95;84;4
93;85;4
82;38;4
82;39;4
91;79;4
91;79;4
83;39;4
8;0;4
95;78;4
99;76;4
91;79;4
82;38;4
21;56;4
82;38;4
67;74;4
16;78;4
80;38;4
99;77;4
93;77;4
1;99;4
98;83;4
0;26;4
91;85;4
98;83;4
22;33;4
67;92;4
84;81;4
79;40;4
93;85;4
21;56;4
82;38;4
91;81;4
21;56;4
10;63;4
98;80;4
21;56;4
91;79;4
0;85;4
82;39;4
65;49;4
10;0;4
21;56;4
93;77;4
82;38;4
20;96;4
65;11;4
96;82;4
51;89;4
4;29;4
12;37;4
21;56;4
73;43;4
10;64;4
84;81;4
14;41;4
7;98;4
10;63;4
93;77;4
96;79;4
76;61;4
82;38;4
83;39;4
82;39;4
10;67;4
83;39;4
83;39;4
82;38;4
93;77;4
93;77;4
83;39;4
17;95;4
83;39;4
82;38;4
13;76;4
82;38;4
5;69;4
83;38;4
4;29;4
83;39;4
21;57;4
1;99;4
79;39;4
99;84;4
3;0;4
95;82;4
17;48;4
93;77;4
99;76;4
96;82;4
24;88;4
79;40;4
0;19;4
93;77;4
91;79;4
91;81;4
6;89;4
93;82;4
9;99;4
2;50;4
24;40;4
75;43;4
0;98;4
3;50;4
81;38;4
82;38;4
24;58;4
99;76;4
92;82;4
6;88;4
51;89;4
95;81;4
82;38;4
54;86;4
98;75;4
4;29;4
21;56;4
99;78;4
98;77;4
91;79;4
13;47;4
98;77;4
98;80;4
9;95;4
77;61;4
83;39;4
98;78;4
82;38;4
8;28;4
21;57;4
0;85;4
24;93;4
95;84;4
51;91;4
82;38;4
77;61;4
75;43;4
84;81;4
78;41;4
21;56;4
82;38;4
98;80;4
22;99;4
21;57;4
24;89;4
21;56;4
14;41;4
2;46;4
99;78;4
12;38;4
72;43;4
97;78;4
82;39;4
93;78;4
82;38;4
82;39;4
73;44;4
96;82;4
8;65;4
17;95;4
83;58;4
12;60;4
16;76;4
91;23;4
82;39;4
93;77;4
90;64;4
97;79;4
91;79;4
21;56;4
6;37;4
64;79;4
51;89;4
77;61;4
8;80;4
77;61;4
95;83;4
82;38;4
12;37;4
80;38;4
99;77;4
9;97;4
90;78;4
71;42;4
7;88;4
4;29;4
59;67;4
0;8;4
14;67;4
9;95;4
79;41;4
91;83;4
96;82;4
94;83;4
20;60;4
82;39;4
80;38;4
4;29;4
97;78;4
93;77;4
91;79;4
99;76;4
94;77;4
71;42;4
99;78;4
18;6;4
75;86;4
93;77;4
5;45;4
7;83;4
24;92;4
97;86;4
88;93;4
95;76;4
73;45;4
9;28;4
82;38;4
91;79;4
14;41;4
10;64;4
82;38;4
80;38;4
21;56;4
21;57;4
10;67;4
95;84;4
82;37;4
8;0;4
80;40;4
7;88;4
93;77;4
83;39;4
92;82;4
76;73;4
22;57;4
98;75;4
51;89;4
82;38;4
59;69;4
93;83;4
1;99;4
10;64;4
75;43;4
93;77;4
93;77;4
91;79;4
93;77;4
91;79;4
21;56;4
82;38;4
53;89;4
99;75;4
99;77;4
80;38;4
0;85;4
6;88;4
80;40;4
24;40;4
97;78;4
