82;99;1
57;37;1
2;14;1
24;35;1
0;14;1
52;55;1
64;37;1
0;0;1
19;36;1
24;58;1
80;95;1
24;44;1
0;0;1
60;31;1
24;7;1
24;55;1
20;99;1
0;0;1
55;85;1
19;36;1
52;45;1
24;0;1
0;0;1
63;37;1
71;86;1
24;37;1
20;53;1
24;34;1
82;18;1
22;52;1
75;7;1
24;46;1
51;51;1
9;4;1
77;17;1
0;61;1
0;72;1
24;33;1
24;34;1
51;78;1
94;97;1
19;36;1
51;49;1
23;51;1
86;2;1
23;32;1
88;80;1
0;40;1
20;53;1
19;36;1
56;10;1
23;33;1
74;19;1
80;96;1
24;34;1
7;78;1
23;55;1
24;57;1
24;37;3
24;51;3
51;6;3
22;54;3
0;99;3
22;52;3
72;90;3
77;94;3
83;74;3
72;99;3
90;60;3
74;17;3
23;51;3
24;36;3
20;53;3
80;98;3
99;4;3
79;94;3
23;0;3
67;87;3
24;35;3
57;33;3
24;7;3
82;75;3
77;90;3
23;0;3
69;97;3
23;51;3
95;96;3
0;0;3
24;35;3
62;36;3
24;41;3
24;40;3
51;67;3
76;90;3
97;75;3
77;92;3
21;33;3
23;51;3
20;53;3
24;41;3
88;80;3
19;36;3
76;86;3
24;37;3
22;52;3
24;35;3
23;52;3
24;40;3
24;6;3
2;78;3
0;0;3
89;63;3
21;54;3
24;37;3
75;94;3
24;51;3
78;99;3
79;94;3
24;7;3
56;48;3
22;53;3
19;30;3
19;36;3
0;35;3
24;41;3
19;36;3
21;52;3
55;58;3
24;2;3
7;84;3
24;40;2
0;72;2
0;0;2
6;7;2
0;0;2
76;92;2
19;53;2
50;44;2
20;53;2
21;3;2
52;52;2
51;55;2
22;54;2
24;39;2
72;94;2
51;52;2
21;56;2
0;0;2
0;0;2
13;38;2
0;0;2
24;35;2
93;13;2
0;3;2
0;0;2
15;1;2
51;55;2
51;46;2
23;1;2
20;53;2
74;99;2
83;64;2
20;53;2
51;50;2
75;11;2
0;47;2
80;95;2
67;52;2
24;27;2
95;89;2
