COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;GYROX;GYROY;TIMESTAMP;ES_TIMESTAMP;FUNC_ID;FUNC_VALUE;MARKER;SYNC_SIGNAL
23;0;0;4108.20512820513;4351.28205128205;5081.53846153846;4847.69230769231;4554.8717948718;4512.82051282051;4228.71794871795;4265.12820512821;4491.28205128205;4433.84615384615;3885.64102564103;4411.28205128205;4126.66666666667;4323.58974358974;1697;1683;634.675;634.044860839844;0;0;0;0;
24;0;0;4106.15384615385;4350.25641025641;5080;4848.20512820513;4552.82051282051;4506.15384615385;4230.76923076923;4262.05128205128;4486.15384615385;4435.38461538462;3882.05128205128;4408.71794871795;4123.58974358974;4321.02564102564;1697;1681;634.682;634.044860839844;0;0;0;0;
25;0;0;4106.15384615385;4350.25641025641;5078.46153846154;4847.17948717949;4551.28205128205;4506.66666666667;4231.79487179487;4265.12820512821;4489.74358974359;4442.5641025641;3887.69230769231;4410.25641025641;4125.12820512821;4321.02564102564;1696;1683;634.69;634.044860839844;0;0;0;0;
26;0;0;4109.74358974359;4351.28205128205;5082.05128205128;4847.17948717949;4551.28205128205;4505.64102564103;4233.33333333333;4262.5641025641;4494.35897435897;4441.02564102564;3895.89743589744;4412.82051282051;4132.82051282051;4325.64102564103;1697;1682;634.698;634.044860839844;0;0;0;0;
27;0;0;4110.76923076923;4352.82051282051;5082.5641025641;4848.20512820513;4554.35897435897;4506.15384615385;4235.38461538462;4255.38461538462;4492.30769230769;4443.07692307692;3897.94871794872;4413.33333333333;4140;4330.25641025641;1696;1682;634.706;634.169982910156;0;0;0;0;
28;0;0;4109.23076923077;4348.71794871795;5077.94871794872;4847.17948717949;4553.84615384615;4508.20512820513;4236.92307692308;4258.97435897436;4490.25641025641;4443.07692307692;3893.84615384615;4413.33333333333;4135.38461538462;4328.71794871795;1696;1681;634.714;634.169982910156;0;0;0;0;
29;0;0;4105.64102564103;4341.02564102564;5074.35897435897;4844.10256410256;4543.58974358974;4510.25641025641;4235.89743589744;4259.48717948718;4490.25641025641;4432.82051282051;3887.69230769231;4404.61538461538;4123.07692307692;4320.51282051282;1696;1682;634.722;634.169982910156;0;0;0;0;
30;0;0;4103.58974358974;4338.97435897436;5072.82051282051;4843.07692307692;4541.02564102564;4506.15384615385;4233.33333333333;4257.4358974359;4488.71794871795;4427.17948717949;3878.46153846154;4393.84615384615;4120.51282051282;4316.41025641026;1696;1681;634.729;634.169982910156;0;0;0;0;
31;0;0;4105.12820512821;4342.5641025641;5073.33333333333;4845.12820512821;4548.20512820513;4499.48717948718;4232.30769230769;4270.25641025641;4488.20512820513;4429.74358974359;3878.46153846154;4394.8717948718;4123.07692307692;4316.92307692308;1695;1682;634.737;634.169982910156;0;0;0;0;
32;0;0;4106.15384615385;4344.61538461538;5075.38461538462;4847.17948717949;4551.28205128205;4503.07692307692;4233.84615384615;4282.5641025641;4490.25641025641;4431.28205128205;3882.05128205128;4397.4358974359;4122.5641025641;4315.89743589744;1696;1681;634.745;634.169982910156;0;0;0;0;
33;0;0;4102.5641025641;4342.05128205128;5075.89743589744;4847.69230769231;4549.23076923077;4510.25641025641;4234.8717948718;4271.79487179487;4490.76923076923;4428.20512820513;3878.46153846154;4394.8717948718;4117.94871794872;4312.30769230769;1696;1681;634.753;634.169982910156;0;0;0;0;
34;0;0;4100;4340;5074.8717948718;4845.12820512821;4545.64102564103;4497.4358974359;4230.25641025641;4257.4358974359;4488.20512820513;4426.15384615385;3875.38461538462;4396.92307692308;4112.82051282051;4312.82051282051;1696;1683;634.761;634.169982910156;0;0;0;0;
35;0;0;4105.12820512821;4344.61538461538;5077.94871794872;4844.10256410256;4546.15384615385;4493.84615384615;4225.12820512821;4265.12820512821;4489.74358974359;4433.84615384615;3887.17948717949;4400;4117.4358974359;4318.46153846154;1697;1681;634.768;634.169982910156;0;0;0;0;
36;0;0;4105.64102564103;4348.20512820513;5082.05128205128;4845.64102564103;4550.76923076923;4517.94871794872;4228.71794871795;4274.8717948718;4491.79487179487;4437.94871794872;3892.30769230769;4399.48717948718;4122.5641025641;4319.48717948718;1697;1682;634.776;634.169982910156;0;0;0;0;
37;0;0;4096.92307692308;4344.10256410256;5077.94871794872;4846.15384615385;4553.84615384615;4528.71794871795;4233.33333333333;4269.23076923077;4489.23076923077;4430.76923076923;3882.05128205128;4398.97435897436;4117.4358974359;4313.33333333333;1699;1681;634.784;634.169982910156;0;0;0;0;
38;0;0;4093.33333333333;4344.61538461538;5071.28205128205;4846.15384615385;4552.82051282051;4525.12820512821;4233.84615384615;4267.17948717949;4489.23076923077;4433.84615384615;3884.10256410256;4398.97435897436;4117.4358974359;4310.76923076923;1699;1681;634.792;634.169982910156;0;0;0;0;
39;0;0;4094.35897435898;4351.79487179487;5074.8717948718;4847.17948717949;4555.89743589744;4535.38461538462;4235.38461538462;4274.35897435897;4493.33333333333;4447.17948717949;3892.82051282051;4400;4122.5641025641;4315.89743589744;1700;1681;634.8;634.169982910156;0;0;0;0;
40;0;0;4092.30769230769;4351.28205128205;5074.8717948718;4848.71794871795;4555.89743589744;4540;4236.92307692308;4276.41025641026;4493.84615384615;4445.64102564103;3884.10256410256;4402.5641025641;4116.92307692308;4313.33333333333;1700;1681;634.808;634.169982910156;0;0;0;0;
41;0;0;4090.76923076923;4347.17948717949;5066.66666666667;4846.15384615385;4551.79487179487;4518.97435897436;4235.89743589744;4270.76923076923;4490.76923076923;4438.97435897436;3876.41025641026;4398.97435897436;4111.79487179487;4307.17948717949;1701;1681;634.815;634.169982910156;0;0;0;0;
42;0;0;4091.79487179487;4347.69230769231;5065.64102564103;4844.61538461539;4552.30769230769;4502.5641025641;4233.33333333333;4265.12820512821;4489.74358974359;4441.53846153846;3881.02564102564;4394.8717948718;4118.46153846154;4308.71794871795;1700;1681;634.823;634.169982910156;0;0;0;0;
