COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;GYROX;GYROY;TIMESTAMP;ES_TIMESTAMP;FUNC_ID;FUNC_VALUE;MARKER;SYNC_SIGNAL
64;0;439;4098.97435897436;4322.05128205128;5043.07692307692;4833.33333333333;4505.12820512821;4498.46153846154;4184.61538461538;4200.51282051282;4454.8717948718;4405.12820512821;3888.20512820513;4388.20512820513;3924.10256410256;4278.46153846154;1699;1680;449.292;449.159423828125;0;0;0;0;
65;0;436;4097.4358974359;4317.4358974359;5040;4833.84615384615;4505.64102564103;4490.25641025641;4182.5641025641;4200;4452.30769230769;4405.64102564103;3881.53846153846;4381.53846153846;3914.8717948718;4275.89743589744;1699;1679;449.3;449.159423828125;0;0;0;0;
66;0;469;4098.46153846154;4314.8717948718;5041.02564102564;4833.33333333333;4500.51282051282;4487.69230769231;4185.64102564103;4200;4452.30769230769;4405.12820512821;3877.4358974359;4379.48717948718;3919.48717948718;4276.92307692308;1699;1680;449.308;449.159423828125;0;0;0;0;
67;0;484;4097.94871794872;4318.97435897436;5035.89743589744;4830.25641025641;4498.97435897436;4491.28205128205;4183.58974358974;4198.97435897436;4452.82051282051;4402.5641025641;3878.97435897436;4377.4358974359;3921.02564102564;4279.48717948718;1700;1680;449.316;449.159423828125;0;0;0;0;
68;0;473;4097.94871794872;4320.51282051282;5032.30769230769;4829.23076923077;4502.5641025641;4490.25641025641;4182.05128205128;4196.92307692308;4453.33333333333;4403.07692307692;3883.07692307692;4375.38461538462;3915.89743589744;4276.92307692308;1699;1680;449.324;449.159423828125;0;0;0;0;
69;0;477;4101.53846153846;4316.41025641026;5037.4358974359;4833.33333333333;4504.10256410256;4491.28205128205;4184.61538461538;4198.46153846154;4458.97435897436;4408.20512820513;3887.17948717949;4380;3913.84615384615;4277.94871794872;1700;1680;449.332;449.159423828125;0;0;0;0;
70;0;457;4108.20512820513;4324.10256410256;5044.61538461539;4837.94871794872;4503.58974358974;4492.82051282051;4186.15384615385;4201.02564102564;4462.05128205128;4410.25641025641;3889.74358974359;4388.71794871795;3919.48717948718;4286.66666666667;1699;1680;449.339;449.159423828125;0;0;0;0;
71;0;421;4113.33333333333;4337.94871794872;5047.17948717949;4840.51282051282;4504.61538461538;4490.76923076923;4186.15384615385;4198.97435897436;4458.97435897436;4408.20512820513;3889.74358974359;4390.25641025641;3922.05128205128;4292.30769230769;1700;1681;449.347;449.159423828125;0;0;0;0;
72;0;414;4117.94871794872;4347.17948717949;5051.28205128205;4848.20512820513;4509.74358974359;4492.30769230769;4185.64102564103;4197.4358974359;4460;4413.33333333333;3896.92307692308;4392.82051282051;3924.10256410256;4295.38461538462;1698;1679;449.356;449.159423828125;0;0;0;0;
73;0;423;4121.02564102564;4352.82051282051;5054.35897435897;4855.38461538462;4514.35897435897;4498.46153846154;4187.69230769231;4199.48717948718;4464.10256410256;4420.51282051282;3907.17948717949;4400;3928.20512820513;4300.51282051282;1698;1680;449.363;449.159423828125;0;0;0;0;
74;0;458;4123.07692307692;4355.89743589744;5054.8717948718;4851.28205128205;4511.28205128205;4505.12820512821;4194.35897435897;4201.02564102564;4463.07692307692;4419.48717948718;3905.12820512821;4398.97435897436;3923.07692307692;4300.51282051282;1699;1679;449.371;449.159423828125;0;0;0;0;
75;0;447;4125.12820512821;4364.61538461538;5055.38461538462;4848.20512820513;4513.33333333333;4505.64102564103;4196.41025641026;4201.53846153846;4464.61538461538;4419.48717948718;3902.05128205128;4399.48717948718;3917.94871794872;4302.5641025641;1698;1679;449.378;449.159423828125;0;0;0;0;
76;0;451;4128.20512820513;4373.33333333333;5056.92307692308;4856.92307692308;4518.46153846154;4506.15384615385;4195.89743589744;4202.05128205128;4467.69230769231;4423.58974358974;3904.10256410256;4407.17948717949;3924.61538461539;4308.20512820513;1698;1679;449.386;449.284545898438;0;0;0;0;
77;0;446;4128.71794871795;4370.25641025641;5056.92307692308;4861.53846153846;4515.38461538462;4507.17948717949;4196.92307692308;4201.53846153846;4467.17948717949;4422.05128205128;3904.10256410256;4405.12820512821;3923.58974358974;4303.07692307692;1697;1679;449.395;449.284545898438;0;0;0;0;
78;0;458;4125.64102564103;4368.71794871795;5055.89743589744;4857.94871794872;4513.84615384615;4505.64102564103;4192.82051282051;4201.02564102564;4468.71794871795;4419.48717948718;3902.05128205128;4400;3908.71794871795;4298.97435897436;1699;1678;449.402;449.284545898438;0;0;0;0;
79;0;447;4128.20512820513;4377.94871794872;5054.35897435897;4859.48717948718;4517.94871794872;4504.61538461538;4192.30769230769;4202.05128205128;4472.30769230769;4423.58974358974;3903.07692307692;4403.58974358974;3908.71794871795;4303.58974358974;1698;1679;449.41;449.284545898438;0;0;0;0;
80;0;451;4128.20512820513;4378.46153846154;5050.76923076923;4861.02564102564;4519.48717948718;4507.69230769231;4193.84615384615;4204.10256410256;4473.33333333333;4426.15384615385;3902.5641025641;4405.64102564103;3917.4358974359;4302.5641025641;1699;1678;449.417;449.284545898438;0;0;0;0;
81;0;446;4118.46153846154;4365.12820512821;5048.71794871795;4855.38461538462;4514.35897435897;4501.53846153846;4188.20512820513;4201.02564102564;4469.74358974359;4421.02564102564;3897.4358974359;4400;3909.74358974359;4294.35897435897;1698;1679;449.425;449.284545898438;0;0;0;0;
82;0;458;4114.8717948718;4361.02564102564;5052.82051282051;4850.76923076923;4512.30769230769;4492.82051282051;4188.20512820513;4201.02564102564;4467.69230769231;4418.97435897436;3899.48717948718;4400;3902.05128205128;4292.82051282051;1700;1679;449.433;449.284545898438;0;0;0;0;
83;0;447;4124.10256410256;4369.74358974359;5060;4854.8717948718;4517.4358974359;4500.51282051282;4195.38461538462;4210.25641025641;4471.28205128205;4423.58974358974;3908.71794871795;4410.76923076923;3912.82051282051;4303.07692307692;1699;1679;449.441;449.284545898438;0;0;0;0;
84;0;451;4128.20512820513;4373.84615384615;5062.05128205128;4857.94871794872;4520.51282051282;4506.15384615385;4192.82051282051;4217.4358974359;4477.94871794872;4427.69230769231;3912.82051282051;4415.89743589744;3921.53846153846;4308.71794871795;1700;1680;449.449;449.284545898438;0;0;0;0;
85;0;446;4124.10256410256;4366.66666666667;5059.48717948718;4854.8717948718;4517.4358974359;4500;4187.17948717949;4216.41025641026;4478.97435897436;4426.66666666667;3908.71794871795;4412.30769230769;3912.30769230769;4301.53846153846;1700;1679;449.458;449.284545898438;0;0;0;0;
86;0;458;4124.61538461538;4360;5055.38461538462;4854.35897435897;4513.84615384615;4498.46153846154;4188.20512820513;4214.35897435897;4474.8717948718;4423.07692307692;3906.66666666667;4408.71794871795;3906.15384615385;4297.4358974359;1699;1680;449.464;449.284545898438;0;0;0;0;
87;0;447;4126.66666666667;4359.48717948718;5054.35897435897;4853.84615384615;4513.84615384615;4500;4186.66666666667;4214.8717948718;4474.8717948718;4420.51282051282;3906.15384615385;4407.69230769231;3907.17948717949;4302.5641025641;1700;1680;449.472;449.284545898438;0;0;0;0;
