COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;GYROX;GYROY;TIMESTAMP;ES_TIMESTAMP;FUNC_ID;FUNC_VALUE;MARKER;SYNC_SIGNAL
26;0;0;3995.89743589744;4320;5036.41025641026;4844.61538461539;4506.66666666667;4502.05128205128;4185.12820512821;4183.58974358974;4445.64102564103;4387.17948717949;3858.46153846154;4374.35897435897;3646.15384615385;4261.53846153846;1698;1680;459.084;458.917816162109;0;0;0;0;
27;0;0;3997.94871794872;4322.05128205128;5039.48717948718;4845.12820512821;4506.66666666667;4496.41025641026;4185.64102564103;4186.66666666667;4447.17948717949;4397.4358974359;3861.53846153846;4378.46153846154;3653.33333333333;4269.23076923077;1700;1679;459.092;458.917816162109;0;0;0;0;
28;0;0;4003.58974358974;4333.33333333333;5049.23076923077;4851.79487179487;4514.8717948718;4498.97435897436;4187.17948717949;4183.58974358974;4453.33333333333;4404.10256410256;3869.23076923077;4384.61538461538;3665.12820512821;4281.02564102564;1699;1678;459.099;458.917816162109;0;0;0;0;
29;0;0;4008.20512820513;4336.41025641026;5052.30769230769;4855.38461538462;4515.89743589744;4503.58974358974;4187.69230769231;4184.10256410256;4454.8717948718;4402.05128205128;3869.74358974359;4389.23076923077;3665.64102564103;4276.92307692308;1698;1680;459.107;458.917816162109;0;0;0;0;
30;0;0;4005.64102564103;4329.74358974359;5045.64102564103;4853.84615384615;4508.20512820513;4495.38461538462;4184.61538461538;4184.61538461538;4449.23076923077;4400;3861.02564102564;4385.12820512821;3657.94871794872;4271.28205128205;1699;1679;459.115;458.917816162109;0;0;0;0;
31;0;0;4002.05128205128;4328.71794871795;5041.53846153846;4855.38461538462;4506.15384615385;4489.74358974359;4183.07692307692;4178.97435897436;4447.17948717949;4398.46153846154;3858.46153846154;4378.46153846154;3657.4358974359;4275.38461538462;1698;1679;459.123;458.917816162109;0;0;0;0;
32;0;0;3998.97435897436;4329.23076923077;5040;4852.30769230769;4508.20512820513;4491.79487179487;4183.07692307692;4180;4448.71794871795;4396.41025641026;3863.07692307692;4377.94871794872;3656.92307692308;4272.82051282051;1699;1680;459.131;458.917816162109;0;0;0;0;
33;0;0;3998.46153846154;4325.12820512821;5037.4358974359;4847.69230769231;4507.69230769231;4489.74358974359;4181.53846153846;4185.12820512821;4453.33333333333;4398.46153846154;3861.02564102564;4378.46153846154;3653.33333333333;4265.64102564103;1698;1680;459.139;458.917816162109;0;0;0;0;
34;0;0;4001.02564102564;4326.15384615385;5036.92307692308;4848.71794871795;4503.58974358974;4489.74358974359;4180.51282051282;4182.5641025641;4453.84615384615;4401.02564102564;3860;4375.38461538462;3651.79487179487;4266.66666666667;1699;1680;459.146;459.042938232422;0;0;0;0;
35;0;0;4001.53846153846;4328.20512820513;5035.38461538462;4847.17948717949;4500.51282051282;4491.28205128205;4182.05128205128;4178.97435897436;4447.17948717949;4395.38461538462;3860.51282051282;4371.28205128205;3648.20512820513;4267.17948717949;1698;1681;459.154;459.042938232422;0;0;0;0;
36;0;0;4000;4325.12820512821;5033.84615384615;4842.05128205128;4503.07692307692;4489.23076923077;4184.61538461538;4182.05128205128;4446.66666666667;4390.76923076923;3858.46153846154;4370.76923076923;3647.69230769231;4267.17948717949;1700;1680;459.162;459.042938232422;0;0;0;0;
37;0;0;4006.15384615385;4325.12820512821;5038.97435897436;4845.64102564103;4507.69230769231;4491.28205128205;4185.64102564103;4186.15384615385;4457.4358974359;4396.41025641026;3861.53846153846;4378.97435897436;3653.84615384615;4277.94871794872;1699;1681;459.17;459.042938232422;0;0;0;0;
38;0;0;4014.8717948718;4332.82051282051;5042.05128205128;4851.79487179487;4507.17948717949;4493.33333333333;4186.15384615385;4188.71794871795;4465.12820512821;4405.12820512821;3870.25641025641;4388.71794871795;3659.48717948718;4282.5641025641;1701;1681;459.178;459.042938232422;0;0;0;0;
39;0;0;4019.48717948718;4343.07692307692;5041.02564102564;4855.89743589744;4507.69230769231;4492.30769230769;4186.15384615385;4189.23076923077;4460.51282051282;4405.64102564103;3873.33333333333;4391.28205128205;3664.61538461539;4280.51282051282;1700;1680;459.185;459.042938232422;0;0;0;0;
40;0;0;4021.02564102564;4345.12820512821;5043.58974358974;4862.05128205128;4509.23076923077;4491.28205128205;4183.58974358974;4185.12820512821;4453.33333333333;4400.51282051282;3869.74358974359;4389.74358974359;3664.10256410256;4286.66666666667;1700;1681;459.193;459.042938232422;0;0;0;0;
41;0;0;4021.02564102564;4341.53846153846;5045.12820512821;4860;4507.69230769231;4490.25641025641;4182.5641025641;4182.05128205128;4452.30769230769;4399.48717948718;3873.33333333333;4390.25641025641;3659.48717948718;4292.30769230769;1701;1679;459.201;459.042938232422;0;0;0;0;
42;0;0;4025.12820512821;4344.61538461538;5044.10256410256;4856.41025641026;4506.15384615385;4489.23076923077;4184.10256410256;4184.61538461538;4457.4358974359;4403.58974358974;3881.53846153846;4395.89743589744;3665.12820512821;4293.84615384615;1699;1680;459.209;459.042938232422;0;0;0;0;
43;0;0;4030.76923076923;4351.28205128205;5045.64102564103;4863.07692307692;4510.25641025641;4491.79487179487;4184.61538461538;4187.17948717949;4457.94871794872;4407.69230769231;3881.53846153846;4401.53846153846;3670.25641025641;4296.92307692308;1700;1680;459.217;459.042938232422;0;0;0;0;
44;0;0;4030.25641025641;4348.20512820513;5049.23076923077;4864.61538461539;4511.28205128205;4495.89743589744;4183.58974358974;4187.17948717949;4457.4358974359;4410.25641025641;3878.46153846154;4400.51282051282;3662.5641025641;4296.92307692308;1700;1679;459.225;459.042938232422;0;0;0;0;
45;0;0;4026.66666666667;4344.61538461538;5048.71794871795;4852.82051282051;4509.23076923077;4495.38461538462;4182.5641025641;4186.15384615385;4461.53846153846;4408.71794871795;3880;4394.8717948718;3654.35897435898;4290.76923076923;1699;1680;459.232;459.042938232422;0;0;0;0;
46;0;0;4024.10256410256;4347.69230769231;5041.02564102564;4850.76923076923;4511.28205128205;4492.82051282051;4183.58974358974;4185.12820512821;4461.02564102564;4403.58974358974;3876.92307692308;4390.25641025641;3652.30769230769;4288.71794871795;1698;1680;459.24;459.042938232422;0;0;0;0;
47;0;0;4023.58974358974;4347.69230769231;5038.46153846154;4855.89743589744;4509.23076923077;4490.25641025641;4182.05128205128;4185.64102564103;4459.48717948718;4402.05128205128;3870.25641025641;4386.66666666667;3645.64102564103;4290.25641025641;1699;1679;459.248;459.042938232422;0;0;0;0;
48;0;0;4022.5641025641;4346.15384615385;5041.53846153846;4853.84615384615;4509.23076923077;4492.82051282051;4181.02564102564;4186.66666666667;4461.02564102564;4403.58974358974;3866.15384615385;4383.58974358974;3640.51282051282;4284.10256410256;1699;1678;459.256;459.042938232422;0;0;0;0;
49;0;0;4021.02564102564;4346.66666666667;5040.51282051282;4855.89743589744;4512.82051282051;4494.8717948718;4183.58974358974;4188.71794871795;4460.51282051282;4399.48717948718;3863.07692307692;4382.5641025641;3632.82051282051;4275.38461538462;1699;1679;459.264;459.042938232422;0;0;0;0;
50;0;0;4021.02564102564;4347.17948717949;5039.48717948718;4857.94871794872;4512.82051282051;4495.38461538462;4187.69230769231;4190.76923076923;4462.05128205128;4399.48717948718;3863.58974358974;4383.07692307692;3629.23076923077;4278.46153846154;1699;1677;459.271;459.042938232422;0;0;0;0;
