COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;GYROX;GYROY;TIMESTAMP;ES_TIMESTAMP;FUNC_ID;FUNC_VALUE;MARKER;SYNC_SIGNAL
34;0;0;4131.79487179487;4356.41025641026;5063.07692307692;4864.61538461539;4508.20512820513;4476.41025641026;4184.61538461538;4184.61538461538;4452.82051282051;4401.02564102564;3891.28205128205;4398.97435897436;4129.23076923077;4313.84615384615;1699;1678;24.74;24.5445308685303;0;0;0;0;
35;0;0;4124.10256410256;4350.25641025641;5054.35897435897;4858.97435897436;4509.23076923077;4481.53846153846;4183.58974358974;4175.38461538462;4446.15384615385;4393.33333333333;3885.64102564103;4392.82051282051;4123.07692307692;4302.5641025641;1698;1679;24.748;24.5445308685303;0;0;0;0;
36;0;0;4118.46153846154;4351.28205128205;5052.30769230769;4853.33333333333;4506.15384615385;4481.02564102564;4185.64102564103;4180.51282051282;4445.12820512821;4392.30769230769;3879.48717948718;4387.17948717949;4121.02564102564;4299.48717948718;1700;1679;24.755;24.5445308685303;0;0;0;0;
37;0;0;4117.4358974359;4349.74358974359;5053.84615384615;4852.82051282051;4503.07692307692;4476.92307692308;4186.66666666667;4182.05128205128;4443.58974358974;4393.33333333333;3875.38461538462;4384.61538461538;4115.89743589744;4301.53846153846;1699;1679;24.763;24.5445308685303;0;0;0;0;
38;0;0;4114.8717948718;4339.48717948718;5052.30769230769;4852.30769230769;4503.07692307692;4479.48717948718;4187.69230769231;4177.94871794872;4443.58974358974;4391.79487179487;3874.8717948718;4381.53846153846;4111.28205128205;4293.84615384615;1700;1679;24.772;24.5445308685303;0;0;0;0;
39;0;0;4107.69230769231;4331.79487179487;5048.71794871795;4847.69230769231;4506.66666666667;4481.02564102564;4193.33333333333;4181.02564102564;4444.61538461538;4388.71794871795;3871.79487179487;4377.94871794872;4104.10256410256;4283.07692307692;1699;1678;24.779;24.5445308685303;0;0;0;0;
40;0;0;4107.17948717949;4338.46153846154;5050.25641025641;4848.71794871795;4511.28205128205;4482.5641025641;4193.33333333333;4189.23076923077;4445.64102564103;4387.69230769231;3868.71794871795;4380.51282051282;4102.5641025641;4286.66666666667;1698;1679;24.787;24.5445308685303;0;0;0;0;
41;0;0;4112.82051282051;4342.5641025641;5051.79487179487;4854.35897435897;4512.30769230769;4489.23076923077;4188.71794871795;4190.25641025641;4444.10256410256;4387.69230769231;3871.28205128205;4383.07692307692;4110.25641025641;4294.8717948718;1699;1678;24.794;24.5445308685303;0;0;0;0;
42;0;0;4113.84615384615;4337.94871794872;5050.76923076923;4849.74358974359;4511.28205128205;4488.20512820513;4189.23076923077;4188.20512820513;4445.64102564103;4390.25641025641;3876.92307692308;4382.5641025641;4115.38461538462;4291.28205128205;1699;1678;24.802;24.5445308685303;0;0;0;0;
43;0;0;4111.79487179487;4338.46153846154;5052.82051282051;4845.12820512821;4516.41025641026;4486.15384615385;4192.82051282051;4191.79487179487;4451.28205128205;4393.33333333333;3877.4358974359;4384.61538461538;4111.79487179487;4288.20512820513;1699;1677;24.81;24.5445308685303;0;0;0;0;
