COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
6;0;486;4107.69230769231;4325.12820512821;5087.17948717949;4846.15384615385;4505.64102564103;4500;4202.05128205128;4200.51282051282;4522.05128205128;4425.12820512821;3893.33333333333;4373.84615384615;4120.51282051282;4283.07692307692;1698;1681;151.659;151.51301574707;0;0;0;0;
7;0;423;4108.20512820513;4323.07692307692;5088.20512820513;4848.20512820513;4506.15384615385;4502.05128205128;4201.53846153846;4201.53846153846;4520.51282051282;4422.5641025641;3893.84615384615;4375.89743589744;4123.58974358974;4284.10256410256;1699;1681;151.666;151.51301574707;0;0;0;0;
8;0;415;4110.76923076923;4323.07692307692;5087.69230769231;4851.28205128205;4505.64102564103;4503.58974358974;4201.02564102564;4203.07692307692;4520.51282051282;4422.05128205128;3892.82051282051;4375.38461538462;4125.12820512821;4282.05128205128;1698;1681;151.674;151.51301574707;0;0;0;0;
9;0;429;4105.64102564103;4315.89743589744;5085.12820512821;4844.61538461539;4502.5641025641;4498.46153846154;4200.51282051282;4200.51282051282;4518.97435897436;4419.48717948718;3886.66666666667;4371.79487179487;4122.05128205128;4279.48717948718;1700;1681;151.682;151.51301574707;0;0;0;0;
10;0;443;4104.10256410256;4313.84615384615;5083.58974358974;4839.48717948718;4504.10256410256;4498.46153846154;4200.51282051282;4199.48717948718;4514.35897435897;4415.38461538462;3881.02564102564;4372.30769230769;4120.51282051282;4280;1699;1681;151.691;151.638122558594;0;0;0;0;
11;0;438;4108.20512820513;4318.97435897436;5084.61538461539;4845.64102564103;4506.66666666667;4500;4201.53846153846;4197.94871794872;4509.23076923077;4413.33333333333;3880.51282051282;4373.33333333333;4121.02564102564;4281.53846153846;1699;1681;151.699;151.638122558594;0;0;0;0;
12;0;462;4106.15384615385;4316.92307692308;5084.61538461539;4847.17948717949;4497.4358974359;4492.82051282051;4201.53846153846;4189.74358974359;4505.12820512821;4409.23076923077;3880.51282051282;4373.84615384615;4115.89743589744;4280;1699;1680;151.706;151.638122558594;0;0;0;0;
13;0;438;4100;4308.71794871795;5081.53846153846;4839.48717948718;4489.74358974359;4490.25641025641;4201.02564102564;4183.07692307692;4504.10256410256;4401.02564102564;3875.38461538462;4373.84615384615;4109.23076923077;4275.89743589744;1699;1681;151.713;151.638122558594;0;0;0;0;
14;0;443;4101.53846153846;4310.76923076923;5081.53846153846;4837.4358974359;4497.94871794872;4499.48717948718;4200;4185.64102564103;4503.58974358974;4400;3872.30769230769;4373.33333333333;4107.69230769231;4274.35897435897;1700;1679;151.722;151.638122558594;0;0;0;0;
15;0;438;4107.17948717949;4318.97435897436;5084.61538461539;4845.12820512821;4508.71794871795;4505.64102564103;4201.02564102564;4191.79487179487;4506.15384615385;4407.17948717949;3875.89743589744;4376.92307692308;4111.28205128205;4278.97435897436;1698;1681;151.729;151.638122558594;0;0;0;0;
16;0;0;4107.69230769231;4320.51282051282;5083.07692307692;4847.69230769231;4506.66666666667;4504.61538461538;4203.07692307692;4195.89743589744;4508.20512820513;4410.76923076923;3879.48717948718;4380.51282051282;4110.76923076923;4281.53846153846;1700;1680;151.737;151.638122558594;0;0;0;0;
17;0;0;4105.12820512821;4317.94871794872;5081.02564102564;4843.07692307692;4501.02564102564;4502.05128205128;4201.53846153846;4199.48717948718;4508.71794871795;4410.25641025641;3878.46153846154;4378.97435897436;4105.64102564103;4279.48717948718;1699;1679;151.745;151.638122558594;0;0;0;0;
18;0;0;4106.66666666667;4319.48717948718;5084.10256410256;4843.58974358974;4504.10256410256;4505.12820512821;4198.97435897436;4203.07692307692;4515.89743589744;4412.82051282051;3877.4358974359;4378.46153846154;4111.79487179487;4279.48717948718;1699;1680;151.753;151.638122558594;0;0;0;0;
19;0;0;4109.23076923077;4324.61538461538;5087.17948717949;4846.15384615385;4510.25641025641;4508.20512820513;4209.23076923077;4204.61538461538;4520.51282051282;4416.92307692308;3881.02564102564;4380.51282051282;4122.05128205128;4281.02564102564;1699;1680;151.761;151.638122558594;0;0;0;0;
20;0;0;4106.66666666667;4325.12820512821;5082.05128205128;4843.58974358974;4510.76923076923;4505.64102564103;4214.8717948718;4202.05128205128;4512.82051282051;4413.33333333333;3881.02564102564;4376.41025641026;4114.35897435897;4278.46153846154;1700;1680;151.769;151.638122558594;0;0;0;0;
21;0;0;4103.58974358974;4323.07692307692;5073.84615384615;4843.58974358974;4506.66666666667;4506.15384615385;4205.64102564103;4198.97435897436;4506.15384615385;4408.20512820513;3874.35897435898;4370.25641025641;4103.07692307692;4273.33333333333;1699;1680;151.776;151.638122558594;0;0;0;0;
