COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
97;0;437;4120;4342.5641025641;5045.64102564103;4847.17948717949;4525.12820512821;4507.17948717949;4186.66666666667;4199.48717948718;4461.53846153846;4430.76923076923;3896.41025641026;4368.20512820513;4102.05128205128;4283.07692307692;1702;1682;298.637;298.256317138672;0;0;0;0;
98;0;441;4121.02564102564;4335.89743589744;5041.02564102564;4849.74358974359;4522.05128205128;4496.41025641026;4177.4358974359;4188.71794871795;4461.53846153846;4429.23076923077;3896.92307692308;4368.71794871795;4099.48717948718;4280.51282051282;1701;1681;298.644;298.256317138672;0;0;0;0;
99;0;441;4112.82051282051;4332.82051282051;5038.46153846154;4845.12820512821;4511.79487179487;4491.79487179487;4174.35897435897;4184.61538461538;4454.8717948718;4423.58974358974;3890.76923076923;4360.51282051282;4091.79487179487;4277.4358974359;1701;1682;298.652;298.256317138672;0;0;0;0;
100;0;464;4106.66666666667;4332.30769230769;5039.48717948718;4837.4358974359;4511.28205128205;4498.46153846154;4178.97435897436;4183.07692307692;4444.61538461538;4416.41025641026;3886.66666666667;4355.38461538462;4086.66666666667;4276.41025641026;1702;1680;298.66;298.256317138672;0;0;0;0;
101;0;437;4115.38461538462;4332.30769230769;5041.02564102564;4841.02564102564;4518.46153846154;4503.07692307692;4180;4173.84615384615;4444.61538461538;4413.84615384615;3891.28205128205;4357.4358974359;4088.20512820513;4281.02564102564;1700;1680;298.668;298.256317138672;0;0;0;0;
102;0;441;4122.5641025641;4335.89743589744;5040;4845.64102564103;4516.41025641026;4503.07692307692;4181.53846153846;4168.71794871795;4440;4411.79487179487;3889.74358974359;4358.97435897436;4092.82051282051;4284.10256410256;1700;1681;298.676;298.256317138672;0;0;0;0;
103;0;441;4113.84615384615;4332.30769230769;5038.97435897436;4840.51282051282;4509.23076923077;4496.92307692308;4184.61538461538;4169.23076923077;4429.23076923077;4407.69230769231;3879.48717948718;4356.92307692308;4088.20512820513;4277.94871794872;1699;1681;298.684;298.256317138672;0;0;0;0;
104;0;464;4108.20512820513;4327.69230769231;5038.46153846154;4835.89743589744;4513.84615384615;4490.76923076923;4182.05128205128;4167.17948717949;4432.82051282051;4409.23076923077;3877.94871794872;4354.35897435897;4081.02564102564;4275.38461538462;1699;1680;298.691;298.256317138672;0;0;0;0;
105;0;437;4115.38461538462;4331.28205128205;5037.4358974359;4840;4523.58974358974;4497.4358974359;4180.51282051282;4171.28205128205;4444.10256410256;4413.33333333333;3884.10256410256;4352.82051282051;4085.12820512821;4280;1697;1682;298.699;298.256317138672;0;0;0;0;
106;0;441;4121.02564102564;4330.25641025641;5035.89743589744;4843.07692307692;4517.94871794872;4506.15384615385;4186.15384615385;4184.10256410256;4444.10256410256;4412.30769230769;3882.5641025641;4352.82051282051;4091.79487179487;4281.02564102564;1697;1682;298.707;298.256317138672;0;0;0;0;
107;0;441;4118.97435897436;4324.61538461538;5035.89743589744;4841.02564102564;4510.25641025641;4503.58974358974;4186.66666666667;4186.15384615385;4443.07692307692;4410.76923076923;3880;4353.84615384615;4088.71794871795;4280;1696;1682;298.715;298.256317138672;0;0;0;0;
108;0;464;4120;4329.23076923077;5038.97435897436;4842.5641025641;4516.92307692308;4504.10256410256;4186.66666666667;4184.10256410256;4451.79487179487;4416.41025641026;3886.66666666667;4355.89743589744;4090.25641025641;4281.02564102564;1697;1684;298.723;298.256317138672;0;0;0;0;
109;0;437;4123.07692307692;4330.25641025641;5042.05128205128;4844.10256410256;4522.5641025641;4509.23076923077;4195.89743589744;4193.84615384615;4460;4424.61538461538;3894.8717948718;4362.05128205128;4100.51282051282;4282.5641025641;1697;1682;298.73;298.256317138672;0;0;0;0;
110;0;441;4121.02564102564;4322.5641025641;5043.58974358974;4840.51282051282;4515.89743589744;4508.20512820513;4198.97435897436;4202.05128205128;4463.58974358974;4425.12820512821;3897.94871794872;4367.17948717949;4101.53846153846;4285.12820512821;1697;1684;298.738;298.256317138672;0;0;0;0;
111;0;441;4117.94871794872;4332.82051282051;5045.12820512821;4841.02564102564;4514.35897435897;4505.64102564103;4192.30769230769;4200.51282051282;4463.07692307692;4416.92307692308;3895.89743589744;4364.10256410256;4094.35897435898;4287.69230769231;1698;1683;298.746;298.256317138672;0;0;0;0;
112;0;464;4118.46153846154;4353.84615384615;5049.23076923077;4847.69230769231;4521.02564102564;4505.64102564103;4189.23076923077;4197.4358974359;4462.05128205128;4412.82051282051;3889.23076923077;4358.97435897436;4086.66666666667;4285.12820512821;1698;1683;298.754;298.256317138672;0;0;0;0;
113;0;437;4120;4366.66666666667;5053.33333333333;4852.30769230769;4522.5641025641;4506.15384615385;4189.23076923077;4191.79487179487;4459.48717948718;4412.82051282051;3881.02564102564;4358.46153846154;4078.97435897436;4280.51282051282;1699;1681;298.762;298.256317138672;0;0;0;0;
114;0;441;4115.38461538462;4374.35897435897;5055.89743589744;4854.35897435897;4517.94871794872;4505.12820512821;4184.61538461538;4185.12820512821;4450.76923076923;4403.58974358974;3875.89743589744;4358.46153846154;4067.17948717949;4278.97435897436;1699;1680;298.77;298.256317138672;0;0;0;0;
115;0;441;4107.17948717949;4374.8717948718;5055.38461538462;4856.41025641026;4516.92307692308;4502.05128205128;4182.05128205128;4181.53846153846;4442.05128205128;4390.25641025641;3870.76923076923;4356.41025641026;4055.89743589744;4276.41025641026;1700;1681;298.777;298.256317138672;0;0;0;0;
116;0;464;4104.10256410256;4370.76923076923;5053.33333333333;4856.92307692308;4517.4358974359;4503.07692307692;4185.64102564103;4176.41025641026;4440;4388.20512820513;3864.61538461539;4355.38461538462;4052.82051282051;4271.79487179487;1699;1680;298.785;298.256317138672;0;0;0;0;
