COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
8;0;415;4092.82051282051;4324.61538461538;5055.38461538462;4839.48717948718;4495.89743589744;4485.64102564103;4183.07692307692;4181.02564102564;4473.84615384615;4380.51282051282;3889.74358974359;4368.71794871795;4102.05128205128;4281.02564102564;1701;1681;311.053;310.899993896484;0;0;0;0;
9;0;429;4093.33333333333;4321.02564102564;5052.82051282051;4836.41025641026;4491.79487179487;4486.66666666667;4185.64102564103;4184.61538461538;4474.35897435897;4381.02564102564;3892.82051282051;4374.8717948718;4101.02564102564;4283.58974358974;1701;1681;311.061;310.899993896484;0;0;0;0;
10;0;441;4100;4322.5641025641;5054.8717948718;4836.92307692308;4492.82051282051;4485.64102564103;4185.12820512821;4185.12820512821;4475.38461538462;4386.66666666667;3895.89743589744;4381.53846153846;4105.64102564103;4290.25641025641;1700;1681;311.069;310.899993896484;0;0;0;0;
11;0;441;4106.15384615385;4329.23076923077;5060.51282051282;4840.51282051282;4503.07692307692;4486.15384615385;4185.64102564103;4186.66666666667;4476.41025641026;4390.76923076923;3897.94871794872;4385.12820512821;4111.79487179487;4296.41025641026;1700;1683;311.077;310.899993896484;0;0;0;0;
12;0;464;4107.69230769231;4330.76923076923;5059.48717948718;4841.53846153846;4504.10256410256;4489.23076923077;4183.07692307692;4187.69230769231;4476.92307692308;4393.33333333333;3896.92307692308;4383.07692307692;4110.76923076923;4297.4358974359;1700;1681;311.085;311.025115966797;0;0;0;0;
13;0;437;4105.64102564103;4328.71794871795;5052.82051282051;4841.02564102564;4495.38461538462;4488.20512820513;4183.07692307692;4186.15384615385;4476.41025641026;4394.35897435897;3895.89743589744;4377.4358974359;4108.71794871795;4295.89743589744;1699;1684;311.092;311.025115966797;0;0;0;0;
14;0;441;4100.51282051282;4326.66666666667;5046.66666666667;4839.48717948718;4492.82051282051;4487.17948717949;4184.61538461538;4185.64102564103;4476.41025641026;4391.79487179487;3893.84615384615;4370.76923076923;4107.69230769231;4288.71794871795;1700;1682;311.1;311.025115966797;0;0;0;0;
15;0;441;4096.41025641026;4325.64102564103;5042.5641025641;4836.92307692308;4498.97435897436;4488.20512820513;4183.58974358974;4186.15384615385;4477.94871794872;4390.25641025641;3893.33333333333;4368.20512820513;4107.69230769231;4283.58974358974;1700;1683;311.108;311.025115966797;0;0;0;0;
16;0;0;4096.92307692308;4327.17948717949;5042.5641025641;4837.94871794872;4498.97435897436;4490.25641025641;4190.25641025641;4186.15384615385;4478.97435897436;4389.23076923077;3893.33333333333;4372.82051282051;4108.71794871795;4286.15384615385;1699;1683;311.116;311.025115966797;0;0;0;0;
17;0;0;4094.8717948718;4323.07692307692;5044.10256410256;4838.97435897436;4493.33333333333;4488.71794871795;4196.92307692308;4185.64102564103;4475.89743589744;4385.12820512821;3886.15384615385;4373.33333333333;4103.58974358974;4284.61538461538;1699;1683;311.124;311.025115966797;0;0;0;0;
18;0;0;4090.76923076923;4311.28205128205;5040.51282051282;4834.8717948718;4488.71794871795;4478.97435897436;4189.23076923077;4184.10256410256;4471.28205128205;4380;3878.46153846154;4366.15384615385;4095.89743589744;4276.41025641026;1699;1683;311.131;311.025115966797;0;0;0;0;
19;0;0;4091.28205128205;4310.25641025641;5037.94871794872;4834.35897435897;4488.71794871795;4478.46153846154;4188.20512820513;4183.07692307692;4469.74358974359;4380.51282051282;3879.48717948718;4364.10256410256;4093.33333333333;4275.89743589744;1698;1683;311.139;311.025115966797;0;0;0;0;
20;0;0;4095.38461538462;4320.51282051282;5042.05128205128;4840;4497.4358974359;4488.20512820513;4198.46153846154;4184.10256410256;4475.38461538462;4386.15384615385;3883.07692307692;4369.23076923077;4097.94871794872;4281.02564102564;1699;1682;311.147;311.025115966797;0;0;0;0;
21;0;0;4096.92307692308;4323.07692307692;5044.61538461539;4840;4500.51282051282;4490.25641025641;4194.35897435897;4184.61538461538;4473.84615384615;4385.64102564103;3880;4367.17948717949;4099.48717948718;4280;1698;1681;311.155;311.025115966797;0;0;0;0;
22;0;0;4096.92307692308;4322.5641025641;5040.51282051282;4836.92307692308;4492.82051282051;4486.15384615385;4185.12820512821;4181.02564102564;4463.58974358974;4378.97435897436;3876.92307692308;4363.07692307692;4096.92307692308;4277.94871794872;1699;1681;311.163;311.025115966797;0;0;0;0;
23;0;0;4100.51282051282;4326.15384615385;5041.53846153846;4840;4494.35897435897;4487.17948717949;4186.66666666667;4175.38461538462;4462.05128205128;4377.4358974359;3877.4358974359;4363.58974358974;4097.94871794872;4280.51282051282;1699;1680;311.171;311.025115966797;0;0;0;0;
24;0;0;4105.12820512821;4328.71794871795;5044.61538461539;4843.07692307692;4506.66666666667;4489.74358974359;4187.69230769231;4171.79487179487;4465.12820512821;4382.5641025641;3880.51282051282;4366.15384615385;4103.58974358974;4284.10256410256;1698;1681;311.178;311.025115966797;0;0;0;0;
25;0;0;4106.15384615385;4331.28205128205;5044.10256410256;4841.53846153846;4508.71794871795;4489.23076923077;4184.10256410256;4175.38461538462;4466.15384615385;4389.74358974359;3882.5641025641;4366.15384615385;4105.64102564103;4283.07692307692;1700;1680;311.186;311.025115966797;0;0;0;0;
26;0;0;4105.64102564103;4335.38461538462;5046.15384615385;4841.02564102564;4506.15384615385;4489.74358974359;4185.64102564103;4181.02564102564;4471.79487179487;4394.8717948718;3882.5641025641;4365.64102564103;4105.64102564103;4281.53846153846;1699;1681;311.194;311.025115966797;0;0;0;0;
27;0;0;4100.51282051282;4331.79487179487;5045.64102564103;4842.05128205128;4508.20512820513;4490.25641025641;4186.15384615385;4183.07692307692;4477.4358974359;4394.35897435897;3883.07692307692;4365.12820512821;4106.15384615385;4283.07692307692;1700;1682;311.202;311.025115966797;0;0;0;0;
28;0;0;4095.38461538462;4326.15384615385;5041.53846153846;4842.05128205128;4507.69230769231;4492.30769230769;4184.10256410256;4182.5641025641;4475.38461538462;4392.30769230769;3880.51282051282;4364.61538461538;4102.5641025641;4282.05128205128;1699;1682;311.21;311.025115966797;0;0;0;0;
29;0;0;4096.92307692308;4330.25641025641;5044.10256410256;4840.51282051282;4508.71794871795;4492.82051282051;4189.23076923077;4185.12820512821;4474.8717948718;4395.89743589744;3878.46153846154;4367.17948717949;4102.5641025641;4281.02564102564;1699;1682;311.217;311.025115966797;0;0;0;0;
30;0;0;4100;4332.82051282051;5046.66666666667;4838.97435897436;4509.74358974359;4491.79487179487;4199.48717948718;4190.25641025641;4483.07692307692;4398.97435897436;3880.51282051282;4370.25641025641;4106.66666666667;4282.05128205128;1699;1682;311.225;311.025115966797;0;0;0;0;
31;0;0;4095.38461538462;4327.17948717949;5041.53846153846;4837.4358974359;4506.66666666667;4496.92307692308;4203.07692307692;4192.30769230769;4485.64102564103;4396.41025641026;3881.02564102564;4366.66666666667;4104.61538461538;4281.53846153846;1699;1682;311.233;311.025115966797;0;0;0;0;
32;0;0;4093.84615384615;4326.15384615385;5037.94871794872;4837.94871794872;4506.15384615385;4507.69230769231;4201.53846153846;4195.89743589744;4485.12820512821;4395.38461538462;3880;4364.10256410256;4104.10256410256;4280;1699;1682;311.241;311.025115966797;0;0;0;0;
33;0;0;4100;4328.20512820513;5041.02564102564;4836.41025641026;4507.69230769231;4505.12820512821;4203.58974358974;4198.97435897436;4485.12820512821;4395.89743589744;3880.51282051282;4370.25641025641;4107.17948717949;4281.02564102564;1699;1683;311.249;311.025115966797;0;0;0;0;
34;0;0;4102.5641025641;4328.20512820513;5043.07692307692;4835.38461538462;4507.17948717949;4493.84615384615;4203.07692307692;4192.82051282051;4482.5641025641;4398.46153846154;3882.05128205128;4374.8717948718;4108.71794871795;4282.05128205128;1700;1681;311.257;311.025115966797;0;0;0;0;
35;0;0;4097.4358974359;4326.66666666667;5043.07692307692;4835.38461538462;4503.58974358974;4490.25641025641;4198.46153846154;4184.10256410256;4475.89743589744;4398.97435897436;3882.5641025641;4368.20512820513;4109.23076923077;4282.05128205128;1699;1683;311.264;311.025115966797;0;0;0;0;
36;0;0;4095.89743589744;4325.12820512821;5041.53846153846;4832.82051282051;4502.05128205128;4492.30769230769;4197.94871794872;4182.05128205128;4473.33333333333;4396.41025641026;3881.53846153846;4361.02564102564;4106.15384615385;4280;1700;1681;311.272;311.025115966797;0;0;0;0;
37;0;0;4102.05128205128;4325.64102564103;5040.51282051282;4833.84615384615;4504.61538461538;4490.76923076923;4200;4184.10256410256;4477.4358974359;4397.94871794872;3881.02564102564;4363.07692307692;4106.15384615385;4279.48717948718;1698;1681;311.28;311.025115966797;0;0;0;0;
38;0;0;4104.61538461538;4326.66666666667;5040;4836.41025641026;4508.20512820513;4491.28205128205;4201.02564102564;4184.10256410256;4477.94871794872;4405.64102564103;3886.66666666667;4370.76923076923;4117.94871794872;4285.64102564103;1699;1682;311.288;311.025115966797;0;0;0;0;
