COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;GYROX;GYROY;TIMESTAMP;ES_TIMESTAMP;FUNC_ID;FUNC_VALUE;MARKER;SYNC_SIGNAL
5;0;479;4153.33333333333;4397.94871794872;5083.58974358974;4893.84615384615;4574.8717948718;4562.05128205128;4237.4358974359;4220.51282051282;4529.74358974359;4472.82051282051;3918.97435897436;4438.46153846154;4163.58974358974;4334.35897435897;1700;1677;250.728;250.488708496094;0;0;0;0;
6;0;455;4153.33333333333;4401.02564102564;5086.15384615385;4900;4575.89743589744;4564.10256410256;4244.61538461538;4223.58974358974;4526.66666666667;4468.20512820513;3919.48717948718;4442.5641025641;4163.58974358974;4334.35897435897;1700;1678;250.736;250.488708496094;0;0;0;0;
7;0;423;4157.4358974359;4406.15384615385;5090.25641025641;4900;4580.51282051282;4573.33333333333;4246.66666666667;4228.71794871795;4529.23076923077;4477.94871794872;3932.82051282051;4451.79487179487;4170.76923076923;4342.05128205128;1701;1676;250.743;250.488708496094;0;0;0;0;
8;0;414;4164.10256410256;4407.17948717949;5090.76923076923;4901.02564102564;4587.69230769231;4575.89743589744;4244.61538461538;4227.69230769231;4532.82051282051;4484.10256410256;3933.84615384615;4451.28205128205;4176.41025641026;4345.64102564103;1700;1677;250.751;250.488708496094;0;0;0;0;
9;0;424;4173.84615384615;4413.33333333333;5093.84615384615;4909.74358974359;4591.79487179487;4573.84615384615;4248.20512820513;4226.15384615385;4533.84615384615;4481.53846153846;3930.25641025641;4450.25641025641;4174.8717948718;4349.74358974359;1701;1677;250.759;250.488708496094;0;0;0;0;
10;0;455;4178.97435897436;4421.02564102564;5103.58974358974;4916.92307692308;4591.79487179487;4573.84615384615;4251.28205128205;4229.74358974359;4536.41025641026;4481.02564102564;3938.97435897436;4460;4178.46153846154;4357.4358974359;1699;1677;250.767;250.488708496094;0;0;0;0;
11;0;439;4177.4358974359;4421.53846153846;5107.17948717949;4915.38461538462;4594.35897435897;4577.4358974359;4251.28205128205;4237.94871794872;4546.15384615385;4490.76923076923;3949.23076923077;4467.17948717949;4187.69230769231;4360.51282051282;1700;1677;250.775;250.488708496094;0;0;0;0;
12;0;453;4174.8717948718;4417.4358974359;5098.97435897436;4909.23076923077;4591.79487179487;4578.46153846154;4253.33333333333;4245.64102564103;4555.38461538462;4497.4358974359;3946.15384615385;4462.05128205128;4190.76923076923;4358.46153846154;1699;1676;250.782;250.488708496094;0;0;0;0;
13;0;442;4171.28205128205;4412.82051282051;5093.84615384615;4903.07692307692;4585.64102564103;4576.92307692308;4251.28205128205;4249.23076923077;4552.30769230769;4491.79487179487;3938.97435897436;4457.94871794872;4189.74358974359;4357.94871794872;1699;1677;250.79;250.488708496094;0;0;0;0;
14;0;455;4167.17948717949;4410.25641025641;5094.8717948718;4902.05128205128;4586.66666666667;4575.89743589744;4248.20512820513;4247.17948717949;4547.69230769231;4487.69230769231;3944.10256410256;4460;4191.28205128205;4358.97435897436;1698;1676;250.798;250.488708496094;0;0;0;0;
15;0;439;4170.25641025641;4413.84615384615;5094.8717948718;4907.17948717949;4592.82051282051;4581.02564102564;4254.8717948718;4252.82051282051;4557.4358974359;4498.97435897436;3957.4358974359;4465.64102564103;4197.4358974359;4364.61538461538;1698;1677;250.805;250.488708496094;0;0;0;0;
16;0;0;4176.41025641026;4420;5095.89743589744;4908.20512820513;4597.94871794872;4584.10256410256;4259.48717948718;4261.02564102564;4565.12820512821;4508.20512820513;3958.97435897436;4467.17948717949;4201.53846153846;4370.25641025641;1698;1677;250.814;250.488708496094;0;0;0;0;
17;0;0;4174.35897435897;4418.97435897436;5098.46153846154;4908.20512820513;4597.94871794872;4581.02564102564;4258.97435897436;4254.35897435897;4555.38461538462;4499.48717948718;3948.71794871795;4461.53846153846;4195.38461538462;4366.66666666667;1698;1677;250.822;250.488708496094;0;0;0;0;
18;0;0;4171.79487179487;4415.89743589744;5100;4912.30769230769;4593.33333333333;4573.33333333333;4258.46153846154;4243.58974358974;4545.64102564103;4492.82051282051;3945.64102564103;4460.51282051282;4185.12820512821;4362.5641025641;1698;1677;250.829;250.488708496094;0;0;0;0;
19;0;0;4172.82051282051;4417.4358974359;5102.5641025641;4908.71794871795;4590.25641025641;4567.69230769231;4256.92307692308;4240;4545.64102564103;4494.8717948718;3946.66666666667;4463.07692307692;4184.10256410256;4362.5641025641;1698;1678;250.837;250.488708496094;0;0;0;0;
20;0;0;4176.41025641026;4421.53846153846;5105.12820512821;4904.61538461539;4592.82051282051;4571.28205128205;4257.94871794872;4238.97435897436;4545.64102564103;4498.46153846154;3945.12820512821;4465.64102564103;4190.25641025641;4363.58974358974;1698;1678;250.845;250.488708496094;0;0;0;0;
21;0;0;4181.02564102564;4425.12820512821;5111.28205128205;4913.33333333333;4595.89743589744;4573.33333333333;4260;4241.53846153846;4547.69230769231;4502.05128205128;3952.82051282051;4469.74358974359;4197.94871794872;4368.20512820513;1698;1678;250.853;250.488708496094;0;0;0;0;
22;0;0;4181.53846153846;4425.12820512821;5113.33333333333;4919.48717948718;4597.4358974359;4569.74358974359;4254.8717948718;4242.05128205128;4549.23076923077;4502.5641025641;3955.89743589744;4470.25641025641;4206.15384615385;4368.71794871795;1699;1677;250.86;250.488708496094;0;0;0;0;
23;0;0;4180;4425.12820512821;5108.20512820513;4914.8717948718;4596.41025641026;4571.28205128205;4251.28205128205;4237.94871794872;4547.17948717949;4504.10256410256;3951.79487179487;4466.66666666667;4208.20512820513;4364.61538461538;1698;1678;250.869;250.488708496094;0;0;0;0;
24;0;0;4184.10256410256;4429.74358974359;5106.66666666667;4918.46153846154;4600.51282051282;4581.02564102564;4261.02564102564;4243.58974358974;4552.30769230769;4510.76923076923;3957.94871794872;4465.64102564103;4210.76923076923;4366.15384615385;1699;1676;250.875;250.488708496094;0;0;0;0;
25;0;0;4185.64102564103;4431.28205128205;5107.69230769231;4924.10256410256;4609.23076923077;4590.76923076923;4266.15384615385;4262.05128205128;4565.64102564103;4518.46153846154;3965.64102564103;4466.66666666667;4219.48717948718;4368.20512820513;1699;1677;250.884;250.738922119141;0;0;0;0;
26;0;0;4176.41025641026;4423.07692307692;5098.97435897436;4913.33333333333;4603.58974358974;4589.23076923077;4260.51282051282;4267.17948717949;4572.30769230769;4514.35897435897;3957.4358974359;4457.94871794872;4216.92307692308;4360.51282051282;1700;1676;250.892;250.738922119141;0;0;0;0;
27;0;0;4169.23076923077;4412.82051282051;5093.33333333333;4901.53846153846;4592.82051282051;4582.05128205128;4261.02564102564;4260;4567.17948717949;4507.17948717949;3947.69230769231;4450.76923076923;4204.61538461538;4352.30769230769;1699;1677;250.9;250.738922119141;0;0;0;0;
28;0;0;4176.41025641026;4414.35897435897;5102.05128205128;4909.23076923077;4598.46153846154;4586.15384615385;4268.20512820513;4265.12820512821;4567.17948717949;4509.74358974359;3953.84615384615;4460;4207.17948717949;4357.4358974359;1701;1676;250.908;250.738922119141;0;0;0;0;
29;0;0;4185.64102564103;4420.51282051282;5111.79487179487;4919.48717948718;4607.17948717949;4595.38461538462;4271.28205128205;4273.33333333333;4573.84615384615;4513.84615384615;3963.07692307692;4471.28205128205;4218.97435897436;4367.17948717949;1699;1677;250.915;250.738922119141;0;0;0;0;
30;0;0;4189.23076923077;4421.02564102564;5116.41025641026;4918.46153846154;4607.69230769231;4593.33333333333;4272.82051282051;4272.82051282051;4573.33333333333;4515.38461538462;3965.64102564103;4472.30769230769;4221.53846153846;4372.82051282051;1700;1677;250.922;250.738922119141;0;0;0;0;
31;0;0;4191.79487179487;4420;5117.94871794872;4922.05128205128;4604.61538461538;4589.23076923077;4274.35897435897;4265.12820512821;4565.12820512821;4514.35897435897;3965.64102564103;4475.38461538462;4220;4374.8717948718;1699;1676;250.931;250.738922119141;0;0;0;0;
32;0;0;4192.82051282051;4420;5115.38461538462;4925.12820512821;4599.48717948718;4590.76923076923;4271.28205128205;4257.4358974359;4557.4358974359;4508.71794871795;3962.05128205128;4479.48717948718;4218.97435897436;4373.33333333333;1698;1677;250.939;250.738922119141;0;0;0;0;
33;0;0;4190.25641025641;4418.97435897436;5116.92307692308;4917.94871794872;4600;4588.71794871795;4269.74358974359;4257.94871794872;4554.8717948718;4506.15384615385;3960.51282051282;4480;4218.46153846154;4371.79487179487;1698;1677;250.947;250.801467895508;0;0;0;0;
34;0;0;4195.38461538462;4422.5641025641;5127.17948717949;4920;4607.17948717949;4589.74358974359;4277.4358974359;4264.61538461538;4559.48717948718;4511.28205128205;3968.71794871795;4490.25641025641;4222.05128205128;4378.97435897436;1698;1677;250.954;250.801467895508;0;0;0;0;
35;0;0;4207.17948717949;4427.69230769231;5136.92307692308;4931.79487179487;4610.25641025641;4594.35897435897;4283.07692307692;4267.17948717949;4563.58974358974;4513.84615384615;3976.92307692308;4504.10256410256;4229.74358974359;4389.74358974359;1698;1676;250.961;250.801467895508;0;0;0;0;
36;0;0;4205.12820512821;4425.64102564103;5134.8717948718;4932.30769230769;4610.25641025641;4592.30769230769;4276.92307692308;4262.5641025641;4560.51282051282;4512.82051282051;3974.35897435898;4501.53846153846;4231.79487179487;4387.69230769231;1698;1677;250.969;250.801467895508;0;0;0;0;
37;0;0;4195.38461538462;4421.53846153846;5129.74358974359;4925.12820512821;4609.74358974359;4589.23076923077;4270.76923076923;4263.58974358974;4561.02564102564;4514.8717948718;3970.76923076923;4494.35897435897;4227.69230769231;4378.97435897436;1698;1676;250.978;250.801467895508;0;0;0;0;
38;0;0;4200;4424.10256410256;5134.8717948718;4928.20512820513;4609.23076923077;4592.30769230769;4274.8717948718;4273.84615384615;4571.28205128205;4516.41025641026;3976.41025641026;4497.94871794872;4230.25641025641;4380;1697;1677;250.985;250.801467895508;0;0;0;0;
39;0;0;4206.15384615385;4428.20512820513;5138.46153846154;4933.84615384615;4614.35897435897;4597.94871794872;4278.97435897436;4282.05128205128;4580.51282051282;4522.5641025641;3980;4500.51282051282;4237.4358974359;4384.61538461538;1698;1677;250.994;250.801467895508;0;0;0;0;
