COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3;FC5;T7;P7;O1;O2;P8;T8;FC6;F4;F8;AF4;GYROX;GYROY;TIMESTAMP;ES_TIMESTAMP;FUNC_ID;FUNC_VALUE;MARKER;SYNC_SIGNAL
33;0;0;4127.69230769231;4327.17948717949;5040.51282051282;4845.64102564103;4520;4502.5641025641;4202.05128205128;4213.84615384615;4475.89743589744;4425.12820512821;3899.48717948718;4394.8717948718;4128.20512820513;4296.92307692308;1700;1678;80.865;80.5692367553711;0;0;0;0;
34;0;0;4127.69230769231;4330.25641025641;5037.94871794872;4845.12820512821;4514.35897435897;4506.66666666667;4205.12820512821;4211.28205128205;4473.84615384615;4423.58974358974;3898.46153846154;4388.20512820513;4125.64102564103;4291.28205128205;1699;1678;80.872;80.5692367553711;0;0;0;0;
35;0;0;4122.5641025641;4327.17948717949;5038.97435897436;4843.07692307692;4515.38461538462;4506.15384615385;4205.64102564103;4212.30769230769;4474.8717948718;4421.02564102564;3895.89743589744;4385.64102564103;4125.64102564103;4288.20512820513;1700;1678;80.88;80.5692367553711;0;0;0;0;
36;0;0;4117.4358974359;4321.02564102564;5035.89743589744;4842.05128205128;4516.41025641026;4504.10256410256;4203.58974358974;4208.71794871795;4471.79487179487;4421.02564102564;3894.8717948718;4386.66666666667;4122.05128205128;4285.64102564103;1699;1677;80.888;80.5692367553711;0;0;0;0;
37;0;0;4117.94871794872;4320;5029.74358974359;4843.58974358974;4512.82051282051;4496.92307692308;4199.48717948718;4200.51282051282;4465.64102564103;4417.4358974359;3896.41025641026;4383.07692307692;4116.41025641026;4282.05128205128;1699;1678;80.896;80.5692367553711;0;0;0;0;
38;0;0;4120;4323.07692307692;5032.30769230769;4843.07692307692;4510.76923076923;4491.28205128205;4197.4358974359;4197.4358974359;4466.66666666667;4413.33333333333;3894.8717948718;4382.5641025641;4114.35897435897;4285.12820512821;1700;1677;80.904;80.5692367553711;0;0;0;0;
39;0;0;4121.02564102564;4325.12820512821;5038.97435897436;4842.05128205128;4513.33333333333;4501.02564102564;4201.53846153846;4202.05128205128;4471.28205128205;4418.46153846154;3892.82051282051;4390.25641025641;4116.41025641026;4289.23076923077;1699;1677;80.911;80.5692367553711;0;0;0;0;
40;0;0;4128.20512820513;4325.12820512821;5043.07692307692;4849.74358974359;4515.38461538462;4508.71794871795;4207.69230769231;4209.23076923077;4474.8717948718;4424.10256410256;3903.07692307692;4396.92307692308;4122.5641025641;4292.82051282051;1700;1677;80.919;80.5692367553711;0;0;0;0;
41;0;0;4132.82051282051;4328.71794871795;5046.15384615385;4853.33333333333;4520.51282051282;4504.61538461538;4210.76923076923;4215.38461538462;4477.4358974359;4424.61538461538;3906.15384615385;4397.94871794872;4126.66666666667;4295.38461538462;1699;1677;80.927;80.5692367553711;0;0;0;0;
42;0;0;4131.79487179487;4331.79487179487;5045.12820512821;4850.25641025641;4525.64102564103;4508.20512820513;4213.33333333333;4217.94871794872;4480;4424.61538461538;3899.48717948718;4397.94871794872;4123.58974358974;4294.35897435897;1700;1677;80.935;80.5692367553711;0;0;0;0;
43;0;0;4130.76923076923;4331.79487179487;5038.97435897436;4853.84615384615;4523.58974358974;4517.4358974359;4215.89743589744;4216.92307692308;4483.58974358974;4424.10256410256;3903.58974358974;4396.41025641026;4122.5641025641;4290.76923076923;1699;1677;80.943;80.5692367553711;0;0;0;0;
44;0;0;4129.23076923077;4329.74358974359;5036.41025641026;4854.8717948718;4525.12820512821;4513.84615384615;4215.89743589744;4215.89743589744;4483.07692307692;4424.61538461538;3907.69230769231;4393.84615384615;4126.66666666667;4293.33333333333;1699;1677;80.951;80.5692367553711;0;0;0;0;
45;0;0;4125.64102564103;4332.30769230769;5042.05128205128;4850.76923076923;4527.17948717949;4509.23076923077;4215.38461538462;4216.41025641026;4481.02564102564;4428.71794871795;3904.10256410256;4394.8717948718;4131.28205128205;4295.38461538462;1699;1677;80.958;80.5692367553711;0;0;0;0;
46;0;0;4118.46153846154;4328.20512820513;5040.51282051282;4848.20512820513;4520;4512.82051282051;4208.20512820513;4212.30769230769;4475.89743589744;4425.12820512821;3902.5641025641;4391.79487179487;4126.66666666667;4287.17948717949;1700;1677;80.966;80.5692367553711;0;0;0;0;
47;0;0;4112.30769230769;4318.46153846154;5030.76923076923;4845.64102564103;4512.30769230769;4510.25641025641;4199.48717948718;4202.05128205128;4469.74358974359;4415.38461538462;3896.41025641026;4382.5641025641;4115.89743589744;4279.48717948718;1699;1677;80.974;80.5692367553711;0;0;0;0;
48;0;0;4112.30769230769;4316.92307692308;5032.30769230769;4840.51282051282;4514.35897435897;4502.05128205128;4201.02564102564;4202.05128205128;4468.71794871795;4415.38461538462;3887.69230769231;4380;4113.84615384615;4275.89743589744;1699;1677;80.982;80.5692367553711;0;0;0;0;
49;0;0;4110.25641025641;4319.48717948718;5036.41025641026;4841.53846153846;4516.92307692308;4503.07692307692;4203.58974358974;4207.17948717949;4472.82051282051;4418.97435897436;3892.30769230769;4383.58974358974;4116.92307692308;4275.89743589744;1700;1677;80.99;80.5692367553711;0;0;0;0;
50;0;0;4107.17948717949;4315.89743589744;5031.28205128205;4843.07692307692;4514.35897435897;4506.15384615385;4199.48717948718;4207.17948717949;4472.30769230769;4417.4358974359;3896.92307692308;4383.58974358974;4114.8717948718;4277.4358974359;1700;1677;80.997;80.5692367553711;0;0;0;0;
51;0;0;4111.79487179487;4313.84615384615;5028.71794871795;4839.48717948718;4513.84615384615;4505.12820512821;4200.51282051282;4211.28205128205;4471.28205128205;4419.48717948718;3892.30769230769;4385.12820512821;4111.28205128205;4276.41025641026;1699;1678;81.005;80.5692367553711;0;0;0;0;
52;0;0;4116.41025641026;4318.97435897436;5034.8717948718;4843.07692307692;4515.38461538462;4506.15384615385;4209.23076923077;4218.46153846154;4476.92307692308;4423.58974358974;3893.84615384615;4393.33333333333;4113.84615384615;4277.94871794872;1701;1677;81.013;80.5692367553711;0;0;0;0;
53;0;0;4120.51282051282;4324.10256410256;5038.46153846154;4850.25641025641;4517.4358974359;4511.79487179487;4214.35897435897;4216.92307692308;4483.58974358974;4423.58974358974;3902.5641025641;4398.46153846154;4117.4358974359;4285.64102564103;1699;1677;81.021;80.5692367553711;0;0;0;0;
54;0;0;4130.76923076923;4329.74358974359;5041.02564102564;4851.79487179487;4522.05128205128;4516.41025641026;4216.92307692308;4215.38461538462;4484.10256410256;4427.17948717949;3908.71794871795;4398.46153846154;4120;4291.79487179487;1700;1679;81.029;80.5692367553711;0;0;0;0;
