COUNTER;INTERPOLATED;RAW_CQ;AF3;F7;F3; FC5; T7; P7; O1; O2;P8;T8; FC6; F4;F8; AF4;GYROX; GYROY; TIMESTAMP; ES_TIMESTAMP;FUNC_ID; FUNC_VALUE; MARKER; SYNC_SIGNAL;
60;0;0;4096.92307692308;4307.69230769231;5055.89743589744;4836.41025641026;4504.61538461538;4488.71794871795;4185.12820512821;4187.69230769231;4478.46153846154;4396.92307692308;3864.10256410256;4373.33333333333;4031.28205128205;4264.10256410256;1699;1680;158.134;157.658920288086;0;0;0;0;
61;0;0;4094.35897435898;4308.20512820513;5055.38461538462;4834.8717948718;4507.17948717949;4490.25641025641;4187.17948717949;4184.61538461538;4475.89743589744;4395.38461538462;3860.51282051282;4372.82051282051;4030.25641025641;4261.02564102564;1700;1680;158.142;157.658920288086;0;0;0;0;
62;0;0;4091.79487179487;4310.25641025641;5053.84615384615;4836.92307692308;4505.12820512821;4490.76923076923;4185.12820512821;4182.05128205128;4473.33333333333;4395.89743589744;3860;4371.28205128205;4030.76923076923;4261.02564102564;1700;1680;158.15;157.658920288086;0;0;0;0;
63;0;0;4100;4314.8717948718;5056.41025641026;4838.97435897436;4504.10256410256;4490.25641025641;4184.10256410256;4185.12820512821;4480.51282051282;4401.02564102564;3869.23076923077;4375.89743589744;4032.82051282051;4263.58974358974;1699;1679;158.158;157.658920288086;0;0;0;0;
64;0;441;4105.64102564103;4316.41025641026;5057.94871794872;4838.46153846154;4507.17948717949;4491.79487179487;4192.30769230769;4189.23076923077;4490.25641025641;4408.71794871795;3877.94871794872;4380.51282051282;4035.38461538462;4266.15384615385;1699;1680;158.166;157.658920288086;0;0;0;0;
65;0;384;4101.53846153846;4315.89743589744;5057.4358974359;4839.48717948718;4509.23076923077;4492.82051282051;4196.92307692308;4188.71794871795;4492.30769230769;4412.82051282051;3877.4358974359;4377.4358974359;4041.53846153846;4266.66666666667;1700;1679;158.173;157.658920288086;0;0;0;0;
66;0;472;4101.53846153846;4317.94871794872;5056.41025641026;4843.58974358974;4508.71794871795;4491.28205128205;4189.74358974359;4187.69230769231;4489.74358974359;4412.30769230769;3878.46153846154;4374.35897435897;4045.64102564103;4266.66666666667;1699;1680;158.181;157.658920288086;0;0;0;0;
67;0;481;4102.5641025641;4317.4358974359;5053.84615384615;4843.07692307692;4506.66666666667;4490.76923076923;4185.12820512821;4187.69230769231;4489.23076923077;4408.20512820513;3878.46153846154;4372.30769230769;4041.02564102564;4265.64102564103;1700;1679;158.189;157.658920288086;0;0;0;0;
68;0;478;4095.38461538462;4311.79487179487;5051.79487179487;4837.4358974359;4505.64102564103;4490.76923076923;4188.20512820513;4186.66666666667;4488.71794871795;4406.66666666667;3871.28205128205;4369.74358974359;4036.92307692308;4262.05128205128;1698;1680;158.197;158.159362792969;0;0;0;0;
69;0;479;4095.38461538462;4311.28205128205;5054.35897435897;4838.46153846154;4506.15384615385;4491.79487179487;4193.84615384615;4185.64102564103;4487.69230769231;4409.74358974359;3872.30769230769;4375.38461538462;4042.5641025641;4263.58974358974;1700;1681;158.205;158.159362792969;0;0;0;0;
70;0;486;4100.51282051282;4313.33333333333;5054.35897435897;4845.12820512821;4508.20512820513;4492.30769230769;4194.8717948718;4187.69230769231;4490.25641025641;4412.30769230769;3880;4378.97435897436;4045.64102564103;4267.17948717949;1699;1680;158.212;158.159362792969;0;0;0;0;
71;0;423;4095.89743589744;4312.30769230769;5048.20512820513;4841.53846153846;4507.69230769231;4490.25641025641;4188.71794871795;4185.64102564103;4491.79487179487;4410.25641025641;3877.94871794872;4372.82051282051;4041.53846153846;4266.66666666667;1698;1682;158.22;158.159362792969;0;0;0;0;
72;0;415;4096.92307692308;4314.8717948718;5049.23076923077;4835.38461538462;4508.20512820513;4491.79487179487;4187.69230769231;4182.5641025641;4489.74358974359;4410.76923076923;3875.38461538462;4371.79487179487;4041.53846153846;4264.61538461538;1699;1681;158.228;158.159362792969;0;0;0;0;
73;0;429;4103.58974358974;4320.51282051282;5053.33333333333;4843.07692307692;4512.82051282051;4493.33333333333;4193.84615384615;4189.74358974359;4492.82051282051;4419.48717948718;3879.48717948718;4376.92307692308;4045.64102564103;4268.20512820513;1699;1681;158.236;158.159362792969;0;0;0;0;
74;0;443;4101.53846153846;4321.02564102564;5047.17948717949;4848.20512820513;4517.94871794872;4493.33333333333;4194.35897435897;4200;4502.05128205128;4424.61538461538;3880;4371.28205128205;4048.71794871795;4271.28205128205;1699;1681;158.244;158.159362792969;0;0;0;0;
75;0;438;4100.51282051282;4319.48717948718;5040.51282051282;4842.5641025641;4520;4500;4195.38461538462;4201.53846153846;4506.66666666667;4423.07692307692;3878.46153846154;4365.64102564103;4050.25641025641;4267.69230769231;1699;1681;158.251;158.159362792969;0;0;0;0;
